Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00208940031006932,12,16,1,2,1,,NaN,12.12,8.71,medium,3.41,"[5000, '6,6""', 128, 4800, '6,8""', 128]",-581,397,-767,-282,-56,-415,-565,-76,-296,157,-805,51,1920,1080
1,2,11.0091298003681,19,26,1,2,1,p,2.77972949994728,8.545,9.07,hard,0.525,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-585,447,-816,-292,-104,-431,-539,-119,-267,116,-834,92,1920,1080
2,5,22.0091576003469,4,14,1,2,1,p,9.43547399993986,13.38,9.43,easy,3.95,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-553,408,-769,-275,-67,-465,-506,-82,-293,159,-843,141,1920,1080
3,6,33.0091899000108,13,24,1,2,1,q,9.12038850039244,3.19,4.315,hard,1.125,"[3000, '6,1""', 64, 12500, '5,9""', 64]",-575,453,-807,-243,-28,-434,-457,-91,-283,110,-800,116,1920,1080
4,7,44.0093338000588,1,5,1,2,1,p,5.06861700024456,1.225,3.385,medium,2.16,"[3000, '4""', 64, 3020, '6""', 32]",-529,434,-857,-239,-49,-479,-461,-141,-296,62,-783,69,1920,1080
5,8,55.0089621003717,23,27,1,2,1,q,10.1427115998231,11.985,5.98,easy,6.005,"[4020, '6,3""', 128, 4050, '6,3""', 64]",-499,394,-834,-195,1,-476,-467,-191,-281,110,-759,113,1920,1080
6,9,66.0090352003463,2,27,1,2,1,p,7.44892170000821,5.305,5.98,hard,0.675000000000001,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-474,437,-875,-167,51,-475,-509,-219,-324,136,-799,143,1920,1080
7,11,77.0091361002997,4,14,1,2,1,q,7.78451769985259,13.38,9.43,easy,3.95,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-515,466,-871,-117,27,-431,-559,-225,-306,183,-849,145,1920,1080
8,12,88.0090391002595,2,27,1,2,1,p,7.24754599994048,5.305,5.98,hard,0.675000000000001,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-557,440,-885,-165,-15,-459,-603,-202,-285,138,-838,96,1920,1080
9,13,99.0103414002806,4,22,1,2,1,q,5.97318449988961,13.38,12.615,hard,0.765000000000002,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-604,458,-873,-214,-55,-489,-594,-251,-295,89,-809,136,1920,1080
