Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00192630011588335,0,26,1,2,1,q,9.79601059993729,6.205,5.415,hard,0.79,"[8000, '6,1""', 64, 4500, '6,5""', 256]",-579,143,-840,-48,-608,-197,-344,272,-304,-370,-265,9,1920,1080
1,1,11.0090586999431,2,27,1,2,1,q,5.36177560035139,9.355,7.82,hard,1.535,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-627,158,-862,-3,-649,-168,-297,290,-353,-377,-302,-24,1920,1080
2,3,22.0090660001151,12,26,1,2,1,q,5.56091909995303,3.325,5.415,medium,2.09,"[5000, '6,6""', 128, 4500, '6,5""', 256]",-644,205,-814,-16,-654,-218,-295,240,-403,-376,-283,-70,1920,1080
3,4,33.0090769003145,9,16,1,2,1,q,3.97989979991689,7.58,2.83,easy,4.75,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-621,161,-859,5,-688,-182,-344,232,-453,-382,-267,-117,1920,1080
4,6,44.00896750018,15,28,1,2,1,p,4.99289380013943,2.545,6.555,easy,4.01,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-573,175,-875,52,-638,-176,-320,188,-493,-412,-284,-164,1920,1080
5,7,55.0103380000219,21,27,1,2,1,p,5.62169260019436,3.97,7.82,easy,3.85,"[4000, '6,4""', 128, 4050, '6,3""', 64]",-594,221,-828,36,-687,-185,-294,146,-488,-362,-236,-176,1920,1080
6,8,66.0094775999896,24,28,1,2,1,q,7.49328640010208,9.58,6.555,medium,3.025,"[12500, '5,9""', 64, 6000, '6,4""', 256]",-572,176,-874,16,-731,-208,-273,192,-505,-409,-245,-225,1920,1080
7,9,77.0091560999863,24,29,1,2,1,q,3.84765090001747,9.58,4,easy,5.58,"[12500, '5,9""', 64, 3000, '6""', 32]",-594,131,-907,-22,-687,-184,-307,228,-455,-409,-250,-175,1920,1080
8,10,88.0106124002486,14,25,1,2,1,p,4.45731749990955,2.815,3.025,hard,0.209999999999999,"[5000, '6,7""', 256, 5080, '6,6""', 256]",-641,114,-876,17,-724,-218,-324,181,-430,-452,-201,-164,1920,1080
9,11,99.0105409999378,0,2,1,2,1,q,3.50526090012863,6.205,9.355,medium,3.15,"[8000, '6,1""', 64, 4380, '5,7""', 128]",-607,78,-895,-29,-766,-245,-311,229,-411,-406,-225,-208,1920,1080
10,12,110.010531899985,5,13,1,2,1,p,6.20535610010847,3.985,6.18,medium,2.195,"[3020, '6""', 32, 3000, '6,1""', 64]",-587,32,-848,-46,-755,-294,-328,182,-370,-377,-241,-160,1920,1080
11,13,121.010248200037,1,29,1,2,1,q,5.60251680016518,5.95,4,medium,1.95,"[3000, '4""', 64, 3000, '6""', 32]",-636,40,-893,-24,-805,-295,-373,204,-380,-426,-229,-111,1920,1080
12,14,132.010412900243,8,17,1,2,1,q,7.57840459980071,4.21,2.695,hard,1.515,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-586,47,-879,-72,-846,-323,-359,156,-330,-431,-271,-83,1920,1080
13,15,143.009124299977,0,8,1,2,1,q,5.79892039997503,6.205,4.21,medium,1.995,"[8000, '6,1""', 64, 5000, '6,4""', 256]",-632,27,-883,-22,-869,-367,-309,150,-380,-431,-288,-130,1920,1080
14,16,154.009036700241,0,23,1,2,1,q,5.60516729997471,6.205,4.135,medium,2.07,"[8000, '6,1""', 64, 4020, '6,3""', 128]",-606,69,-849,-58,-870,-417,-274,186,-424,-408,-300,-81,1920,1080
15,17,165.009667200036,0,26,1,2,1,q,7.26519510010257,6.205,5.415,hard,0.79,"[8000, '6,1""', 64, 4500, '6,5""', 256]",-614,118,-855,-8,-867,-467,-237,220,-406,-455,-304,-131,1920,1080
16,18,176.009059200063,19,28,1,2,1,p,5.21888170018792,2.5,6.555,easy,4.055,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-621,167,-895,22,-819,-453,-281,196,-364,-428,-338,-167,1920,1080
17,19,187.009069100022,2,27,1,2,1,q,4.34469800023362,9.355,7.82,hard,1.535,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-578,141,-870,-21,-785,-416,-331,197,-314,-428,-311,-125,1920,1080
18,20,198.008969600312,21,27,1,2,1,q,7.82500539999455,3.97,7.82,easy,3.85,"[4000, '6,4""', 128, 4050, '6,3""', 64]",-613,105,-878,28,-806,-370,-365,234,-363,-437,-261,-121,1920,1080
19,21,209.009494200349,4,23,1,2,1,q,5.27719319984317,6.985,4.135,medium,2.85,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-564,97,-878,-22,-756,-375,-323,208,-336,-395,-232,-162,1920,1080
20,22,220.009158200119,4,9,1,2,1,q,3.74387250002474,6.985,7.58,hard,0.595,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-614,104,-836,-49,-806,-377,-288,172,-381,-417,-259,-120,1920,1080
21,23,231.010388100054,24,27,1,2,1,q,3.61245559994131,9.58,7.82,hard,1.76,"[12500, '5,9""', 64, 4050, '6,3""', 64]",-576,136,-786,-47,-834,-418,-282,122,-398,-464,-218,-148,1920,1080
22,24,242.008999499958,2,5,1,2,1,q,6.47700330009684,9.355,3.985,easy,5.37,"[4380, '5,7""', 128, 3020, '6""', 32]",-626,142,-788,-97,-872,-450,-305,166,-353,-487,-248,-108,1920,1080
23,25,253.010316400323,4,16,1,2,1,q,4.18864589976147,6.985,2.83,easy,4.155,"[15000, '6,5""', 64, 4800, '6,8""', 128]",-598,101,-838,-104,-865,-400,-345,196,-403,-482,-298,-114,1920,1080
24,26,264.010454300325,18,27,1,2,1,p,9.11341220000759,4.105,7.82,easy,3.715,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-557,73,-799,-135,-852,-448,-299,177,-401,-432,-266,-76,1920,1080
25,27,275.009449000005,5,24,1,2,1,p,4.24845590023324,3.985,9.58,easy,5.595,"[3020, '6""', 32, 12500, '5,9""', 64]",-602,51,-845,-115,-836,-401,-349,179,-385,-479,-244,-121,1920,1080
26,29,286.010464600287,4,23,1,2,1,q,4.53750159963965,6.985,4.135,medium,2.85,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-648,71,-888,-89,-812,-357,-307,152,-435,-480,-270,-164,1920,1080
27,31,297.0102849002,15,28,1,2,1,p,7.12961790012196,2.545,6.555,easy,4.01,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-635,119,-859,-49,-785,-399,-297,103,-485,-476,-224,-145,1920,1080
28,32,308.010473600123,7,13,1,2,1,q,3.66533489990979,5.215,6.18,hard,0.965,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-606,159,-821,-82,-813,-358,-308,54,-532,-459,-227,-195,1920,1080
29,33,319.010391599964,0,2,1,2,1,p,8.54833499994129,6.205,9.355,medium,3.15,"[8000, '6,1""', 64, 4380, '5,7""', 128]",-631,202,-798,-37,-816,-308,-345,87,-484,-445,-244,-148,1920,1080
30,35,330.009047900327,9,16,1,2,1,q,10.7167892996222,7.58,2.83,easy,4.75,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-650,248,-785,11,-848,-346,-345,37,-529,-467,-226,-194,1920,1080
31,39,341.008848400321,5,13,1,2,1,p,4.33097539981827,3.985,6.18,medium,2.195,"[3020, '6""', 32, 3000, '6,1""', 64]",-660,297,-783,-39,-889,-317,-315,77,-572,-441,-274,-182,1920,1080
32,41,352.009097199887,19,26,1,2,1,q,10.8577982001007,2.5,5.415,medium,2.915,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-672,346,-827,-16,-880,-268,-351,112,-622,-444,-279,-132,1920,1080
33,42,363.009238100145,13,24,1,2,1,p,3.70864399988204,6.18,9.58,medium,3.4,"[3000, '6,1""', 64, 12500, '5,9""', 64]",-676,396,-877,-13,-894,-316,-345,162,-644,-399,-242,-165,1920,1080
34,43,374.008975999895,8,15,1,2,1,q,4.85898460028693,4.21,2.545,hard,1.665,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-689,444,-830,4,-875,-270,-347,212,-645,-449,-243,-115,1920,1080
35,45,385.00895779999,3,16,1,2,1,q,4.32689430005848,2.77,2.83,hard,0.0599999999999996,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-641,456,-801,45,-871,-320,-325,257,-610,-414,-293,-117,1920,1080
36,46,396.009057000279,2,4,1,2,1,q,6.97178779961541,9.355,6.985,medium,2.37,"[4380, '5,7""', 128, 15000, '6,5""', 64]",-672,417,-752,54,-900,-361,-280,278,-576,-377,-302,-166,1920,1080
37,47,407.008984300308,0,19,1,2,1,q,7.18925829976797,6.205,2.5,easy,3.705,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-710,449,-801,66,-851,-353,-324,302,-528,-390,-311,-117,1920,1080
38,48,418.009339200333,0,10,1,2,1,q,5.37554539972916,6.205,8.04,hard,1.835,"[8000, '6,1""', 64, 4500, '6,3""', 128]",-667,475,-849,81,-884,-390,-274,299,-482,-411,-299,-69,1920,1080
39,49,429.009097800124,1,29,1,2,1,q,6.02987329987809,5.95,4,medium,1.95,"[3000, '4""', 64, 3000, '6""', 32]",-717,470,-837,33,-834,-394,-319,320,-508,-368,-303,-19,1920,1080
40,50,440.010583700147,2,23,1,2,1,q,3.73430840019137,9.355,4.135,easy,5.22,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-683,433,-822,-15,-795,-425,-324,270,-547,-337,-349,-39,1920,1080
41,51,451.009125499986,0,19,1,2,1,q,3.85985710006207,6.205,2.5,easy,3.705,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-641,406,-864,-42,-748,-409,-370,251,-497,-333,-308,-68,1920,1080
42,52,462.010525000282,18,27,1,2,1,q,4.70625419961289,4.105,7.82,easy,3.715,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-691,411,-846,5,-797,-397,-400,211,-534,-367,-357,-79,1920,1080
43,53,473.010702699888,2,24,1,2,1,p,4.96515010017902,9.355,9.58,hard,0.225,"[4380, '5,7""', 128, 12500, '5,9""', 64]",-645,392,-887,34,-841,-374,-372,253,-577,-393,-328,-120,1920,1080
