Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00338530000590254,16,26,1,2,1,,NaN,6.46,7.03,hard,0.57,"[4800, '6,8""', 128, 4500, '6,5""', 256]",474,-441,356,433,779,64,890,-162,67,-408,450,153,1920,1080
1,1,11.0077575000032,4,21,1,2,1,q,5.23239449999528,9.655,5.32,easy,4.335,"[15000, '6,5""', 64, 4000, '6,4""', 128]",456,-488,371,481,741,96,866,-206,113,-388,485,117,1920,1080
2,2,22.0073907000042,8,26,1,2,1,q,9.4725283000007,6.595,7.03,hard,0.435,"[5000, '6,4""', 256, 4500, '6,5""', 256]",483,-446,390,435,773,135,843,-250,114,-338,467,164,1920,1080
3,3,33.0075250000082,7,29,1,2,1,q,5.97755739999411,3.715,3.085,hard,0.63,"[3100, '5,9""', 64, 3000, '6""', 32]",516,-484,380,484,740,97,826,-297,65,-350,426,192,1920,1080
4,4,44.0073943000025,10,21,1,2,1,q,4.75878760000342,6.025,5.32,hard,0.705,"[4500, '6,3""', 128, 4000, '6,4""', 128]",467,-472,330,484,736,147,794,-258,24,-322,440,144,1920,1080
5,5,55.0075022000092,4,19,1,2,1,q,2.77272719999019,9.655,7.165,medium,2.49,"[15000, '6,5""', 64, 5000, '6,7""', 128]",481,-424,364,447,712,103,748,-277,74,-325,463,188,1920,1080
6,6,66.0074446000071,4,9,1,2,1,q,2.44700260000536,9.655,4.735,easy,4.92,"[15000, '6,5""', 64, 5000, '6,4""', 128]",512,-385,389,404,760,90,793,-256,118,-302,510,172,1920,1080
7,7,77.0060001000093,13,24,1,2,1,p,3.60439100000076,3.67,9.04,easy,5.37,"[3000, '6,1""', 64, 12500, '5,9""', 64]",537,-428,364,447,803,115,745,-241,147,-261,559,184,1920,1080
8,8,88.0058721000096,5,13,1,2,1,p,4.31921429999056,4.945,3.67,medium,1.275,"[3020, '6""', 32, 3000, '6,1""', 64]",489,-416,322,419,850,131,732,-193,192,-240,538,139,1920,1080
9,9,99.0059993000032,0,8,1,2,1,q,3.54427690000739,8.41,6.595,medium,1.815,"[8000, '6,1""', 64, 5000, '6,4""', 256]",440,-406,333,370,891,159,755,-237,157,-276,508,179,1920,1080
10,10,110.007320600009,23,27,1,2,1,p,3.40419600000314,4.09,6.55,medium,2.46,"[4020, '6,3""', 128, 4050, '6,3""', 64]",490,-411,317,417,842,171,710,-258,166,-227,553,157,1920,1080
11,11,121.0075736,17,28,1,2,1,p,2.73504189999949,6.025,6.835,hard,0.81,"[5000, '6,7""', 128, 6000, '6,4""', 256]",497,-461,268,424,891,182,673,-224,197,-188,569,110,1920,1080
12,12,132.007505100002,7,29,1,2,1,q,3.88388180000766,3.715,3.085,hard,0.63,"[3100, '5,9""', 64, 3000, '6""', 32]",475,-416,226,397,898,232,624,-214,247,-185,592,66,1920,1080
