Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,1,0.0122456001117826,14,28,1,2,1,,NaN,8.05,8.095,hard,0.0449999999999999,"[5000, '6,7""', 256, 6000, '6,4""', 256]",-830,197,-285,280,-901,-377,-687,-238,-295,-414,-261,-112,1920,1080
1,2,11.0092825000174,19,25,1,2,1,q,6.49774809996597,6.43,8.335,medium,1.905,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-876,216,-262,324,-865,-342,-655,-200,-323,-372,-251,-63,1920,1080
2,4,22.0090354001149,8,17,1,2,1,,NaN,8.305,5.605,easy,2.7,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-894,263,-224,291,-845,-296,-626,-159,-334,-421,-251,-13,1920,1080
3,5,33.0090755999554,4,17,1,2,1,,NaN,4.285,5.605,hard,1.32,"[15000, '6,5""', 64, 5000, '6,7""', 128]",-876,310,-206,338,-843,-246,-603,-115,-359,-378,-298,-31,1920,1080
4,6,44.0101672001183,3,26,1,2,1,,NaN,6.04,7.99,medium,1.95,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-835,281,-231,381,-893,-245,-646,-89,-358,-328,-320,-76,1920,1080
5,8,55.0105507001281,4,9,1,2,1,,NaN,4.285,6.685,easy,2.4,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-844,330,-188,407,-843,-246,-597,-79,-392,-364,-298,-31,1920,1080
6,9,66.0102123999968,16,28,1,2,1,,NaN,5.65,8.095,easy,2.445,"[4800, '6,8""', 128, 6000, '6,4""', 256]",-882,298,-231,432,-891,-233,-627,-119,-428,-329,-252,-52,1920,1080
7,10,77.0102786999196,9,26,1,2,1,q,6.63208280014805,6.685,7.99,hard,1.305,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-866,250,-182,425,-863,-192,-580,-102,-386,-357,-232,-98,1920,1080
8,12,88.0106065000873,2,29,1,2,1,,NaN,6.16,2.88,easy,3.28,"[4380, '5,7""', 128, 3000, '6""', 32]",-905,219,-214,463,-863,-242,-548,-63,-347,-388,-279,-115,1920,1080
9,14,99.0102689000778,12,28,1,2,1,p,5.88219189993106,7,8.095,hard,1.095,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-859,239,-178,429,-820,-216,-544,-13,-321,-431,-238,-87,1920,1080
10,15,110.010525000049,8,26,1,2,1,q,5.99159729992971,8.305,7.99,hard,0.315,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-899,210,-138,399,-771,-205,-568,31,-335,-383,-228,-136,1920,1080
11,16,121.010247600032,4,23,1,2,1,p,8.41186859994195,4.285,6.34,medium,2.055,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-890,259,-153,447,-792,-251,-543,74,-385,-382,-209,-182,1920,1080
12,17,132.010644400027,13,24,1,2,1,p,7.34534720005468,4.09,3.7,hard,0.39,"[3000, '6,1""', 64, 12500, '5,9""', 64]",-891,209,-111,475,-826,-215,-494,82,-432,-364,-209,-232,1920,1080
13,18,143.010463400045,8,15,1,2,1,q,6.82198569993488,8.305,6.595,medium,1.71,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-894,259,-89,430,-813,-167,-454,53,-452,-410,-215,-282,1920,1080
14,19,154.010222299956,18,24,1,2,1,q,4.56817189999856,4.75,3.7,hard,1.05,"[3340, '6,1""', 128, 12500, '5,9""', 64]",-860,223,-62,472,-854,-195,-408,72,-499,-394,-213,-232,1920,1080
15,20,165.008965800051,4,28,1,2,1,p,3.42720100004226,4.285,8.095,easy,3.81,"[15000, '6,5""', 64, 6000, '6,4""', 256]",-811,213,-51,423,-827,-153,-455,90,-527,-352,-185,-273,1920,1080
16,21,176.008885600139,2,29,1,2,1,q,6.99816099996679,6.16,2.88,easy,3.28,"[4380, '5,7""', 128, 3000, '6""', 32]",-852,241,-99,410,-784,-128,-408,106,-488,-321,-172,-225,1920,1080
17,22,187.008936699946,15,24,1,2,1,q,5.08308460004628,6.595,3.7,easy,2.895,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-832,287,-148,417,-735,-117,-398,57,-525,-354,-189,-272,1920,1080
18,23,198.00900979992,15,24,1,2,1,q,4.72611670009792,6.595,3.7,easy,2.895,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-808,331,-124,461,-717,-70,-413,9,-560,-389,-227,-305,1920,1080
19,24,209.008788899984,0,12,1,2,1,p,4.48325429996476,4.225,7,easy,2.775,"[8000, '6,1""', 64, 5000, '6,6""', 128]",-792,378,-147,416,-766,-62,-403,-40,-571,-438,-270,-279,1920,1080
20,25,220.009109300096,7,13,1,2,1,q,6.49382549989969,2.29,4.09,medium,1.8,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-753,409,-193,435,-723,-88,-446,-65,-584,-486,-220,-286,1920,1080
21,26,231.008894100087,21,23,1,2,1,p,6.46797610004432,5.875,6.34,hard,0.465,"[4000, '6,4""', 128, 4020, '6,3""', 128]",-800,393,-208,387,-690,-50,-409,-31,-559,-443,-197,-242,1920,1080
22,27,242.008881600108,4,21,1,2,1,p,4.72319639986381,4.285,5.875,medium,1.59,"[15000, '6,5""', 64, 4000, '6,4""', 128]",-776,437,-201,437,-655,-15,-366,-5,-525,-406,-174,-198,1920,1080
23,28,253.008901400026,10,24,1,2,1,q,5.50716300006025,5.98,3.7,medium,2.28,"[4500, '6,3""', 128, 12500, '5,9""', 64]",-736,467,-250,448,-694,-47,-381,43,-475,-400,-183,-247,1920,1080
24,29,264.008916800143,2,21,1,2,1,q,5.21107169985771,6.16,5.875,hard,0.285,"[4380, '5,7""', 128, 4000, '6,4""', 128]",-690,447,-300,454,-701,3,-344,9,-500,-443,-199,-200,1920,1080
25,30,275.009008700028,4,12,1,2,1,p,5.257904099999,4.285,7,easy,2.715,"[15000, '6,5""', 64, 5000, '6,6""', 128]",-658,409,-347,472,-697,53,-384,39,-538,-411,-218,-154,1920,1080
26,31,286.010408200091,7,29,1,2,1,q,5.37254639994353,2.29,2.88,hard,0.59,"[3100, '5,9""', 64, 3000, '6""', 32]",-642,456,-362,424,-734,19,-375,88,-510,-452,-265,-138,1920,1080
27,32,297.009031000081,14,24,1,2,1,q,2.9478797998745,8.05,3.7,easy,4.35,"[5000, '6,7""', 256, 12500, '5,9""', 64]",-691,448,-406,400,-770,54,-335,118,-560,-453,-239,-181,1920,1080
28,33,308.010242599994,15,16,1,2,1,q,4.37488260003738,6.595,5.65,hard,0.945,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-740,437,-450,424,-765,4,-333,168,-519,-481,-221,-134,1920,1080
29,34,319.009428400081,14,25,1,2,1,p,4.19744200003333,8.05,8.335,hard,0.285,"[5000, '6,7""', 256, 5080, '6,6""', 256]",-788,450,-415,460,-734,43,-283,163,-501,-434,-224,-184,1920,1080
30,35,330.010559699964,4,14,1,2,1,p,5.4634213000536,4.285,8.05,easy,3.765,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-739,441,-461,441,-685,34,-245,196,-474,-392,-218,-234,1920,1080
31,37,341.010776299983,0,2,1,2,1,p,3.57405679998919,4.225,6.16,medium,1.935,"[8000, '6,1""', 64, 4380, '5,7""', 128]",-743,391,-418,416,-664,-12,-226,150,-524,-395,-189,-193,1920,1080
32,39,352.011008700123,2,23,1,2,1,q,6.9899383999873,6.16,6.34,hard,0.18,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-793,396,-411,466,-685,33,-245,196,-567,-421,-203,-241,1920,1080
33,40,363.010239100084,5,13,1,2,1,p,3.1565028000623,1.87,4.09,medium,2.22,"[3020, '6""', 32, 3000, '6,1""', 64]",-809,349,-444,429,-725,3,-220,239,-614,-403,-167,-276,1920,1080
34,41,374.01076840004,0,18,1,2,1,p,3.57618279987946,4.225,4.75,hard,0.525,"[8000, '6,1""', 64, 3340, '6,1""', 128]",-759,343,-457,477,-688,-30,-211,288,-599,-451,-143,-232,1920,1080
35,42,385.010530800093,8,17,1,2,1,q,3.46712170005776,8.305,5.605,easy,2.7,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-742,296,-442,429,-735,-48,-175,253,-598,-401,-158,-280,1920,1080
36,43,396.010739699937,8,17,1,2,1,q,3.17799690016545,8.305,5.605,easy,2.7,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-736,346,-392,426,-783,-34,-164,302,-564,-364,-143,-232,1920,1080
37,44,407.009103399934,2,29,1,2,1,q,7.03077770001255,6.16,2.88,easy,3.28,"[4380, '5,7""', 128, 3000, '6""', 32]",-722,394,-342,419,-745,-66,-128,267,-609,-386,-162,-278,1920,1080
38,45,418.008987999987,0,12,1,2,1,p,4.15713619999588,4.225,7,easy,2.775,"[8000, '6,1""', 64, 5000, '6,6""', 128]",-722,344,-388,439,-725,-20,-88,237,-572,-419,-183,-232,1920,1080
39,46,429.008962400025,16,17,1,2,1,p,6.98475950001739,5.65,5.605,hard,0.0449999999999999,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-699,299,-431,414,-771,-39,-135,254,-540,-458,-171,-183,1920,1080
40,49,440.00884289993,19,26,1,2,1,p,3.35283620003611,6.43,7.99,medium,1.56,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-744,277,-381,415,-722,-51,-122,302,-583,-483,-212,-212,1920,1080
41,50,451.008886500029,2,18,1,2,1,q,4.07711829990149,6.16,4.75,medium,1.41,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-775,316,-389,366,-771,-41,-154,264,-541,-456,-235,-168,1920,1080
42,51,462.009051500121,7,13,1,2,1,p,4.70372729981318,2.29,4.09,medium,1.8,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-762,364,-437,381,-731,-72,-117,298,-513,-414,-283,-181,1920,1080
43,52,473.009388900129,0,27,1,2,1,q,7.2342323998455,4.225,3.4,hard,0.824999999999999,"[8000, '6,1""', 64, 4050, '6,3""', 64]",-730,325,-441,331,-714,-25,-166,306,-522,-365,-271,-229,1920,1080
44,53,484.008967200061,8,12,1,2,1,q,6.3188674999401,8.305,7,hard,1.305,"[5000, '6,4""', 256, 5000, '6,6""', 128]",-685,303,-394,347,-685,-65,-139,348,-513,-414,-222,-241,1920,1080
45,55,495.00896180002,5,24,1,2,1,p,4.29671139991842,1.87,3.7,medium,1.83,"[3020, '6""', 32, 12500, '5,9""', 64]",-727,276,-425,386,-691,-15,-133,298,-470,-440,-267,-262,1920,1080
46,56,506.00893329992,0,16,1,2,1,p,5.21866260003299,4.225,5.65,medium,1.425,"[8000, '6,1""', 64, 4800, '6,8""', 128]",-703,320,-417,337,-674,32,-87,277,-505,-476,-249,-215,1920,1080
47,57,517.008937699953,16,25,1,2,1,p,2.93675530003384,5.65,8.335,easy,2.685,"[4800, '6,8""', 128, 5080, '6,6""', 256]",-742,351,-367,340,-716,5,-124,243,-505,-426,-299,-220,1920,1080
48,58,528.008889100049,0,9,1,2,1,p,5.58670519990847,4.225,6.685,easy,2.46,"[8000, '6,1""', 64, 5000, '6,4""', 128]",-768,394,-337,300,-666,0,-84,272,-456,-433,-272,-178,1920,1080
49,59,539.009248400107,3,28,1,2,1,p,4.49622550001368,6.04,8.095,medium,2.055,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-722,414,-387,298,-649,47,-35,283,-478,-388,-236,-213,1920,1080
50,60,550.010452399962,15,24,1,2,1,q,7.92151450016536,6.595,3.7,easy,2.895,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-700,369,-394,249,-682,84,13,271,-493,-340,-259,-169,1920,1080
51,62,561.010484700091,4,23,1,2,1,p,4.12611089996062,4.285,6.34,medium,2.055,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-743,394,-411,296,-641,112,23,320,-533,-370,-210,-160,1920,1080
52,63,572.008963800035,4,6,1,2,1,p,3.82766239997,4.285,5.5,hard,1.215,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-699,418,-445,332,-615,70,-10,282,-488,-392,-168,-187,1920,1080
53,65,583.010382100008,7,29,1,2,1,q,2.98409990011714,2.29,2.88,hard,0.59,"[3100, '5,9""', 64, 3000, '6""', 32]",-649,425,-396,321,-653,103,16,325,-465,-348,-203,-223,1920,1080
54,66,594.010567700025,24,27,1,2,1,q,4.37988250004128,3.7,3.4,hard,0.299999999999999,"[12500, '5,9""', 64, 4050, '6,3""', 64]",-698,432,-397,271,-607,83,66,318,-454,-397,-252,-215,1920,1080
55,67,605.010292700026,0,10,1,2,1,p,4.3352572999429,4.225,5.98,medium,1.755,"[8000, '6,1""', 64, 4500, '6,3""', 128]",-713,480,-437,301,-559,71,116,317,-460,-447,-287,-251,1920,1080
56,68,616.010380499996,16,25,1,2,1,p,2.71637209993787,5.65,8.335,easy,2.685,"[4800, '6,8""', 128, 5080, '6,6""', 256]",-757,457,-486,310,-568,22,93,362,-474,-399,-237,-253,1920,1080
57,69,627.010535200126,15,28,1,2,1,p,3.2490550999064,6.595,8.095,medium,1.5,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-711,476,-488,360,-618,16,124,401,-462,-350,-189,-267,1920,1080
58,70,638.010335500119,8,15,1,2,1,q,2.89619609992951,8.305,6.595,medium,1.71,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-703,427,-440,373,-667,27,166,373,-450,-302,-140,-278,1920,1080
59,71,649.010303599993,16,26,1,2,1,p,3.0895712999627,5.65,7.99,medium,2.34,"[4800, '6,8""', 128, 4500, '6,5""', 256]",-738,463,-446,323,-668,77,216,375,-446,-352,-166,-235,1920,1080
0,1,0.0122360999230295,21,27,2,1,1,p,6.44837050000206,5.875,3.4,easy,2.475,"[4000, '6,4""', 128, 4050, '6,3""', 64]",728,-13,745,-484,307,84,438,-391,642,422,901,344,1920,1080
1,2,11.0092598998454,0,12,2,1,1,q,5.14645680016838,4.225,7,easy,2.775,"[8000, '6,1""', 64, 5000, '6,6""', 128]",751,32,792,-467,257,79,451,-439,630,471,852,336,1920,1080
2,4,22.010481499834,24,29,2,1,1,p,5.79716930002905,3.7,2.88,hard,0.82,"[12500, '5,9""', 64, 3000, '6""', 32]",795,55,744,-481,242,127,402,-427,604,428,886,373,1920,1080
3,5,33.0104201999493,2,7,2,1,1,p,3.80625250004232,6.16,2.29,easy,3.87,"[4380, '5,7""', 128, 3100, '5,9""', 64]",809,7,698,-461,277,92,369,-390,574,468,869,420,1920,1080
4,6,44.0091262999922,2,21,2,1,1,p,4.58348359982483,6.16,5.875,hard,0.285,"[4380, '5,7""', 128, 4000, '6,4""', 128]",769,-23,748,-465,313,58,407,-358,524,462,851,467,1920,1080
5,7,55.0104427998886,2,7,2,1,1,p,3.25620090006851,6.16,2.29,easy,3.87,"[4380, '5,7""', 128, 3100, '5,9""', 64]",735,-59,780,-426,274,89,360,-340,561,428,812,435,1920,1080
6,8,66.0105536999181,16,28,2,1,1,q,3.91908430005424,5.65,8.095,easy,2.445,"[4800, '6,8""', 128, 6000, '6,4""', 256]",779,-36,757,-470,295,134,336,-296,559,478,811,385,1920,1080
7,10,77.0104095998686,8,12,2,1,1,p,3.49140210007317,8.305,7,hard,1.305,"[5000, '6,4""', 256, 5000, '6,6""', 128]",782,14,745,-422,278,87,355,-250,523,444,842,346,1920,1080
8,12,88.0091636998113,8,12,2,1,1,p,3.96565030002966,8.305,7,hard,1.305,"[5000, '6,4""', 256, 5000, '6,6""', 128]",743,-17,781,-456,264,135,326,-209,528,394,891,335,1920,1080
9,13,99.0105714998208,16,26,2,1,1,q,3.99739130004309,5.65,7.99,medium,2.34,"[4800, '6,8""', 128, 4500, '6,5""', 256]",737,33,735,-437,302,168,326,-259,519,345,884,285,1920,1080
10,14,110.010374199832,16,17,2,1,1,p,4.86032900004648,5.65,5.605,hard,0.0449999999999999,"[4800, '6,8""', 128, 5000, '6,7""', 128]",726,-16,708,-395,261,196,276,-265,511,296,859,328,1920,1080
11,15,121.010658199899,14,16,2,1,1,q,3.8410352000501,8.05,5.65,easy,2.4,"[5000, '6,7""', 256, 4800, '6,8""', 128]",681,-39,666,-368,212,205,283,-215,461,302,890,367,1920,1080
12,16,132.010297899833,18,27,2,1,1,p,3.72519779996946,4.75,3.4,hard,1.35,"[3340, '6,1""', 128, 4050, '6,3""', 64]",731,-43,640,-325,168,228,233,-220,473,253,895,317,1920,1080
13,17,143.009526199894,17,24,2,1,1,p,4.2310059000738,5.605,3.7,medium,1.905,"[5000, '6,7""', 128, 12500, '5,9""', 64]",780,-54,686,-344,180,179,254,-175,487,205,878,364,1920,1080
14,18,154.010574699845,21,24,2,1,1,p,4.34601820004173,5.875,3.7,medium,2.175,"[4000, '6,4""', 128, 12500, '5,9""', 64]",814,-17,728,-318,192,228,205,-185,489,255,832,343,1920,1080
15,19,165.009075799957,2,29,2,1,1,p,3.38487649988383,6.16,2.88,easy,3.28,"[4380, '5,7""', 128, 3000, '6""', 32]",864,-17,684,-295,145,211,255,-182,462,213,788,320,1920,1080
16,20,176.0090377999,19,28,2,1,1,q,8.95652580005117,6.43,8.095,medium,1.665,"[5000, '6,7""', 128, 6000, '6,4""', 256]",864,-67,637,-313,133,260,219,-148,509,195,812,364,1920,1080
17,22,187.008873199811,17,28,2,1,1,q,3.11401170003228,5.605,8.095,easy,2.49,"[5000, '6,7""', 128, 6000, '6,4""', 256]",814,-68,649,-361,91,287,260,-119,470,227,768,340,1920,1080
18,23,198.00897309999,4,12,2,1,1,q,4.06151949986816,4.285,7,easy,2.715,"[15000, '6,5""', 64, 5000, '6,6""', 128]",859,-47,605,-384,136,308,252,-168,423,211,721,357,1920,1080
19,24,209.009153299965,24,25,2,1,1,q,2.85844779992476,3.7,8.335,easy,4.635,"[12500, '5,9""', 64, 5080, '6,6""', 256]",809,-49,568,-350,174,276,217,-204,449,253,704,404,1920,1080
20,25,220.008884900017,21,23,2,1,1,,NaN,5.875,6.34,hard,0.465,"[4000, '6,4""', 128, 4020, '6,3""', 128]",793,-2,562,-300,142,315,249,-242,496,237,753,413,1920,1080
21,26,231.008790699998,14,16,2,1,1,p,4.25384919997305,8.05,5.65,easy,2.4,"[5000, '6,7""', 256, 4800, '6,8""', 128]",763,38,609,-282,119,271,244,-192,535,206,725,372,1920,1080
22,27,242.009414499858,0,17,2,1,1,q,2.31909659993835,4.225,5.605,medium,1.38,"[8000, '6,1""', 64, 5000, '6,7""', 128]",782,84,646,-249,154,306,294,-187,503,168,701,328,1920,1080
23,29,253.008998699952,24,25,2,1,1,q,2.7482809999492,3.7,8.335,easy,4.635,"[12500, '5,9""', 64, 5080, '6,6""', 256]",756,41,610,-284,200,286,266,-229,484,122,737,294,1920,1080
24,30,264.0090377999,4,17,2,1,1,q,3.12965420004912,4.285,5.605,hard,1.32,"[15000, '6,5""', 64, 5000, '6,7""', 128]",805,30,562,-270,157,260,314,-216,533,112,770,331,1920,1080
25,31,275.009433700005,10,24,2,1,1,p,3.49200849980116,5.98,3.7,medium,2.28,"[4500, '6,3""', 128, 12500, '5,9""', 64]",855,31,552,-221,199,288,285,-175,503,72,755,283,1920,1080
26,32,286.009112099884,20,24,2,1,1,p,3.3792514000088,6.595,3.7,easy,2.895,"[4500, '6,4""', 128, 12500, '5,9""', 64]",809,11,553,-271,245,307,300,-223,550,56,792,317,1920,1080
27,33,297.010462499922,0,3,2,1,1,q,2.79709380003624,4.225,6.04,medium,1.815,"[8000, '6,1""', 64, 5000, '6,7""', 128]",847,44,513,-242,268,351,250,-227,523,14,743,328,1920,1080
28,34,308.008996399818,21,24,2,1,1,p,3.44549369998276,5.875,3.7,medium,2.175,"[4000, '6,4""', 128, 12500, '5,9""', 64]",809,12,560,-259,233,387,206,-251,484,46,753,377,1920,1080
29,36,319.010361699853,8,15,2,1,1,p,2.72318870015442,8.305,6.595,medium,1.71,"[5000, '6,4""', 256, 5000, '6,7""', 128]",765,-12,602,-232,236,337,166,-281,453,7,710,352,1920,1080
30,37,330.010457800003,15,28,2,1,1,q,2.75686650001444,6.595,8.095,medium,1.5,"[5000, '6,7""', 128, 6000, '6,4""', 256]",749,35,639,-198,286,333,124,-254,403,8,719,401,1920,1080
31,38,341.010516799986,1,5,2,1,1,p,3.07578619988635,2.5,1.87,hard,0.63,"[3000, '4""', 64, 3020, '6""', 32]",753,85,689,-191,331,311,148,-298,354,18,673,420,1920,1080
32,39,352.010469299974,16,26,2,1,1,q,3.58900639996864,5.65,7.99,medium,2.34,"[4800, '6,8""', 128, 4500, '6,5""', 256]",803,80,733,-168,294,345,195,-315,400,-2,678,470,1920,1080
33,40,363.010548199993,25,28,2,1,1,q,6.04592929990031,8.335,8.095,hard,0.24,"[5080, '6,6""', 256, 6000, '6,4""', 256]",851,95,693,-199,244,341,245,-318,434,-38,718,440,1920,1080
34,42,374.010565300006,21,27,2,1,1,p,2.81489579984918,5.875,3.4,easy,2.475,"[4000, '6,4""', 128, 4050, '6,3""', 64]",884,132,643,-202,194,335,278,-355,384,-38,678,470,1920,1080
35,43,385.010424299864,17,25,2,1,1,q,2.81803910015151,5.605,8.335,easy,2.73,"[5000, '6,7""', 128, 5080, '6,6""', 256]",882,82,594,-191,227,372,256,-310,404,8,650,428,1920,1080
36,44,396.01050590002,6,26,2,1,1,q,3.35976329981349,5.5,7.99,easy,2.49,"[5000, '6,4""', 128, 4500, '6,5""', 256]",844,114,644,-188,255,414,306,-315,430,-35,648,378,1920,1080
37,45,407.009396699956,2,13,2,1,1,p,2.62091639987193,6.16,4.09,medium,2.07,"[4380, '5,7""', 128, 3000, '6,1""', 64]",798,95,691,-204,238,461,263,-289,411,11,643,328,1920,1080
38,46,418.010405699955,3,8,2,1,1,q,2.7680380998645,6.04,8.305,medium,2.265,"[5000, '6,7""', 128, 5000, '6,4""', 256]",846,110,671,-250,249,412,290,-331,363,-3,654,377,1920,1080
39,47,429.010412700009,0,22,2,1,1,q,2.34074549982324,4.225,4.915,hard,0.69,"[8000, '6,1""', 64, 4500, '6,4""', 128]",812,146,697,-293,268,458,271,-285,379,-50,665,426,1920,1080
40,48,440.010513799964,4,10,2,1,1,q,2.86682770005427,4.285,5.98,medium,1.695,"[15000, '6,5""', 64, 4500, '6,3""', 128]",818,196,652,-271,316,445,250,-330,367,-98,699,463,1920,1080
41,49,451.009092699969,1,5,2,1,1,p,7.49211079999804,2.5,1.87,hard,0.63,"[3000, '4""', 64, 3020, '6""', 32]",863,173,664,-222,266,449,290,-361,346,-53,747,475,1920,1080
