Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00211539999872912,19,25,1,2,1,p,6.2914251000002,5.155,6.94,medium,1.785,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-425,73,-721,-448,-321,-168,-854,-93,-281,-420,-36,336,1920,1080
1,1,11.0104385999984,6,16,1,2,1,q,5.33501830000023,4.195,4.315,hard,0.119999999999999,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-472,91,-673,-463,-306,-216,-900,-73,-283,-470,-50,384,1920,1080
2,3,22.0104069000008,0,18,1,2,1,p,5.96226859999661,5.47,3.88,medium,1.59,"[8000, '6,1""', 64, 3340, '6,1""', 128]",-483,42,-685,-414,-356,-223,-851,-62,-331,-482,-99,376,1920,1080
3,4,33.0090085999982,24,29,1,2,1,q,6.94337870000163,5.86,2.575,easy,3.285,"[12500, '5,9""', 64, 3000, '6""', 32]",-533,49,-717,-376,-389,-185,-890,-30,-344,-434,-135,341,1920,1080
4,5,44.0088579999974,0,14,1,2,1,p,4.36060189999989,5.47,6.58,medium,1.11,"[8000, '6,1""', 64, 5000, '6,7""', 256]",-485,64,-703,-328,-339,-189,-857,8,-321,-479,-181,322,1920,1080
5,6,55.0087695000002,2,7,1,2,1,q,4.93986529999893,4.06,3.64,hard,0.42,"[4380, '5,7""', 128, 3100, '5,9""', 64]",-512,106,-699,-278,-331,-140,-903,27,-284,-446,-141,292,1920,1080
6,7,66.0089110000008,19,28,1,2,1,p,4.49510439999722,5.155,8.305,easy,3.15,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-549,73,-657,-251,-369,-107,-857,7,-326,-472,-184,267,1920,1080
7,8,77.0091213999985,16,19,1,2,1,p,4.58570580000014,4.315,5.155,hard,0.840000000000001,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-515,109,-624,-214,-324,-129,-887,47,-276,-467,-198,219,1920,1080
8,9,88.0089143999976,7,13,1,2,1,q,5.95987290000267,3.64,3.01,hard,0.63,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-493,154,-639,-262,-274,-131,-861,4,-324,-452,-247,228,1920,1080
9,10,99.0091914999975,4,18,1,2,1,p,7.59436740000092,6.07,3.88,easy,2.19,"[15000, '6,5""', 64, 3340, '6,1""', 128]",-543,153,-621,-215,-246,-172,-900,35,-353,-411,-223,184,1920,1080
10,11,110.009049599997,21,23,1,2,1,q,4.92959450000126,4.105,5.935,easy,1.83,"[4000, '6,4""', 128, 4020, '6,3""', 128]",-508,117,-612,-166,-262,-124,-851,24,-326,-453,-270,200,1920,1080
11,12,121.008938299998,7,29,1,2,1,q,4.95675060000212,3.64,2.575,medium,1.065,"[3100, '5,9""', 64, 3000, '6""', 32]",-472,152,-662,-161,-274,-173,-899,38,-281,-432,-222,186,1920,1080
12,13,132.0090017,15,28,1,2,1,p,5.4046914999999,5.635,8.305,easy,2.67,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-520,137,-614,-149,-283,-124,-851,24,-232,-423,-266,162,1920,1080
13,14,143.010582299998,12,28,1,2,1,p,3.19015730000319,4.18,8.305,easy,4.125,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-553,175,-564,-152,-270,-76,-826,67,-279,-407,-223,188,1920,1080
14,15,154.009354899998,1,29,1,2,1,q,4.10435670000152,3.43,2.575,hard,0.855,"[3000, '4""', 64, 3000, '6""', 32]",-565,224,-520,-175,-239,-115,-876,73,-308,-448,-269,168,1920,1080
15,16,165.010550299998,17,24,1,2,1,q,4.0900896000021,4.645,5.86,medium,1.215,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-614,212,-515,-225,-221,-161,-902,30,-342,-485,-227,195,1920,1080
16,17,176.010771999998,2,29,1,2,1,q,3.02992010000162,4.06,2.575,medium,1.485,"[4380, '5,7""', 128, 3000, '6""', 32]",-566,196,-467,-210,-177,-184,-885,77,-316,-443,-277,201,1920,1080
17,18,187.0105492,17,24,1,2,1,q,5.8392763999982,4.645,5.86,medium,1.215,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-613,212,-500,-173,-213,-219,-906,31,-295,-488,-262,249,1920,1080
18,19,198.0105521,15,16,1,2,1,p,3.94120469999689,5.635,4.315,medium,1.32,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-618,162,-526,-216,-230,-172,-897,80,-316,-442,-296,286,1920,1080
19,20,209.009246400001,14,16,1,2,1,q,2.97968549999859,6.58,4.315,easy,2.265,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-582,197,-489,-250,-204,-215,-898,30,-343,-484,-254,314,1920,1080
20,21,220.008941199998,5,24,1,2,1,p,4.35988050000014,2.455,5.86,easy,3.405,"[3020, '6""', 32, 12500, '5,9""', 64]",-610,156,-492,-200,-215,-166,-874,-14,-391,-469,-239,266,1920,1080
21,22,231.009383500001,15,25,1,2,1,p,3.85263269999996,5.635,6.94,medium,1.305,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-634,112,-541,-207,-242,-208,-907,-51,-426,-433,-288,275,1920,1080
22,23,242.008962600001,16,19,1,2,1,p,5.00803839999935,4.315,5.155,hard,0.840000000000001,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-665,73,-548,-157,-219,-252,-893,-99,-424,-483,-336,261,1920,1080
23,26,253.0094126,14,25,1,2,1,q,7.08749049999824,6.58,6.94,hard,0.359999999999999,"[5000, '6,7""', 256, 5080, '6,6""', 256]",-687,118,-499,-146,-188,-291,-843,-99,-376,-469,-367,222,1920,1080
24,27,264.009048600001,3,8,1,2,1,p,2.83883149999747,5.125,7.165,easy,2.04,"[5000, '6,7""', 128, 5000, '6,4""', 256]",-639,103,-463,-181,-185,-241,-892,-88,-327,-476,-341,265,1920,1080
25,28,275.009211799999,14,16,1,2,1,q,5.5286586000002,6.58,4.315,easy,2.265,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-633,153,-438,-138,-135,-247,-850,-61,-278,-464,-360,219,1920,1080
26,29,286.009056499999,0,12,1,2,1,p,6.30003740000029,5.47,4.18,medium,1.29,"[8000, '6,1""', 64, 5000, '6,6""', 128]",-596,187,-480,-111,-180,-226,-800,-58,-230,-477,-310,226,1920,1080
27,30,297.009459000001,3,25,1,2,1,p,4.20365019999736,5.125,6.94,easy,1.815,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-631,222,-529,-120,-130,-232,-846,-77,-267,-444,-261,234,1920,1080
28,33,308.009427499997,4,23,1,2,1,q,6.75551770000311,6.07,5.935,hard,0.135,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-594,188,-507,-75,-109,-277,-873,-35,-308,-473,-276,186,1920,1080
29,34,319.010519799998,26,28,1,2,1,p,4.74025769999935,7.72,8.305,hard,0.584999999999999,"[4500, '6,5""', 256, 6000, '6,4""', 256]",-643,177,-508,-125,-159,-283,-852,-80,-356,-488,-287,137,1920,1080
30,35,330.009356999999,0,15,1,2,1,p,6.06264659999943,5.47,5.635,hard,0.165,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-693,173,-558,-131,-207,-271,-896,-57,-396,-458,-333,157,1920,1080
31,36,341.010613599999,21,27,1,2,1,q,3.96425670000099,4.105,4.015,hard,0.0899999999999999,"[4000, '6,4""', 128, 4050, '6,3""', 64]",-743,174,-508,-129,-256,-283,-905,-106,-438,-485,-283,164,1920,1080
32,37,352.010361599998,4,16,1,2,1,p,6.00451240000257,6.07,4.315,medium,1.755,"[15000, '6,5""', 64, 4800, '6,8""', 128]",-786,199,-491,-82,-226,-243,-855,-110,-402,-450,-300,117,1920,1080
33,38,363.009275199998,2,23,1,2,1,p,6.09361350000108,4.06,5.935,easy,1.875,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-787,249,-501,-131,-177,-234,-824,-149,-361,-421,-350,118,1920,1080
34,39,374.010336899999,4,20,1,2,1,p,5.87165950000053,6.07,4.225,easy,1.845,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-809,204,-544,-106,-210,-196,-866,-177,-410,-411,-355,68,1920,1080
35,40,385.010622499998,2,29,1,2,1,q,3.64138880000246,4.06,2.575,medium,1.485,"[4380, '5,7""', 128, 3000, '6""', 32]",-853,181,-521,-62,-245,-231,-831,-213,-447,-445,-305,68,1920,1080
36,41,396.010475399998,8,17,1,2,1,q,4.86959460000071,7.165,4.645,easy,2.52,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-803,175,-526,-12,-288,-256,-819,-262,-494,-429,-308,118,1920,1080
37,44,407.0094236,7,29,1,2,1,q,4.06750269999975,3.64,2.575,medium,1.065,"[3100, '5,9""', 64, 3000, '6""', 32]",-852,183,-562,22,-331,-281,-829,-311,-497,-479,-287,73,1920,1080
38,45,418.009153799998,4,25,1,2,1,q,4.47295350000059,6.07,6.94,hard,0.869999999999999,"[15000, '6,5""', 64, 5080, '6,6""', 256]",-814,150,-514,36,-324,-330,-859,-271,-546,-488,-255,34,1920,1080
39,46,429.009562200001,12,24,1,2,1,q,3.13248829999793,4.18,5.86,medium,1.68,"[5000, '6,6""', 128, 12500, '5,9""', 64]",-806,101,-549,0,-274,-335,-875,-318,-592,-468,-268,82,1920,1080
40,47,440.008845099997,5,24,1,2,1,p,4.0353559000032,2.455,5.86,easy,3.405,"[3020, '6""', 32, 12500, '5,9""', 64]",-818,52,-512,33,-225,-325,-881,-368,-543,-476,-254,130,1920,1080
41,48,451.009228299998,2,18,1,2,1,q,5.90517800000089,4.06,3.88,hard,0.180000000000001,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-867,42,-548,-1,-187,-358,-831,-362,-534,-427,-232,175,1920,1080
42,49,462.009204499998,26,28,1,2,1,p,4.03700920000119,7.72,8.305,hard,0.584999999999999,"[4500, '6,5""', 256, 6000, '6,4""', 256]",-888,-3,-597,11,-192,-308,-857,-319,-485,-437,-234,225,1920,1080
43,50,473.009091399999,23,24,1,2,1,p,5.44608760000119,5.935,5.86,hard,0.0750000000000011,"[4020, '6,3""', 128, 12500, '5,9""', 64]",-874,-51,-608,60,-240,-320,-886,-360,-529,-413,-187,241,1920,1080
44,51,484.009286699998,0,10,1,2,1,p,4.7919026999989,5.47,4.555,hard,0.915,"[8000, '6,1""', 64, 4500, '6,3""', 128]",-833,-80,-596,108,-243,-270,-866,-406,-567,-380,-152,277,1920,1080
45,52,495.009112,4,16,1,2,1,p,6.02212610000061,6.07,4.315,medium,1.755,"[15000, '6,5""', 64, 4800, '6,8""', 128]",-881,-93,-562,144,-194,-260,-900,-369,-608,-352,-142,228,1920,1080
46,53,506.009450899997,7,13,1,2,1,q,4.38411640000049,3.64,3.01,hard,0.63,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-893,-44,-604,171,-144,-267,-905,-419,-591,-399,-105,262,1920,1080
47,54,517.010585,19,26,1,2,1,p,4.65983720000077,5.155,7.72,easy,2.565,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-900,6,-611,220,-135,-316,-890,-371,-640,-390,-100,312,1920,1080
48,56,528.009315699997,1,29,1,2,1,q,4.2057870000026,3.43,2.575,hard,0.855,"[3000, '4""', 64, 3000, '6""', 32]",-906,-44,-565,241,-170,-281,-888,-421,-616,-346,-136,277,1920,1080
49,57,539.010204499999,3,25,1,2,1,p,3.05123590000221,5.125,6.94,easy,1.815,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-875,-83,-578,289,-208,-313,-858,-461,-567,-356,-87,287,1920,1080
50,58,550.0105334,5,7,1,2,1,p,3.42680009999822,2.455,3.64,medium,1.185,"[3020, '6""', 32, 3100, '5,9""', 64]",-826,-95,-533,268,-253,-335,-862,-411,-560,-405,-40,303,1920,1080
51,60,561.0102568,14,24,1,2,1,q,5.41425969999909,6.58,5.86,hard,0.720000000000001,"[5000, '6,7""', 256, 12500, '5,9""', 64]",-846,-49,-580,252,-220,-373,-836,-454,-510,-411,-8,265,1920,1080
52,61,572.008755399998,19,25,1,2,1,p,2.88640610000221,5.155,6.94,medium,1.785,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-870,-93,-589,203,-183,-339,-886,-451,-474,-446,-37,306,1920,1080
53,63,583.009213199999,3,4,1,2,1,q,3.26797850000003,5.125,6.07,medium,0.945,"[5000, '6,7""', 128, 15000, '6,5""', 64]",-887,-46,-637,218,-201,-386,-906,-405,-524,-446,-54,259,1920,1080
54,64,594.009078499999,2,5,1,2,1,q,3.43420540000079,4.06,2.455,medium,1.605,"[4380, '5,7""', 128, 3020, '6""', 32]",-864,-90,-609,177,-159,-360,-859,-388,-569,-468,-4,254,1920,1080
55,65,605.009256999998,15,26,1,2,1,p,5.21194440000181,5.635,7.72,easy,2.085,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-903,-58,-578,216,-209,-360,-844,-340,-611,-442,-54,256,1920,1080
56,66,616.009126099998,2,27,1,2,1,q,4.02729270000054,4.06,4.015,hard,0.0449999999999999,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-909,-108,-566,167,-252,-334,-870,-383,-569,-414,-26,298,1920,1080
57,67,627.008816599999,14,28,1,2,1,p,4.57879790000152,6.58,8.305,medium,1.725,"[5000, '6,7""', 256, 6000, '6,4""', 256]",-890,-62,-601,202,-281,-293,-867,-433,-527,-387,24,305,1920,1080
58,68,638.0093284,4,12,1,2,1,p,3.27006439999968,6.07,4.18,easy,1.89,"[15000, '6,5""', 64, 5000, '6,6""', 128]",-842,-76,-551,200,-250,-254,-818,-422,-507,-433,-17,276,1920,1080
59,70,649.009345499999,19,26,1,2,1,p,3.06788779999988,5.155,7.72,easy,2.565,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-852,-125,-598,217,-299,-264,-768,-422,-509,-483,-53,311,1920,1080
0,1,0.0108698000003642,14,25,2,1,1,q,8.3017534999999,6.58,6.94,hard,0.359999999999999,"[5000, '6,7""', 256, 5080, '6,6""', 256]",253,-20,400,458,-156,-323,589,-329,295,-438,644,160,1920,1080
1,2,11.0092191000003,23,24,2,1,1,q,3.84756189999825,5.935,5.86,hard,0.0750000000000011,"[4020, '6,3""', 128, 12500, '5,9""', 64]",301,-5,420,412,-122,-287,554,-293,344,-447,693,148,1920,1080
2,4,22.0104405999991,21,23,2,1,1,q,4.34627850000106,4.105,5.935,easy,1.83,"[4000, '6,4""', 128, 4020, '6,3""', 128]",262,26,470,415,-78,-263,537,-246,300,-472,666,190,1920,1080
3,5,33.0104557999984,4,23,2,1,1,p,6.55038740000236,6.07,5.935,hard,0.135,"[15000, '6,5""', 64, 4020, '6,3""', 128]",283,71,519,425,-123,-242,586,-236,288,-423,626,161,1920,1080
4,6,44.0106291000011,16,24,2,1,1,q,3.15709019999849,4.315,5.86,medium,1.545,"[4800, '6,8""', 128, 12500, '5,9""', 64]",305,116,545,468,-84,-273,595,-187,336,-410,676,155,1920,1080
5,8,55.011029199999,5,7,2,1,1,q,4.24765390000175,2.455,3.64,medium,1.185,"[3020, '6""', 32, 3100, '5,9""', 64]",322,69,499,449,-34,-268,559,-153,313,-366,694,108,1920,1080
6,9,66.0094086999998,0,16,2,1,1,p,8.20042639999883,5.47,4.315,medium,1.155,"[8000, '6,1""', 64, 4800, '6,8""', 128]",359,103,549,452,2,-302,554,-203,323,-415,744,105,1920,1080
7,10,77.0088428999989,2,23,2,1,1,p,2.42485920000036,4.06,5.935,easy,1.875,"[4380, '5,7""', 128, 4020, '6,3""', 128]",409,106,598,464,37,-266,506,-190,373,-413,722,150,1920,1080
8,12,88.0090419000007,1,29,2,1,1,p,3.53190800000084,3.43,2.575,hard,0.855,"[3000, '4""', 64, 3000, '6""', 32]",386,151,548,466,61,-310,556,-187,376,-463,744,105,1920,1080
9,13,99.0091219999995,6,16,2,1,1,p,3.11264949999895,4.195,4.315,hard,0.119999999999999,"[5000, '6,4""', 128, 4800, '6,8""', 128]",362,107,498,468,16,-332,568,-139,421,-442,730,153,1920,1080
10,14,110.009028199998,4,19,2,1,1,p,2.97974560000148,6.07,5.155,hard,0.915,"[15000, '6,5""', 64, 5000, '6,7""', 128]",342,61,535,435,65,-321,547,-185,398,-398,680,146,1920,1080
11,15,121.0094297,0,3,2,1,1,p,2.63144760000068,5.47,5.125,hard,0.345,"[8000, '6,1""', 64, 5000, '6,7""', 128]",307,97,585,439,112,-303,577,-225,433,-433,640,176,1920,1080
12,18,132.009046300002,18,27,2,1,1,p,3.74072829999932,3.88,4.015,hard,0.135000000000001,"[3340, '6,1""', 128, 4050, '6,3""', 64]",351,73,537,427,155,-278,619,-253,390,-407,604,142,1920,1080
13,19,143.009528099999,2,7,2,1,1,p,4.45251070000086,4.06,3.64,hard,0.42,"[4380, '5,7""', 128, 3100, '5,9""', 64]",306,96,502,462,203,-263,667,-241,406,-454,639,178,1920,1080
14,20,154.010396900001,12,26,2,1,1,q,4.70053750000079,4.18,7.72,easy,3.54,"[5000, '6,6""', 128, 4500, '6,5""', 256]",344,128,544,489,160,-238,641,-198,400,-404,655,131,1920,1080
15,21,165.010498299998,2,29,2,1,1,p,3.13239910000266,4.06,2.575,medium,1.485,"[4380, '5,7""', 128, 3000, '6""', 32]",356,177,529,441,207,-221,651,-149,355,-426,644,180,1920,1080
16,22,176.009338100001,2,18,2,1,1,p,5.11543679999886,4.06,3.88,hard,0.180000000000001,"[4380, '5,7""', 128, 3340, '6,1""', 128]",319,144,547,488,247,-251,614,-116,389,-463,667,224,1920,1080
17,23,187.010578599999,8,15,2,1,1,p,3.91423560000112,7.165,5.635,medium,1.53,"[5000, '6,4""', 256, 5000, '6,7""', 128]",369,142,507,457,236,-202,564,-123,425,-428,626,196,1920,1080
18,24,198.0104073,1,5,2,1,1,p,4.05387179999889,3.43,2.455,medium,0.975,"[3000, '4""', 64, 3020, '6""', 32]",380,191,460,440,195,-174,533,-162,385,-457,673,179,1920,1080
19,25,209.010532600001,4,12,2,1,1,q,2.68141599999944,6.07,4.18,easy,1.89,"[15000, '6,5""', 64, 5000, '6,6""', 128]",330,187,477,487,213,-221,495,-194,335,-453,722,172,1920,1080
20,26,220.0103958,3,28,2,1,1,q,2.23647319999873,5.125,8.305,easy,3.18,"[5000, '6,7""', 128, 6000, '6,4""', 256]",329,237,428,477,163,-215,447,-179,288,-437,694,214,1920,1080
21,27,231.010623499999,0,20,2,1,1,q,3.85328890000164,5.47,4.225,medium,1.245,"[8000, '6,1""', 64, 4500, '6,4""', 128]",280,248,477,489,187,-171,487,-209,288,-487,659,178,1920,1080
22,28,242.010523699999,0,25,2,1,1,p,5.26241830000072,5.47,6.94,medium,1.47,"[8000, '6,1""', 64, 5080, '6,6""', 256]",232,262,507,449,232,-149,517,-169,269,-441,687,219,1920,1080
23,29,253.009176200001,1,29,2,1,1,p,4.2687533999997,3.43,2.575,hard,0.855,"[3000, '4""', 64, 3000, '6""', 32]",201,223,554,432,227,-199,513,-119,315,-459,642,197,1920,1080
24,30,264.008964600001,8,17,2,1,1,p,3.80604579999999,7.165,4.645,easy,2.52,"[5000, '6,4""', 256, 5000, '6,7""', 128]",156,201,601,416,231,-149,487,-76,349,-422,659,150,1920,1080
25,31,275.009426,18,27,2,1,1,p,3.53256709999914,3.88,4.015,hard,0.135000000000001,"[3340, '6,1""', 128, 4050, '6,3""', 64]",203,185,559,389,222,-198,492,-26,397,-434,708,162,1920,1080
26,32,286.0089955,2,13,2,1,1,p,4.03311190000022,4.06,3.01,medium,1.05,"[4380, '5,7""', 128, 3000, '6,1""', 64]",249,204,595,423,251,-238,449,-51,398,-484,743,127,1920,1080
27,33,297.0091914,7,13,2,1,1,p,3.11383339999884,3.64,3.01,hard,0.63,"[3100, '5,9""', 64, 3000, '6,1""', 64]",207,176,639,400,221,-198,487,-19,348,-480,753,78,1920,1080
28,34,308.0091154,3,8,2,1,1,q,3.68195589999959,5.125,7.165,easy,2.04,"[5000, '6,7""', 128, 5000, '6,4""', 256]",173,212,614,357,171,-199,489,-69,387,-448,750,28,1920,1080
29,35,319.008966099998,16,25,2,1,1,q,3.09331700000257,4.315,6.94,easy,2.625,"[4800, '6,8""', 128, 5080, '6,6""', 256]",206,174,642,315,125,-219,464,-113,342,-471,787,-6,1920,1080
30,36,330.0104044,11,24,2,1,1,p,3.68072570000004,4.96,5.86,hard,0.899999999999999,"[4500, '6,4""', 128, 12500, '5,9""', 64]",167,205,653,364,166,-191,478,-161,371,-431,764,39,1920,1080
31,37,341.0090318,4,21,2,1,1,p,6.27482249999957,6.07,4.105,easy,1.965,"[15000, '6,5""', 64, 4000, '6,4""', 128]",196,246,616,398,147,-237,505,-119,363,-382,738,-3,1920,1080
32,38,352.010451300001,4,21,2,1,1,q,5.18674549999923,6.07,4.105,easy,1.965,"[15000, '6,5""', 64, 4000, '6,4""', 128]",151,224,666,402,120,-279,483,-74,360,-432,786,12,1920,1080
33,39,363.010642500001,14,16,2,1,1,p,3.01352240000051,6.58,4.315,easy,2.265,"[5000, '6,7""', 256, 4800, '6,8""', 128]",193,197,631,438,170,-285,475,-25,388,-473,831,-11,1920,1080
