Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,1,0.0112987998872995,16,26,1,2,1,p,9.8203850002028,4.33,7.99,easy,3.66,"[4800, '6,8""', 128, 4500, '6,5""', 256]",266,344,745,488,271,-21,596,227,845,-116,869,210,1920,1080
1,2,11.010387300048,4,22,1,2,1,p,6.86344789993018,2.635,4.78,medium,2.145,"[15000, '6,5""', 64, 4500, '6,4""', 128]",316,340,779,451,314,-47,553,253,801,-93,882,162,1920,1080
2,3,22.0104153002612,0,25,1,2,1,p,5.23346340004355,4.905,9.01,easy,4.105,"[8000, '6,1""', 64, 5080, '6,6""', 256]",320,390,751,409,312,-97,541,204,751,-94,903,117,1920,1080
3,5,33.0103955999948,4,12,1,2,1,p,6.25045760022476,2.635,4.615,medium,1.98,"[15000, '6,5""', 64, 5000, '6,6""', 128]",273,406,778,451,343,-58,591,204,796,-116,876,159,1920,1080
4,6,44.0090148001909,1,5,1,2,1,q,6.57181409979239,2.92,2.11,hard,0.81,"[3000, '4""', 64, 3020, '6""', 32]",314,378,737,480,316,-100,594,254,746,-112,860,206,1920,1080
5,7,55.0090295001864,16,19,1,2,1,p,6.66278890008107,4.33,5.44,medium,1.11,"[4800, '6,8""', 128, 5000, '6,7""', 128]",291,333,688,488,327,-51,556,221,719,-154,894,243,1920,1080
6,8,66.0089627001435,15,24,1,2,1,q,6.96995479986072,4.645,2.575,medium,2.07,"[5000, '6,7""', 128, 12500, '5,9""', 64]",335,357,725,454,288,-20,606,225,760,-182,902,194,1920,1080
7,9,77.0090892002918,8,26,1,2,1,q,7.37376089999452,8.71,7.99,hard,0.720000000000001,"[5000, '6,4""', 256, 4500, '6,5""', 256]",379,380,690,418,333,1,595,176,797,-216,853,206,1920,1080
8,10,88.0092297000811,12,16,1,2,1,q,7.51268440019339,4.615,4.33,hard,0.285,"[5000, '6,6""', 128, 4800, '6,8""', 128]",408,421,707,465,378,-20,555,207,843,-236,878,249,1920,1080
9,11,99.0093617001548,14,24,1,2,1,q,4.15758650004864,8.86,2.575,easy,6.285,"[5000, '6,7""', 256, 12500, '5,9""', 64]",404,471,753,445,374,30,603,192,839,-186,894,202,1920,1080
10,12,110.009165500291,2,18,1,2,1,q,5.8358292998746,4.33,4.45,hard,0.12,"[4380, '5,7""', 128, 3340, '6,1""', 128]",354,478,720,407,410,-5,614,143,886,-169,882,153,1920,1080
11,14,121.009421499912,19,28,1,2,1,p,4.51151280011982,5.44,9.7,easy,4.26,"[5000, '6,7""', 128, 6000, '6,4""', 256]",318,444,769,416,413,-55,571,169,837,-180,832,149,1920,1080
12,15,132.008990100119,24,25,1,2,1,p,4.01678799977526,2.575,9.01,easy,6.435,"[12500, '5,9""', 64, 5080, '6,6""', 256]",283,409,725,439,423,-104,551,123,847,-229,830,199,1920,1080
13,16,143.010311900172,0,28,1,2,1,p,5.06180669972673,4.905,9.7,easy,4.795,"[8000, '6,1""', 64, 6000, '6,4""', 256]",332,399,684,411,411,-152,534,170,800,-213,792,166,1920,1080
14,17,154.010668499861,0,11,1,2,1,p,5.49434060044587,4.905,4.465,hard,0.44,"[8000, '6,1""', 64, 4500, '6,4""', 128]",358,442,639,388,386,-195,494,140,810,-164,744,151,1920,1080
15,18,165.010255000088,4,28,1,2,1,p,7.3118823999539,2.635,9.7,easy,7.065,"[15000, '6,5""', 64, 6000, '6,4""', 256]",408,442,665,431,396,-146,461,178,760,-157,782,118,1920,1080
16,19,176.010473399889,4,22,1,2,1,p,6.51634610025212,2.635,4.78,medium,2.145,"[15000, '6,5""', 64, 4500, '6,4""', 128]",358,447,705,461,443,-129,412,189,742,-110,789,168,1920,1080
17,20,187.010415799916,12,26,1,2,1,p,5.93159090029076,4.615,7.99,easy,3.375,"[5000, '6,6""', 128, 4500, '6,5""', 256]",308,440,745,431,394,-119,384,147,695,-128,739,162,1920,1080
18,21,198.010556400288,12,28,1,2,1,p,6.69929399993271,4.615,9.7,easy,5.085,"[5000, '6,6""', 128, 6000, '6,4""', 256]",260,428,707,463,438,-142,413,187,743,-143,740,212,1920,1080
19,23,209.010690100025,23,27,1,2,1,q,5.23937710002065,3.22,2.305,hard,0.915,"[4020, '6,3""', 128, 4050, '6,3""', 64]",310,433,755,451,394,-119,453,157,735,-192,754,164,1920,1080
20,24,220.010499999858,19,25,1,2,1,p,5.37065830035135,5.44,9.01,easy,3.57,"[5000, '6,7""', 128, 5080, '6,6""', 256]",304,383,797,423,429,-155,501,142,704,-153,769,116,1920,1080
21,25,231.008921400178,3,24,1,2,1,q,6.54715170012787,5.35,2.575,easy,2.775,"[5000, '6,7""', 128, 12500, '5,9""', 64]",276,341,832,459,385,-132,551,141,754,-158,813,92,1920,1080
22,26,242.009183799848,16,17,1,2,1,p,7.92362740030512,4.33,5.335,hard,1.005,"[4800, '6,8""', 128, 5000, '6,7""', 128]",240,306,879,475,435,-132,526,184,748,-208,863,92,1920,1080
23,27,253.008938400075,13,24,1,2,1,p,9.3890471002087,1.975,2.575,hard,0.6,"[3000, '6,1""', 64, 12500, '5,9""', 64]",263,351,832,458,417,-85,479,202,706,-181,901,124,1920,1080
24,28,264.009041599929,26,28,1,2,1,p,5.65484150033444,7.99,9.7,medium,1.71,"[4500, '6,5""', 256, 6000, '6,4""', 256]",273,302,870,425,390,-43,527,188,754,-195,886,172,1920,1080
25,29,275.009210800286,0,25,1,2,1,p,3.49475129973143,4.905,9.01,easy,4.105,"[8000, '6,1""', 64, 5080, '6,6""', 256]",265,253,826,449,353,-77,567,218,787,-233,861,129,1920,1080
26,30,286.009041199926,26,28,1,2,1,p,3.68478849995881,7.99,9.7,medium,1.71,"[4500, '6,5""', 256, 6000, '6,4""', 256]",294,212,778,436,401,-89,587,172,773,-281,890,88,1920,1080
27,32,297.009202800226,0,24,1,2,1,p,3.6366753000766,4.905,2.575,medium,2.33,"[8000, '6,1""', 64, 12500, '5,9""', 64]",247,194,820,464,361,-59,573,220,819,-261,851,119,1920,1080
28,33,308.00910159992,4,8,1,2,1,p,3.5107493000105,2.635,8.71,easy,6.075,"[15000, '6,5""', 64, 5000, '6,4""', 256]",224,150,869,474,319,-87,572,270,869,-256,891,149,1920,1080
29,34,319.008960499894,16,19,1,2,1,p,3.93790010036901,4.33,5.44,medium,1.11,"[4800, '6,8""', 128, 5000, '6,7""', 128]",192,188,822,457,361,-60,551,225,839,-296,845,129,1920,1080
30,35,330.009396200068,18,24,1,2,1,q,7.17446210002527,4.45,2.575,medium,1.875,"[3340, '6,1""', 128, 12500, '5,9""', 64]",234,215,862,427,409,-47,554,275,883,-272,821,85,1920,1080
31,37,341.010606099851,15,24,1,2,1,q,6.03537330031395,4.645,2.575,medium,2.07,"[5000, '6,7""', 128, 12500, '5,9""', 64]",248,263,850,378,453,-71,504,269,833,-273,863,112,1920,1080
32,38,352.009054600261,3,8,1,2,1,p,3.77590039977804,5.35,8.71,easy,3.36,"[5000, '6,7""', 128, 5000, '6,4""', 256]",220,304,855,428,458,-121,500,319,854,-318,832,73,1920,1080
33,39,363.010577599984,9,16,1,2,1,q,4.83855280000716,4.42,4.33,hard,0.0899999999999999,"[5000, '6,4""', 128, 4800, '6,8""', 128]",255,268,811,404,506,-135,550,324,805,-306,791,101,1920,1080
34,40,374.010664199945,0,27,1,2,1,q,4.31149489991367,4.905,2.305,medium,2.6,"[8000, '6,1""', 64, 4050, '6,3""', 64]",234,223,841,364,550,-111,541,275,788,-259,816,58,1920,1080
35,41,385.010528699961,4,14,1,2,1,p,3.7572941002436,2.635,8.86,easy,6.225,"[15000, '6,5""', 64, 5000, '6,7""', 256]",213,268,811,404,555,-161,590,266,772,-306,781,22,1920,1080
36,45,396.010431900155,25,28,1,2,1,p,4.23842650000006,9.01,9.7,hard,0.69,"[5080, '6,6""', 256, 6000, '6,4""', 256]",241,227,856,425,531,-205,574,218,783,-355,830,32,1920,1080
37,46,407.010477900039,14,16,1,2,1,q,5.58637960022315,8.86,4.33,easy,4.53,"[5000, '6,7""', 256, 4800, '6,8""', 128]",246,177,858,375,496,-169,525,227,826,-380,810,78,1920,1080
38,47,418.009141600225,12,26,1,2,1,p,4.38668249966577,4.615,7.99,easy,3.375,"[5000, '6,6""', 128, 4500, '6,5""', 256]",296,177,856,425,510,-217,574,238,852,-337,833,123,1920,1080
39,48,429.008966000285,23,24,1,2,1,p,4.62776199961081,3.22,2.575,hard,0.645,"[4020, '6,3""', 128, 12500, '5,9""', 64]",257,208,906,426,558,-202,596,193,891,-368,880,106,1920,1080
40,49,440.008931000251,14,28,1,2,1,p,4.90294559998438,8.86,9.7,hard,0.84,"[5000, '6,7""', 256, 6000, '6,4""', 256]",306,200,903,476,508,-199,579,146,908,-415,872,57,1920,1080
41,50,451.008913100231,10,21,1,2,1,q,5.0949474000372,4.66,3.64,medium,1.02,"[4500, '6,3""', 128, 4000, '6,4""', 128]",341,165,865,444,466,-171,627,132,877,-376,889,10,1920,1080
42,51,462.009106300306,4,21,1,2,1,q,5.4108818997629,2.635,3.64,hard,1.005,"[15000, '6,5""', 64, 4000, '6,4""', 128]",337,115,829,409,492,-214,631,182,909,-337,840,0,1920,1080
43,52,473.009082200006,16,19,1,2,1,p,3.16673209983855,4.33,5.44,medium,1.11,"[4800, '6,8""', 128, 5000, '6,7""', 128]",296,86,859,449,539,-197,597,219,871,-370,825,48,1920,1080
44,55,484.008960400242,6,26,1,2,1,p,5.02089419960976,5.35,7.99,medium,2.64,"[5000, '6,4""', 128, 4500, '6,5""', 256]",346,82,812,467,492,-215,637,248,886,-322,789,13,1920,1080
45,56,495.008981100284,18,27,1,2,1,q,5.96406919974834,4.45,2.305,medium,2.145,"[3340, '6,1""', 128, 4050, '6,3""', 64]",379,44,860,482,467,-258,637,298,872,-274,746,-12,1920,1080
46,57,506.009151200298,14,25,1,2,1,p,3.42884539999068,8.86,9.01,hard,0.15,"[5000, '6,7""', 256, 5080, '6,6""', 256]",427,59,880,436,505,-291,637,248,861,-323,728,-58,1920,1080
47,58,517.009028400294,6,26,1,2,1,p,4.05995109956712,5.35,7.99,medium,2.64,"[5000, '6,4""', 128, 4500, '6,5""', 256]",385,32,903,481,497,-340,686,237,814,-305,742,-10,1920,1080
48,60,528.010503199883,13,24,1,2,1,p,4.59447600040585,1.975,2.575,hard,0.6,"[3000, '6,1""', 64, 12500, '5,9""', 64]",337,17,857,462,484,-388,663,281,846,-343,789,-28,1920,1080
