Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00206479999906151,4,22,1,2,1,,NaN,7.72,6.745,medium,0.975,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-98,366,-789,302,-636,75,-278,-20,-739,-206,-521,-487,1920,1080
1,1,11.0090412999998,0,15,1,2,1,p,10.7463473999996,4.975,5.035,hard,0.0600000000000005,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-82,319,-831,275,-586,68,-319,-48,-696,-232,-531,-438,1920,1080
2,2,22.0089073999989,10,21,1,2,1,q,9.42867480000132,5.365,5.575,hard,0.209999999999999,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-132,317,-869,242,-636,69,-367,-34,-740,-208,-498,-400,1920,1080
3,3,33.009058399999,21,27,1,2,1,q,6.19252390000111,5.575,3.91,easy,1.665,"[4000, '6,4""', 128, 4050, '6,3""', 64]",-129,367,-901,281,-658,114,-414,-52,-788,-221,-451,-417,1920,1080
4,4,44.0093713999995,4,10,1,2,1,q,9.06609019999996,7.72,5.365,easy,2.355,"[15000, '6,5""', 64, 4500, '6,3""', 128]",-159,327,-862,250,-609,124,-375,-83,-833,-242,-468,-370,1920,1080
5,5,55.0106289999985,15,25,1,2,1,p,7.36991250000028,5.035,7.03,easy,1.995,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-133,284,-901,219,-614,174,-328,-101,-789,-266,-509,-342,1920,1080
6,7,66.0104159999992,9,16,1,2,1,q,7.49022429999968,5.365,4.6,medium,0.765000000000001,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-174,255,-906,169,-633,128,-328,-151,-754,-230,-541,-380,1920,1080
7,9,77.0103762999988,22,24,1,2,1,p,5.32222170000023,6.745,6.19,hard,0.555000000000001,"[4500, '6,4""', 128, 12500, '5,9""', 64]",-201,297,-890,216,-600,91,-302,-108,-745,-279,-491,-373,1920,1080
8,10,88.0105645999993,4,14,1,2,1,q,3.73109320000003,7.72,7.15,hard,0.569999999999999,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-249,311,-843,233,-554,110,-273,-149,-795,-283,-540,-365,1920,1080
9,13,99.0105530000001,15,28,1,2,1,p,4.04523069999959,5.035,6.04,medium,1.005,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-280,350,-875,195,-603,103,-294,-194,-838,-258,-586,-384,1920,1080
10,14,110.009106599999,0,19,1,2,1,p,6.05173770000147,4.975,6.55,easy,1.575,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-327,334,-903,154,-555,90,-251,-220,-862,-302,-537,-394,1920,1080
11,15,121.008965899999,7,29,1,2,1,q,5.37173080000139,3.625,3.76,hard,0.135,"[3100, '5,9""', 64, 3000, '6""', 32]",-296,373,-854,145,-599,115,-254,-270,-908,-320,-488,-386,1920,1080
12,16,132.0091345,15,24,1,2,1,p,6.22851730000002,5.035,6.19,medium,1.155,"[5000, '6,7""', 128, 12500, '5,9""', 64]",-254,346,-813,174,-554,93,-208,-251,-880,-279,-492,-336,1920,1080
13,17,143.009499799999,0,27,1,2,1,p,8.36836660000154,4.975,3.91,medium,1.065,"[8000, '6,1""', 64, 4050, '6,3""', 64]",-268,298,-862,167,-565,142,-244,-216,-878,-229,-513,-381,1920,1080
14,18,154.0088263,8,26,1,2,1,q,5.7560799999992,6.745,5.875,medium,0.87,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-241,256,-909,184,-576,191,-263,-262,-860,-276,-531,-335,1920,1080
15,19,165.0093151,21,23,1,2,1,p,8.55388529999982,5.575,4.9,medium,0.674999999999999,"[4000, '6,4""', 128, 4020, '6,3""', 128]",-205,221,-899,233,-583,241,-259,-212,-813,-293,-508,-290,1920,1080
16,20,176.009081599999,7,29,1,2,1,q,5.06176369999957,3.625,3.76,hard,0.135,"[3100, '5,9""', 64, 3000, '6""', 32]",-223,175,-857,261,-538,220,-296,-178,-764,-301,-500,-339,1920,1080
17,21,187.009037299999,2,13,1,2,1,q,8.70674500000132,4.435,4.765,hard,0.329999999999999,"[4380, '5,7""', 128, 3000, '6,1""', 64]",-239,128,-904,279,-488,221,-282,-130,-716,-314,-473,-381,1920,1080
18,24,198.009139799999,20,24,1,2,1,q,10.4836707000013,4.885,6.19,easy,1.305,"[4500, '6,4""', 128, 12500, '5,9""', 64]",-240,178,-865,247,-497,270,-266,-82,-745,-273,-467,-331,1920,1080
19,25,209.010530099999,19,25,1,2,1,p,6.01523030000135,6.55,7.03,hard,0.479999999999999,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-190,181,-815,252,-545,282,-315,-70,-794,-282,-432,-295,1920,1080
20,26,220.010358599999,5,13,1,2,1,p,7.7747503999999,3.145,4.765,easy,1.62,"[3020, '6""', 32, 3000, '6,1""', 64]",-239,171,-844,293,-594,290,-295,-116,-799,-232,-481,-287,1920,1080
21,27,231.010571699999,8,16,1,2,1,q,4.16024880000077,6.745,4.6,easy,2.145,"[5000, '6,4""', 256, 4800, '6,8""', 128]",-219,125,-821,249,-544,288,-255,-146,-848,-225,-510,-327,1920,1080
22,28,242.009403599999,3,26,1,2,1,p,6.22935429999961,5.89,5.875,hard,0.0150000000000006,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-198,170,-860,218,-544,238,-207,-160,-866,-272,-462,-315,1920,1080
23,29,253.0103217,10,24,1,2,1,p,5.12661099999968,5.365,6.19,medium,0.824999999999999,"[4500, '6,3""', 128, 12500, '5,9""', 64]",-231,132,-907,202,-573,279,-185,-205,-824,-300,-436,-358,1920,1080
24,30,264.010666399999,0,25,1,2,1,p,6.10441320000064,4.975,7.03,easy,2.055,"[8000, '6,1""', 64, 5080, '6,6""', 256]",-211,178,-886,248,-543,319,-208,-161,-825,-250,-486,-363,1920,1080
25,31,275.008906199999,2,5,1,2,1,q,4.20280249999996,4.435,3.145,medium,1.29,"[4380, '5,7""', 128, 3020, '6""', 32]",-242,139,-866,294,-570,361,-252,-138,-797,-208,-507,-318,1920,1080
26,32,286.009006999999,23,24,1,2,1,p,4.73299130000123,4.9,6.19,medium,1.29,"[4020, '6,3""', 128, 12500, '5,9""', 64]",-283,168,-885,340,-533,394,-294,-111,-785,-159,-556,-311,1920,1080
27,33,297.0088015,19,26,1,2,1,p,7.53116479999881,6.55,5.875,medium,0.675000000000001,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-244,199,-890,290,-509,350,-304,-62,-768,-206,-509,-329,1920,1080
28,34,308.0090473,17,28,1,2,1,p,10.9057758999988,6.22,6.04,hard,0.180000000000001,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-283,231,-843,306,-558,340,-353,-53,-779,-255,-465,-305,1920,1080
29,35,319.008903999998,16,19,1,2,1,p,4.42088200000035,4.6,6.55,easy,1.95,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-283,181,-869,264,-509,330,-326,-95,-752,-213,-512,-289,1920,1080
30,36,330.009017999999,7,13,1,2,1,q,6.69299350000074,3.625,4.765,medium,1.14,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-239,156,-834,229,-484,373,-276,-102,-753,-263,-489,-245,1920,1080
31,37,341.0092059,14,16,1,2,1,q,4.44076359999963,7.15,4.6,easy,2.55,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-270,195,-800,193,-460,417,-326,-99,-762,-214,-498,-294,1920,1080
32,39,352.009114999999,17,25,1,2,1,p,3.98594779999985,6.22,7.03,medium,0.809999999999999,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-319,205,-839,224,-432,458,-276,-99,-797,-249,-520,-249,1920,1080
33,40,363.0089242,0,20,1,2,1,p,6.5740593999999,4.975,4.885,hard,0.0899999999999999,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-344,248,-826,272,-481,467,-273,-49,-800,-299,-554,-212,1920,1080
34,41,374.009195699999,17,25,1,2,1,p,4.91283830000066,6.22,7.03,medium,0.809999999999999,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-331,200,-813,320,-448,429,-282,-98,-842,-272,-577,-167,1920,1080
35,42,385.010732199998,14,28,1,2,1,p,4.30636550000054,7.15,6.04,medium,1.11,"[5000, '6,7""', 256, 6000, '6,4""', 256]",-296,236,-796,273,-428,475,-236,-118,-863,-227,-528,-179,1920,1080
36,43,396.0104674,0,3,1,2,1,q,6.48257790000025,4.975,5.89,medium,0.915000000000001,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-283,188,-755,244,-464,441,-285,-128,-846,-180,-568,-149,1920,1080
37,45,407.010530399999,0,14,1,2,1,p,6.98249080000096,4.975,7.15,easy,2.175,"[8000, '6,1""', 64, 5000, '6,7""', 256]",-251,227,-705,248,-468,391,-235,-129,-887,-152,-577,-100,1920,1080
38,46,418.010382299999,8,17,1,2,1,q,4.20362820000082,6.745,6.22,hard,0.524999999999999,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-277,185,-658,232,-483,439,-241,-79,-900,-104,-612,-136,1920,1080
39,47,429.0104541,15,16,1,2,1,q,4.34789089999867,5.035,4.6,hard,0.435,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-255,230,-682,188,-433,440,-267,-36,-882,-151,-617,-186,1920,1080
40,48,440.009452299999,16,19,1,2,1,p,5.99452970000129,4.6,6.55,easy,1.95,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-229,188,-640,215,-465,479,-283,-83,-889,-101,-568,-196,1920,1080
41,51,451.0087222,2,5,1,2,1,q,5.70786929999849,4.435,3.145,medium,1.29,"[4380, '5,7""', 128, 3020, '6""', 32]",-252,233,-641,165,-446,433,-309,-40,-869,-147,-521,-178,1920,1080
42,52,462.0089505,4,19,1,2,1,q,3.92814019999969,7.72,6.55,medium,1.17,"[15000, '6,5""', 64, 5000, '6,7""', 128]",-300,247,-636,215,-486,464,-259,-45,-841,-106,-569,-166,1920,1080
43,53,473.009121199999,4,6,1,2,1,q,4.47089460000097,7.72,5.11,easy,2.61,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-253,230,-655,169,-443,439,-296,-78,-888,-122,-565,-116,1920,1080
44,54,484.0088805,15,25,1,2,1,p,5.04438759999903,5.035,7.03,easy,1.995,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-233,184,-616,201,-477,476,-255,-106,-846,-149,-596,-77,1920,1080
45,55,495.0088896,24,29,1,2,1,q,4.41118429999915,6.19,3.76,easy,2.43,"[12500, '5,9""', 64, 3000, '6""', 32]",-264,145,-658,229,-428,484,-283,-148,-876,-109,-575,-31,1920,1080
46,56,506.008962999998,8,12,1,2,1,q,5.40327990000151,6.745,4.33,easy,2.415,"[5000, '6,4""', 256, 5000, '6,6""', 128]",-243,100,-632,186,-461,447,-286,-198,-860,-61,-547,-72,1920,1080
47,57,517.009406499999,3,26,1,2,1,q,8.27478949999932,5.89,5.875,hard,0.0150000000000006,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-248,150,-682,183,-415,427,-271,-246,-887,-103,-556,-121,1920,1080
48,58,528.009005,22,24,1,2,1,p,5.49693019999904,6.745,6.19,hard,0.555000000000001,"[4500, '6,4""', 128, 12500, '5,9""', 64]",-215,187,-724,156,-390,470,-230,-217,-840,-85,-547,-170,1920,1080
49,59,539.0090616,2,13,1,2,1,q,4.35013729999991,4.435,4.765,hard,0.329999999999999,"[4380, '5,7""', 128, 3000, '6,1""', 64]",-265,185,-748,200,-342,456,-240,-266,-817,-41,-565,-217,1920,1080
50,61,550.008959699999,12,26,1,2,1,p,5.92232030000014,4.33,5.875,easy,1.545,"[5000, '6,6""', 128, 4500, '6,5""', 256]",-314,176,-716,239,-293,466,-234,-216,-866,-31,-592,-175,1920,1080
51,62,561.010467999999,19,25,1,2,1,p,5.05683099999987,6.55,7.03,hard,0.479999999999999,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-323,225,-696,285,-243,466,-282,-230,-816,-36,-544,-162,1920,1080
52,63,572.010632099998,4,21,1,2,1,p,4.41870500000005,7.72,5.575,easy,2.145,"[15000, '6,5""', 64, 4000, '6,4""', 128]",-356,188,-646,283,-292,457,-326,-254,-863,-20,-578,-125,1920,1080
53,65,583.010334199998,0,16,1,2,1,p,10.2429190000003,4.975,4.6,hard,0.375,"[8000, '6,1""', 64, 4800, '6,8""', 128]",-314,160,-636,332,-248,433,-337,-303,-828,16,-584,-175,1920,1080
54,66,594.010627899999,4,14,1,2,1,q,5.03149750000011,7.72,7.15,hard,0.569999999999999,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-340,203,-685,322,-199,423,-331,-253,-778,13,-625,-204,1920,1080
55,67,605.010750899999,5,13,1,2,1,p,7.32146599999942,3.145,4.765,easy,1.62,"[3020, '6""', 32, 3000, '6,1""', 64]",-390,202,-646,353,-226,465,-292,-222,-745,-24,-603,-249,1920,1080
56,68,616.008977399999,3,8,1,2,1,p,4.69637049999983,5.89,6.745,medium,0.855,"[5000, '6,7""', 128, 5000, '6,4""', 256]",-434,179,-696,347,-246,419,-289,-172,-774,-65,-558,-272,1920,1080
57,69,627.0091698,24,29,1,2,1,q,5.11612579999928,6.19,3.76,easy,2.43,"[12500, '5,9""', 64, 3000, '6""', 32]",-386,193,-702,397,-271,462,-325,-138,-726,-80,-577,-318,1920,1080
58,70,638.009139199999,0,27,1,2,1,q,8.09598949999963,4.975,3.91,medium,1.065,"[8000, '6,1""', 64, 4050, '6,3""', 64]",-436,190,-751,408,-258,414,-306,-92,-723,-130,-611,-355,1920,1080
59,71,649.009134899999,17,28,1,2,1,p,4.21921870000006,6.22,6.04,hard,0.180000000000001,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-421,238,-783,370,-217,443,-328,-137,-773,-126,-567,-331,1920,1080
0,0,0.00196250000044529,15,26,2,1,1,q,9.15580310000041,5.035,5.875,medium,0.84,"[5000, '6,7""', 128, 4500, '6,5""', 256]",762,296,590,483,641,-289,310,-15,888,76,225,-276,1920,1080
1,1,11.0106084000017,3,28,2,1,1,q,10.8192025999997,5.89,6.04,hard,0.149999999999999,"[5000, '6,7""', 128, 6000, '6,4""', 256]",809,312,579,434,691,-295,357,3,881,27,214,-227,1920,1080
2,2,22.0103489000012,3,8,2,1,1,q,4.7704190000004,5.89,6.745,medium,0.855,"[5000, '6,7""', 128, 5000, '6,4""', 256]",859,312,609,474,647,-318,401,26,853,-15,261,-210,1920,1080
3,3,33.0103971000008,3,28,2,1,1,q,4.63752799999929,5.89,6.04,hard,0.149999999999999,"[5000, '6,7""', 128, 6000, '6,4""', 256]",870,263,573,439,677,-358,416,74,807,-34,291,-170,1920,1080
4,4,44.010295,4,28,2,1,1,p,5.25564760000088,7.72,6.04,easy,1.68,"[15000, '6,5""', 64, 6000, '6,4""', 256]",889,309,577,489,700,-314,400,27,836,7,278,-218,1920,1080
5,5,55.0102969000018,5,13,2,1,1,q,4.4897009999986,3.145,4.765,easy,1.62,"[3020, '6""', 32, 3000, '6,1""', 64]",841,294,561,442,728,-355,433,65,826,-42,280,-168,1920,1080
6,6,66.0094038000007,16,17,2,1,1,q,5.75853350000034,4.6,6.22,easy,1.62,"[4800, '6,8""', 128, 5000, '6,7""', 128]",797,318,535,485,763,-319,451,18,865,-10,302,-213,1920,1080
7,7,77.0103480000016,15,16,2,1,1,p,5.66358949999994,5.035,4.6,hard,0.435,"[5000, '6,7""', 128, 4800, '6,8""', 128]",751,298,493,458,720,-293,491,-12,897,-49,280,-168,1920,1080
8,8,88.0089080000016,14,28,2,1,1,q,4.88098859999991,7.15,6.04,medium,1.11,"[5000, '6,7""', 256, 6000, '6,4""', 256]",717,261,487,408,673,-275,529,-45,861,-14,230,-167,1920,1080
9,10,99.0088976000006,26,28,2,1,1,q,6.86118410000017,5.875,6.04,hard,0.165,"[4500, '6,5""', 256, 6000, '6,4""', 256]",686,222,444,383,628,-297,553,-1,908,-31,264,-204,1920,1080
10,11,110.009029600002,1,5,2,1,1,p,10.3041274999996,4.285,3.145,medium,1.14,"[3000, '4""', 64, 3020, '6""', 32]",662,266,419,340,578,-302,522,38,861,-15,232,-242,1920,1080
11,14,121.008945700001,1,29,2,1,1,p,6.21715169999879,4.285,3.76,hard,0.525,"[3000, '4""', 64, 3000, '6""', 32]",712,273,387,379,625,-286,472,40,874,-63,253,-287,1920,1080
12,15,132.008983700001,9,16,2,1,1,q,10.384087299999,5.365,4.6,medium,0.765000000000001,"[5000, '6,4""', 128, 4800, '6,8""', 128]",721,322,432,357,616,-335,423,30,866,-14,231,-242,1920,1080
13,16,143.008998900001,2,29,2,1,1,p,6.78410269999949,4.435,3.76,medium,0.675000000000001,"[4380, '5,7""', 128, 3000, '6""', 32]",769,310,429,307,622,-285,434,-19,820,-34,185,-262,1920,1080
14,17,154.010185000001,0,22,2,1,1,p,4.55189889999929,4.975,6.745,easy,1.77,"[8000, '6,1""', 64, 4500, '6,4""', 128]",721,323,379,304,590,-247,403,-58,772,-49,145,-292,1920,1080
15,19,165.008969,6,26,2,1,1,q,8.63914990000012,5.11,5.875,medium,0.765000000000001,"[5000, '6,4""', 128, 4500, '6,5""', 256]",764,349,333,324,619,-288,396,-9,808,-15,101,-268,1920,1080
16,20,176.010395900001,0,15,2,1,1,p,9.51815370000077,4.975,5.035,hard,0.0600000000000005,"[8000, '6,1""', 64, 5000, '6,7""', 128]",717,331,303,364,604,-240,446,-6,807,-65,144,-242,1920,1080
17,21,187.009324600001,23,27,2,1,1,p,5.67101509999884,4.9,3.91,medium,0.99,"[4020, '6,3""', 128, 4050, '6,3""', 64]",678,363,332,323,555,-247,429,41,818,-16,95,-251,1920,1080
18,22,198.009079400001,12,26,2,1,1,q,5.32405040000049,4.33,5.875,easy,1.545,"[5000, '6,6""', 128, 4500, '6,5""', 256]",637,334,363,284,554,-297,419,-8,860,12,145,-255,1920,1080
19,24,209.010573900001,0,25,2,1,1,p,4.58447150000029,4.975,7.03,easy,2.055,"[8000, '6,1""', 64, 5080, '6,6""', 256]",642,284,317,304,552,-247,411,41,883,-32,144,-205,1920,1080
20,25,220.010380600001,9,16,2,1,1,p,4.1707993,5.365,4.6,medium,0.765000000000001,"[5000, '6,4""', 128, 4800, '6,8""', 128]",679,250,297,350,509,-273,449,74,848,-67,189,-227,1920,1080
