Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00214130012318492,8,26,1,2,1,,NaN,5.98,5.335,hard,0.645,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-397,119,-865,-439,-264,-144,-305,-414,-687,342,-794,114,1920,1080
1,1,11.0095493001863,16,24,1,2,1,q,7.81923029990867,4.885,3.94,medium,0.945,"[4800, '6,8""', 128, 12500, '5,9""', 64]",-361,154,-878,-391,-229,-108,-340,-378,-736,351,-757,81,1920,1080
2,2,22.0089696003124,2,7,1,2,1,p,5.47602299973369,5.185,3.16,easy,2.025,"[4380, '5,7""', 128, 3100, '5,9""', 64]",-313,139,-907,-432,-274,-129,-294,-398,-686,346,-770,33,1920,1080
3,3,33.0090772002004,4,23,1,2,1,q,7.91195379989222,3.355,4.585,medium,1.23,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-339,182,-905,-482,-263,-178,-331,-431,-685,396,-722,46,1920,1080
4,4,44.0094662001356,2,18,1,2,1,q,7.97667390014976,5.185,4.96,hard,0.225000000000001,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-355,135,-865,-452,-313,-181,-281,-434,-635,400,-770,33,1920,1080
5,5,55.0091201001778,0,9,1,2,1,p,4.06300699990243,4.36,5.59,medium,1.23,"[8000, '6,1""', 64, 5000, '6,4""', 128]",-399,111,-878,-404,-342,-141,-310,-475,-618,353,-803,-5,1920,1080
6,6,66.0093856002204,0,27,1,2,1,q,5.71267999988049,4.36,4.105,hard,0.254999999999999,"[8000, '6,1""', 64, 4050, '6,3""', 64]",-356,86,-829,-394,-383,-170,-359,-466,-668,349,-853,-1,1920,1080
7,7,77.0105878002942,17,25,1,2,1,p,5.039440699853,5.98,6.655,hard,0.675,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-397,114,-809,-348,-333,-168,-373,-418,-636,387,-892,30,1920,1080
8,8,88.0091987000778,16,19,1,2,1,p,5.8538238001056,4.885,5.74,medium,0.855,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-399,164,-858,-337,-320,-216,-365,-467,-611,344,-865,72,1920,1080
9,9,99.0105306999758,7,29,1,2,1,q,5.47578530013561,3.16,1.705,medium,1.455,"[3100, '5,9""', 64, 3000, '6""', 32]",-448,154,-898,-366,-285,-180,-411,-448,-651,313,-848,25,1920,1080
10,11,110.009528900031,4,9,1,2,1,p,6.82145880023018,3.355,5.59,easy,2.235,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-481,191,-853,-388,-261,-136,-363,-461,-698,329,-815,-12,1920,1080
11,12,121.010961000342,0,26,1,2,1,p,6.99002159992233,4.36,5.335,medium,0.975000000000001,"[8000, '6,1""', 64, 4500, '6,5""', 256]",-437,166,-847,-438,-244,-183,-382,-415,-726,287,-838,32,1920,1080
12,13,132.010439299978,16,25,1,2,1,p,7.7616811003536,4.885,6.655,easy,1.77,"[4800, '6,8""', 128, 5080, '6,6""', 256]",-478,138,-804,-463,-251,-133,-333,-406,-676,294,-888,34,1920,1080
13,14,143.008983800188,5,7,1,2,1,p,5.97198999999091,1.405,3.16,easy,1.755,"[3020, '6""', 32, 3100, '5,9""', 64]",-469,89,-843,-432,-244,-83,-382,-417,-695,248,-858,-6,1920,1080
14,15,154.009473400191,2,27,1,2,1,q,5.58148000016809,5.185,4.105,medium,1.08,"[4380, '5,7""', 128, 4050, '6,3""', 64]",-423,70,-890,-448,-221,-128,-400,-370,-707,200,-902,-29,1920,1080
