Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00189519999548793,3,24,1,2,1,q,6.33962870000687,6.37,5.155,medium,1.215,"[5000, '6,7""', 128, 12500, '5,9""', 64]",212,-334,465,-127,126,482,673,100,858,-420,513,393,1920,1080
1,1,11.0105412999983,10,21,1,2,1,q,5.7221497999999,7.21,5.695,medium,1.515,"[4500, '6,3""', 128, 4000, '6,4""', 128]",202,-383,421,-151,173,464,723,94,869,-469,477,428,1920,1080
2,2,22.0089961000049,1,29,1,2,1,q,4.6166183000023,2.8,1.885,hard,0.915,"[3000, '4""', 64, 3000, '6""', 32]",154,-371,372,-142,223,464,730,44,842,-427,487,379,1920,1080
3,3,33.0091431000037,21,24,1,2,1,q,7.41634359999443,5.695,5.155,hard,0.54,"[4000, '6,4""', 128, 12500, '5,9""', 64]",201,-388,331,-113,273,458,780,46,872,-467,534,363,1920,1080
4,4,44.0089920000028,0,17,1,2,1,p,10.2514396000042,3.655,5.92,easy,2.265,"[8000, '6,1""', 64, 5000, '6,7""', 128]",160,-359,293,-81,236,425,829,37,868,-417,563,404,1920,1080
5,5,55.0090077000059,4,15,1,2,1,p,4.06153669999912,7.27,5.815,medium,1.455,"[15000, '6,5""', 64, 5000, '6,7""', 128]",182,-314,245,-67,256,471,808,82,823,-396,527,369,1920,1080
6,6,66.0094658000016,9,26,1,2,1,p,3.14572529999714,6.55,7.66,hard,1.11,"[5000, '6,4""', 128, 4500, '6,5""', 256]",170,-265,280,-32,303,489,809,32,844,-350,573,388,1920,1080
7,7,77.0089107999956,8,24,1,2,1,q,8.21367160000955,8.11,5.155,easy,2.955,"[5000, '6,4""', 256, 12500, '5,9""', 64]",140,-305,286,-82,284,443,774,67,862,-397,583,437,1920,1080
8,8,88.0091242000053,19,25,1,2,1,p,3.71222940000007,6.085,9.235,easy,3.15,"[5000, '6,7""', 128, 5080, '6,6""', 256]",163,-349,295,-131,334,450,824,63,833,-438,633,437,1920,1080
9,9,99.0088546000043,2,21,1,2,1,q,6.56535769999027,5.845,5.695,hard,0.15,"[4380, '5,7""', 128, 4000, '6,4""', 128]",180,-396,303,-82,287,434,775,74,783,-433,614,483,1920,1080
10,10,110.009038599994,5,13,1,2,1,p,4.94328470001346,1.435,3.52,medium,2.085,"[3020, '6""', 32, 3000, '6,1""', 64]",220,-366,271,-44,251,468,819,97,746,-466,643,442,1920,1080
11,11,121.008889699995,19,28,1,2,1,p,2.32851700000174,6.085,7.33,medium,1.245,"[5000, '6,7""', 128, 6000, '6,4""', 256]",189,-406,262,-93,232,422,787,136,696,-460,608,478,1920,1080
12,12,132.009336999996,14,24,1,2,1,q,5.26104690000648,7.72,5.155,easy,2.565,"[5000, '6,7""', 256, 12500, '5,9""', 64]",188,-356,302,-64,197,458,758,177,687,-411,612,428,1920,1080
13,13,143.008941799999,6,16,1,2,1,q,9.2296750999958,6.16,6.175,hard,0.0149999999999997,"[5000, '6,4""', 128, 4800, '6,8""', 128]",238,-354,319,-17,228,419,801,151,727,-380,656,405,1920,1080
14,14,154.008988100002,8,19,1,2,1,q,6.39435819999198,8.11,6.085,medium,2.025,"[5000, '6,4""', 256, 5000, '6,7""', 128]",266,-396,285,20,266,452,830,192,739,-331,641,357,1920,1080
15,15,165.009193299993,7,13,1,2,1,p,5.95306760001404,3.97,3.52,hard,0.450000000000001,"[3100, '5,9""', 64, 3000, '6,1""', 64]",284,-350,334,30,223,478,804,235,701,-363,601,388,1920,1080
16,16,176.009017200006,14,25,1,2,1,p,8.84734179999214,7.72,9.235,medium,1.515,"[5000, '6,7""', 256, 5080, '6,6""', 256]",258,-307,291,4,273,476,833,194,664,-329,556,365,1920,1080
17,17,187.009013500006,0,11,1,2,1,,NaN,3.655,6.385,easy,2.73,"[8000, '6,1""', 64, 4500, '6,4""', 128]",290,-345,319,46,322,464,812,239,624,-360,581,408,1920,1080
18,18,198.009182399997,10,24,1,2,1,q,5.98805080000602,7.21,5.155,medium,2.055,"[4500, '6,3""', 128, 12500, '5,9""', 64]",281,-296,327,95,291,424,810,289,622,-410,567,360,1920,1080
19,19,209.0104899,7,29,1,2,1,q,3.83469430000696,3.97,1.885,easy,2.085,"[3100, '5,9""', 64, 3000, '6""', 32]",236,-317,373,75,340,431,857,271,629,-460,570,310,1920,1080
20,20,220.008990999995,18,27,1,2,1,q,3.36423079999804,5.65,3.25,easy,2.4,"[3340, '6,1""', 128, 4050, '6,3""', 64]",242,-367,327,56,297,406,891,234,679,-455,595,353,1920,1080
21,22,231.010469600005,0,16,1,2,1,p,3.15670039999532,3.655,6.175,easy,2.52,"[8000, '6,1""', 64, 4800, '6,8""', 128]",286,-391,339,7,247,401,845,213,631,-441,618,397,1920,1080
22,23,242.010466799999,4,17,1,2,1,p,3.55100809999567,7.27,5.92,medium,1.35,"[15000, '6,5""', 64, 5000, '6,7""', 128]",308,-346,361,52,297,407,889,188,618,-489,589,438,1920,1080
23,26,253.010535299996,8,16,1,2,1,q,3.03847870000754,8.11,6.175,medium,1.935,"[5000, '6,4""', 256, 4800, '6,8""', 128]",306,-296,393,90,260,374,853,154,626,-440,539,434,1920,1080
24,27,264.010454200005,8,26,1,2,1,q,5.12960109999403,8.11,7.66,hard,0.45,"[5000, '6,4""', 256, 4500, '6,5""', 256]",256,-301,439,71,282,329,826,112,614,-391,560,479,1920,1080
25,28,275.0104039,7,29,1,2,1,q,3.40271860000212,3.97,1.885,easy,2.085,"[3100, '5,9""', 64, 3000, '6""', 32]",294,-268,487,84,266,282,863,79,664,-387,580,433,1920,1080
26,29,286.0094063,14,24,1,2,1,q,3.70599600000423,7.72,5.155,easy,2.565,"[5000, '6,7""', 256, 12500, '5,9""', 64]",248,-288,525,116,258,331,882,33,636,-346,530,440,1920,1080
27,30,297.010424399996,6,26,1,2,1,p,3.41262830000778,6.16,7.66,medium,1.5,"[5000, '6,4""', 128, 4500, '6,5""', 256]",237,-337,530,166,269,282,840,61,643,-395,481,448,1920,1080
28,32,308.010378899999,4,20,1,2,1,p,8.41587080000318,7.27,6.325,hard,0.945,"[15000, '6,5""', 64, 4500, '6,4""', 128]",287,-333,580,169,268,232,880,91,613,-355,431,443,1920,1080
29,33,319.010462499995,0,18,1,2,1,p,6.69741860000067,3.655,5.65,medium,1.995,"[8000, '6,1""', 64, 3340, '6,1""', 128]",269,-380,561,215,225,206,903,47,632,-309,387,420,1920,1080
30,37,330.010429500006,1,5,1,2,1,q,3.14044259999355,2.8,1.435,medium,1.365,"[3000, '4""', 64, 3020, '6""', 32]",252,-427,607,197,241,159,896,97,622,-260,421,383,1920,1080
31,38,341.010427100002,12,26,1,2,1,p,5.29358820000198,5.98,7.66,medium,1.68,"[5000, '6,6""', 128, 4500, '6,5""', 256]",290,-460,565,170,236,109,852,72,588,-223,454,421,1920,1080
32,39,352.009072500004,4,11,1,2,1,p,5.10791559999052,7.27,6.385,hard,0.885000000000001,"[15000, '6,5""', 64, 4500, '6,4""', 128]",256,-423,610,191,282,129,817,37,613,-180,432,376,1920,1080
33,40,363.0088865,23,27,1,2,1,q,3.08994439999515,5.785,3.25,easy,2.535,"[4020, '6,3""', 128, 4050, '6,3""', 64]",273,-470,658,176,328,109,858,8,647,-144,478,397,1920,1080
34,41,374.008972299998,7,29,1,2,1,q,3.50289790000534,3.97,1.885,easy,2.085,"[3100, '5,9""', 64, 3000, '6""', 32]",315,-442,679,130,335,60,893,-28,598,-134,442,362,1920,1080
35,43,385.009367799998,3,4,1,2,1,q,2.74140359999728,6.37,7.27,hard,0.9,"[5000, '6,7""', 128, 15000, '6,5""', 64]",365,-436,681,180,372,94,852,-57,550,-148,470,403,1920,1080
36,44,396.009180099994,23,24,1,2,1,q,2.34581780000008,5.785,5.155,hard,0.63,"[4020, '6,3""', 128, 12500, '5,9""', 64]",395,-396,702,225,330,66,810,-85,515,-112,490,449,1920,1080
37,45,407.009027499997,0,21,1,2,1,p,4.00695989999804,3.655,5.695,medium,2.04,"[8000, '6,1""', 64, 4000, '6,4""', 128]",345,-402,732,185,284,85,846,-50,467,-97,440,447,1920,1080
38,46,418.009394399996,13,24,1,2,1,p,5.11936320000677,3.52,5.155,medium,1.635,"[3000, '6,1""', 64, 12500, '5,9""', 64]",387,-375,719,137,255,44,822,-94,488,-52,489,459,1920,1080
39,47,429.008958299993,3,28,1,2,1,p,6.84580070000084,6.37,7.33,hard,0.96,"[5000, '6,7""', 128, 6000, '6,4""', 256]",383,-425,752,175,245,93,871,-106,506,-99,468,413,1920,1080
40,48,440.008986700006,14,16,1,2,1,q,3.68680219999806,7.72,6.175,medium,1.545,"[5000, '6,7""', 256, 4800, '6,8""', 128]",411,-467,734,222,233,142,826,-84,550,-123,485,366,1920,1080
41,49,451.008903099995,2,13,1,2,1,q,3.29478920000838,5.845,3.52,easy,2.325,"[4380, '5,7""', 128, 3000, '6,1""', 64]",458,-485,773,254,280,158,869,-59,551,-173,503,319,1920,1080
42,50,462.009080899996,8,12,1,2,1,q,3.54555860000255,8.11,5.98,easy,2.13,"[5000, '6,4""', 256, 5000, '6,6""', 128]",419,-454,823,253,267,110,822,-42,510,-144,553,316,1920,1080
43,51,473.008962499996,6,24,1,2,1,q,2.95073219999904,6.16,5.155,hard,1.005,"[5000, '6,4""', 128, 12500, '5,9""', 64]",395,-410,773,258,276,159,787,-78,496,-96,510,342,1920,1080
44,52,484.008966499998,8,26,1,2,1,q,1.97772920000716,8.11,7.66,hard,0.45,"[5000, '6,4""', 256, 4500, '6,5""', 256]",346,-419,810,224,227,168,738,-67,446,-97,526,295,1920,1080
45,53,495.010395499994,0,10,1,2,1,p,9.51355090001016,3.655,7.21,easy,3.555,"[8000, '6,1""', 64, 4500, '6,3""', 128]",348,-469,835,181,182,190,701,-100,417,-137,496,255,1920,1080
46,55,506.0091235,1,29,1,2,1,q,10.7263673999987,2.8,1.885,hard,0.915,"[3000, '4""', 64, 3000, '6""', 32]",304,-445,885,183,168,238,741,-130,426,-88,534,222,1920,1080
47,56,517.009022500002,4,20,1,2,1,p,4.50232489999325,7.27,6.325,hard,0.945,"[15000, '6,5""', 64, 4500, '6,4""', 128]",261,-471,846,151,213,216,737,-180,394,-49,541,272,1920,1080
48,57,528.008991900002,2,21,1,2,1,p,7.99056560000463,5.845,5.695,hard,0.15,"[4380, '5,7""', 128, 4000, '6,4""', 128]",295,-434,894,137,206,266,687,-186,358,-84,516,228,1920,1080
