Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00196560006588697,6,26,1,2,1,p,6.62414869992062,9.915,5.98,easy,3.935,"[5000, '6,4""', 128, 4500, '6,5""', 256]",488,-194,140,259,223,-296,439,438,625,241,412,84,1920,1080
1,1,11.0104701998644,0,24,1,2,1,p,5.80884600011632,1.51,1.6,hard,0.0899999999999996,"[8000, '6,1""', 64, 12500, '5,9""', 64]",538,-194,90,256,236,-248,458,392,672,258,363,93,1920,1080
2,2,22.0087683997117,3,4,1,2,1,q,5.2615700000897,8.275,2.95,easy,5.325,"[5000, '6,7""', 128, 15000, '6,5""', 64]",549,-243,50,285,211,-291,447,441,623,250,399,58,1920,1080
3,3,33.0090695996769,3,24,1,2,1,p,6.15016070008278,8.275,1.6,easy,6.675,"[5000, '6,7""', 128, 12500, '5,9""', 64]",596,-225,2,299,231,-337,408,409,652,209,355,34,1920,1080
4,4,44.0090184998699,7,13,1,2,1,q,6.70813819998875,1.78,2.23,hard,0.45,"[3100, '5,9""', 64, 3000, '6,1""', 64]",646,-232,50,285,196,-372,373,374,614,242,395,4,1920,1080
5,6,55.0091236997396,22,24,1,2,1,p,6.47412870032713,4.225,1.6,medium,2.625,"[4500, '6,4""', 128, 12500, '5,9""', 64]",654,-183,97,302,150,-353,414,402,584,202,392,-46,1920,1080
6,7,66.0089706997387,16,28,1,2,1,p,5.34343799995259,6.37,8.71,medium,2.34,"[4800, '6,8""', 128, 6000, '6,4""', 256]",685,-144,48,294,197,-337,422,353,585,152,345,-64,1920,1080
7,9,77.0091514997184,4,14,1,2,1,p,5.04618950001895,2.95,8.62,easy,5.67,"[15000, '6,5""', 64, 5000, '6,7""', 256]",708,-99,69,249,242,-358,452,393,630,175,366,-19,1920,1080
8,10,88.0091785998084,19,28,1,2,1,p,4.91658189985901,6.835,8.71,medium,1.875,"[5000, '6,7""', 128, 6000, '6,4""', 256]",690,-52,111,276,235,-309,408,416,604,218,391,-62,1920,1080
9,11,99.0090830996633,2,23,1,2,1,q,6.46813400043175,4.705,5.44,hard,0.735,"[4380, '5,7""', 128, 4020, '6,3""', 128]",728,-19,141,236,185,-314,363,395,574,258,383,-111,1920,1080
10,12,110.00928290002,16,25,1,2,1,p,4.02804399980232,6.37,7.675,hard,1.305,"[4800, '6,8""', 128, 5080, '6,6""', 256]",778,-21,96,257,139,-334,372,346,622,246,334,-120,1920,1080
11,13,121.010599999689,15,26,1,2,1,q,8.15362270036712,7.39,5.98,medium,1.41,"[5000, '6,7""', 128, 4500, '6,5""', 256]",791,-69,138,230,111,-376,420,331,659,212,354,-74,1920,1080
12,14,132.010467399843,24,29,1,2,1,q,6.19186179991812,1.6,1.12,hard,0.48,"[12500, '5,9""', 64, 3000, '6""', 32]",817,-26,174,265,113,-326,406,379,609,214,338,-122,1920,1080
13,16,143.01066150004,0,17,1,2,1,p,6.20086949970573,1.51,7.27,easy,5.76,"[8000, '6,1""', 64, 5000, '6,7""', 128]",866,-17,131,291,118,-276,427,425,633,258,351,-74,1920,1080
14,17,154.010750799906,14,28,1,2,1,p,4.86154739977792,8.62,8.71,hard,0.0899999999999981,"[5000, '6,7""', 256, 6000, '6,4""', 256]",817,-8,108,247,151,-314,391,460,681,272,335,-27,1920,1080
15,18,165.008814800065,0,6,1,2,1,p,7.40035569993779,1.51,9.915,easy,8.405,"[8000, '6,1""', 64, 5000, '6,4""', 128]",769,-23,128,293,148,-364,441,464,671,321,319,20,1920,1080
16,19,176.009099700022,4,12,1,2,1,p,7.39518120000139,2.95,7.12,easy,4.17,"[15000, '6,5""', 64, 5000, '6,6""', 128]",741,19,157,252,109,-395,391,459,621,316,269,21,1920,1080
17,20,187.009504399728,2,29,1,2,1,q,5.15575090004131,4.705,1.12,medium,3.585,"[4380, '5,7""', 128, 3000, '6""', 32]",788,36,110,269,59,-396,440,468,598,271,301,-17,1920,1080
18,21,198.008838600013,4,14,1,2,1,p,6.60572770005092,2.95,8.62,easy,5.67,"[15000, '6,5""', 64, 5000, '6,7""', 256]",831,11,158,284,109,-389,394,450,634,236,342,12,1920,1080
19,23,209.009222599678,3,8,1,2,1,p,4.68923530029133,8.275,8.26,hard,0.0150000000000006,"[5000, '6,7""', 128, 5000, '6,4""', 256]",881,12,109,274,61,-375,357,416,624,285,370,54,1920,1080
20,24,220.008822700009,3,25,1,2,1,p,5.5795167000033,8.275,7.675,hard,0.6,"[5000, '6,7""', 128, 5080, '6,6""', 256]",833,27,146,240,98,-409,346,465,581,311,419,42,1920,1080
21,25,231.009072799701,0,14,1,2,1,p,4.32947350014001,1.51,8.62,easy,7.11,"[8000, '6,1""', 64, 5000, '6,7""', 256]",882,39,101,261,146,-394,347,415,556,268,466,24,1920,1080
22,26,242.009029099718,0,22,1,2,1,p,5.09228260023519,1.51,4.225,medium,2.715,"[8000, '6,1""', 64, 4500, '6,4""', 128]",893,88,142,233,101,-372,366,369,602,249,447,-22,1920,1080
23,28,253.009178800043,4,28,1,2,1,p,3.6815248997882,2.95,8.71,easy,5.76,"[15000, '6,5""', 64, 6000, '6,4""', 256]",883,137,187,212,99,-322,381,417,648,268,459,-71,1920,1080
24,29,264.00902599981,14,24,1,2,1,q,6.04012749996036,8.62,1.6,easy,7.02,"[5000, '6,7""', 256, 12500, '5,9""', 64]",843,107,234,229,55,-346,400,463,613,304,491,-33,1920,1080
25,30,275.010516900103,8,15,1,2,1,q,4.71801009960473,8.26,7.39,hard,0.869999999999999,"[5000, '6,4""', 256, 5000, '6,7""', 128]",892,100,184,234,94,-314,359,434,663,304,540,-45,1920,1080
26,31,286.010521600023,11,24,1,2,1,q,6.22288789972663,4.69,1.6,medium,3.09,"[4500, '6,4""', 128, 12500, '5,9""', 64]",885,50,136,249,104,-265,313,454,699,339,575,-80,1920,1080
27,32,297.010393700097,20,24,1,2,1,q,7.4439556999132,6.25,1.6,easy,4.65,"[4500, '6,4""', 128, 12500, '5,9""', 64]",906,5,186,255,153,-254,354,483,653,359,560,-32,1920,1080
