Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,2,0.00924459984526038,8,12,1,2,1,,NaN,8.05,7.54,hard,0.510000000000002,"[5000, '6,4""', 256, 5000, '6,6""', 128]",246,-96,570,-387,748,308,838,2,154,-464,365,254,1920,1080
1,3,11.0061921000015,17,25,1,2,1,p,9.79803309985436,7.39,7.405,hard,0.0149999999999988,"[5000, '6,7""', 128, 5080, '6,6""', 256]",254,-47,583,-339,754,358,858,-44,105,-475,391,211,1920,1080
2,4,22.007463199785,3,8,1,2,1,q,10.5716928001493,7.315,8.05,medium,0.735000000000001,"[5000, '6,7""', 128, 5000, '6,4""', 256]",254,-97,534,-350,803,348,873,4,153,-461,395,161,1920,1080
3,5,33.006126999855,4,6,1,2,1,q,4.27927970001474,6.595,6.295,hard,0.3,"[15000, '6,5""', 64, 5000, '6,4""', 128]",292,-130,584,-346,850,331,891,51,161,-412,433,128,1920,1080
4,6,44.0074416999705,10,21,1,2,1,q,8.0767337998841,5.8,5.8,hard,8.88178419700125e-16,"[4500, '6,3""', 128, 4000, '6,4""', 128]",328,-165,595,-297,808,357,870,96,176,-364,410,172,1920,1080
5,7,55.0073157998268,2,23,1,2,1,q,8.33078219997697,5.365,5.02,hard,0.345,"[4380, '5,7""', 128, 4020, '6,3""', 128]",365,-131,645,-300,835,399,900,56,128,-350,460,170,1920,1080
6,8,66.0073310998268,19,26,1,2,1,q,7.62568640010431,6.925,5.545,medium,1.38,"[5000, '6,7""', 128, 4500, '6,5""', 256]",315,-127,599,-319,848,351,853,73,141,-398,500,140,1920,1080
7,9,77.0074583999813,8,15,1,2,1,q,6.77864529984072,8.05,7.63,hard,0.420000000000001,"[5000, '6,4""', 256, 5000, '6,7""', 128]",356,-156,648,-327,803,329,841,24,184,-372,453,122,1920,1080
8,10,88.007631899789,5,7,1,2,1,p,6.25256540020928,3.085,2.965,hard,0.12,"[3020, '6""', 32, 3100, '5,9""', 64]",310,-136,643,-377,839,295,877,-11,233,-383,500,140,1920,1080
9,11,99.0074643997941,14,24,1,2,1,p,6.30363570014015,7.51,6.715,medium,0.795000000000001,"[5000, '6,7""', 256, 12500, '5,9""', 64]",261,-146,595,-363,813,338,853,-55,262,-424,527,182,1920,1080
10,12,110.007322199876,0,6,1,2,1,q,9.07369509991258,7.615,6.295,medium,1.32,"[8000, '6,1""', 64, 5000, '6,4""', 128]",308,-163,617,-318,764,349,894,-27,311,-432,577,181,1920,1080
11,13,121.007455499843,3,26,1,2,1,q,9.55781999998726,7.315,5.545,easy,1.77,"[5000, '6,7""', 128, 4500, '6,5""', 256]",258,-163,658,-289,771,398,857,-61,262,-420,543,144,1920,1080
12,14,132.007584299892,19,28,1,2,1,p,6.88468150002882,6.925,8.53,easy,1.605,"[5000, '6,7""', 128, 6000, '6,4""', 256]",209,-171,617,-260,727,375,807,-59,231,-459,590,126,1920,1080
13,15,143.007657299982,4,20,1,2,1,q,7.15558459982276,6.595,6.145,hard,0.45,"[15000, '6,5""', 64, 4500, '6,4""', 128]",259,-168,596,-306,681,394,857,-56,279,-447,540,121,1920,1080
14,16,154.00724509987,2,5,1,2,1,q,8.55879110004753,5.365,3.085,easy,2.28,"[4380, '5,7""', 128, 3020, '6""', 32]",210,-179,629,-268,706,351,893,-91,321,-474,500,151,1920,1080
15,18,165.005957099842,17,26,1,2,1,q,8.43130810000002,7.39,5.545,easy,1.845,"[5000, '6,7""', 128, 4500, '6,5""', 256]",248,-147,582,-284,754,339,907,-43,371,-478,546,130,1920,1080
16,19,176.006005499978,2,27,1,2,1,q,9.80190810002387,5.365,4.45,medium,0.915000000000001,"[4380, '5,7""', 128, 4050, '6,3""', 64]",218,-187,630,-271,786,301,869,-10,327,-454,498,144,1920,1080
17,20,187.0075110998,4,18,1,2,1,q,5.95749070006423,6.595,3.775,easy,2.82,"[15000, '6,5""', 64, 3340, '6,1""', 128]",209,-138,581,-283,775,350,841,31,281,-473,466,183,1920,1080
18,21,198.006009899778,16,19,1,2,1,p,8.63499870011583,5.77,6.925,medium,1.155,"[4800, '6,8""', 128, 5000, '6,7""', 128]",255,-117,544,-249,822,366,813,-11,231,-466,422,160,1920,1080
19,22,209.00735199987,4,21,1,2,1,q,9.0085420999676,6.595,5.8,medium,0.795,"[15000, '6,5""', 64, 4000, '6,4""', 128]",263,-68,537,-199,796,409,855,-38,181,-462,449,202,1920,1080
20,24,220.007602799917,2,5,1,2,1,q,9.36550020007417,5.365,3.085,easy,2.28,"[4380, '5,7""', 128, 3020, '6""', 32]",267,-118,567,-159,786,458,874,-84,229,-448,399,203,1920,1080
21,25,231.00758059998,4,23,1,2,1,q,7.18530239979737,6.595,5.02,easy,1.575,"[15000, '6,5""', 64, 4020, '6,3""', 128]",316,-110,593,-202,793,409,896,-129,278,-458,416,250,1920,1080
22,26,242.007493299898,0,21,1,2,1,q,9.04661000007764,7.615,5.8,easy,1.815,"[8000, '6,1""', 64, 4000, '6,4""', 128]",267,-101,562,-163,762,370,872,-173,305,-416,392,206,1920,1080
