Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00379620003513992,0,26,1,2,1,q,6.86759529984556,4.3,4.825,hard,0.524999999999999,"[8000, '6,1""', 64, 4500, '6,5""', 256]",-802,-44,-606,186,-113,-350,-345,386,-335,-103,-588,-421,1920,1080
1,1,11.0106321000494,14,16,1,2,1,p,6.89584010001272,6.055,4.255,easy,1.8,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-852,-48,-577,227,-149,-316,-315,426,-378,-78,-638,-419,1920,1080
2,2,22.0090401000343,3,4,1,2,1,p,6.45039399992675,5.935,6.535,hard,0.6,"[5000, '6,7""', 128, 15000, '6,5""', 64]",-807,-27,-590,275,-176,-358,-286,385,-424,-59,-628,-370,1920,1080
3,3,33.0090550000314,3,25,1,2,1,p,6.09039739985019,5.935,7.255,medium,1.32,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-841,9,-567,231,-222,-338,-275,336,-392,-97,-665,-404,1920,1080
4,4,44.009294899879,6,26,1,2,1,p,6.64295600005426,5.995,4.825,medium,1.17,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-836,-41,-617,233,-196,-381,-288,384,-406,-49,-699,-367,1920,1080
5,5,55.0091377999634,4,19,1,2,1,q,6.88233399996534,6.535,4.99,medium,1.545,"[15000, '6,5""', 64, 5000, '6,7""', 128]",-870,-4,-641,189,-244,-397,-268,430,-374,-87,-652,-385,1920,1080
6,6,66.0094566000625,19,28,1,2,1,q,6.8929283998441,4.99,6.655,medium,1.665,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-820,-4,-648,239,-288,-373,-318,430,-326,-73,-678,-342,1920,1080
7,7,77.0092596998438,0,14,1,2,1,p,8.57997360010631,4.3,6.055,easy,1.755,"[8000, '6,1""', 64, 5000, '6,7""', 256]",-839,42,-610,271,-266,-418,-359,401,-328,-123,-657,-296,1920,1080
8,8,88.0089091998525,5,7,1,2,1,p,7.24130270001478,2.32,2.035,hard,0.285,"[3020, '6""', 32, 3100, '5,9""', 64]",-816,86,-560,275,-298,-379,-322,367,-320,-74,-615,-323,1920,1080
9,9,99.0090276999399,8,15,1,2,1,q,7.13222680008039,5.305,5.605,hard,0.300000000000001,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-843,128,-548,226,-286,-428,-274,354,-348,-115,-566,-333,1920,1080
10,10,110.01022289996,6,26,1,2,1,p,6.21811340004206,5.995,4.825,medium,1.17,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-858,176,-509,195,-296,-477,-231,380,-368,-69,-606,-302,1920,1080
11,11,121.010418199934,21,23,1,2,1,p,6.28294689999893,4.285,5.185,medium,0.9,"[4000, '6,4""', 128, 4020, '6,3""', 128]",-896,143,-475,231,-344,-464,-186,359,-327,-98,-559,-285,1920,1080
12,12,132.009059499949,25,28,1,2,1,p,5.49945169989951,7.255,6.655,hard,0.600000000000001,"[5080, '6,6""', 256, 6000, '6,4""', 256]",-904,192,-522,249,-302,-436,-183,309,-290,-132,-521,-253,1920,1080
13,13,143.009397399845,4,15,1,2,1,p,7.27790350001305,6.535,5.605,medium,0.93,"[15000, '6,5""', 64, 5000, '6,7""', 128]",-897,241,-473,240,-310,-387,-226,334,-241,-143,-546,-210,1920,1080
