Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00287820000085048,15,28,1,2,1,p,5.71926139999414,7.015,7.975,easy,0.959999999999999,"[5000, '6,7""', 128, 6000, '6,4""', 256]",38,-312,854,-265,456,-175,320,433,694,53,579,313,1920,1080
1,1,11.007540599996,4,22,1,2,1,p,6.2399204000103,7.465,6.565,easy,0.9,"[15000, '6,5""', 64, 4500, '6,4""', 128]",74,-277,903,-274,406,-179,326,383,669,97,583,363,1920,1080
2,2,22.0077491999982,8,16,1,2,1,q,4.08247350000602,7.66,7.03,medium,0.630000000000001,"[5000, '6,4""', 256, 4800, '6,8""', 128]",121,-259,872,-235,430,-135,277,372,710,68,621,330,1920,1080
3,3,33.0074628000002,19,26,1,2,1,p,6.45871019999322,7.825,8.41,medium,0.585,"[5000, '6,7""', 128, 4500, '6,5""', 256]",104,-306,882,-186,479,-143,313,406,743,31,598,286,1920,1080
4,4,44.007474900005,19,25,1,2,1,p,6.73877859998902,7.825,8.155,hard,0.329999999999999,"[5000, '6,7""', 128, 5080, '6,6""', 256]",76,-265,856,-229,481,-193,269,383,696,14,609,335,1920,1080
5,5,55.0076327999996,15,24,1,2,1,p,7.14575650000188,7.015,7.285,hard,0.27,"[5000, '6,7""', 128, 12500, '5,9""', 64]",114,-298,829,-187,440,-222,224,362,695,64,655,316,1920,1080
6,6,66.0075128000026,3,25,1,2,1,p,3.83709960000124,7.315,8.155,medium,0.84,"[5000, '6,7""', 128, 5080, '6,6""', 256]",64,-304,780,-178,401,-254,233,313,720,107,665,365,1920,1080
7,7,77.0076255000022,0,18,1,2,1,p,7.02456150000216,8.035,7.165,medium,0.87,"[8000, '6,1""', 64, 3340, '6,1""', 128]",46,-257,802,-223,449,-241,242,362,708,59,651,413,1920,1080
8,8,88.0063136999961,22,24,1,2,1,p,6.03014709999843,6.565,7.285,medium,0.720000000000001,"[4500, '6,4""', 128, 12500, '5,9""', 64]",96,-262,850,-210,467,-194,281,331,700,108,686,378,1920,1080
9,9,99.0073855999944,16,17,1,2,1,p,4.47495329999947,7.03,7.09,hard,0.0600000000000005,"[4800, '6,8""', 128, 5000, '6,7""', 128]",126,-302,829,-255,456,-243,320,362,670,148,691,428,1920,1080
