Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00191110000014305,6,26,1,2,1,q,10.6344460999972,8.965,9.43,hard,0.465,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-584,-284,-666,441,-895,309,-829,-146,-261,-30,-260,397,1920,1080
1,1,11.0092085999931,2,23,1,2,1,p,7.51818560001266,8.95,8.62,hard,0.33,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-634,-280,-628,473,-890,359,-869,-176,-311,-37,-210,401,1920,1080
2,2,22.0091497999965,23,24,1,2,1,q,8.88932880001084,8.62,6.49,medium,2.13,"[4020, '6,3""', 128, 12500, '5,9""', 64]",-612,-325,-620,424,-881,310,-835,-139,-270,-9,-180,361,1920,1080
3,4,33.0089926999935,0,14,1,2,1,p,8.60549150001316,6.97,9.31,medium,2.34,"[8000, '6,1""', 64, 5000, '6,7""', 256]",-582,-285,-597,379,-907,353,-792,-113,-319,-19,-167,409,1920,1080
4,5,44.0094029000029,23,24,1,2,1,p,0.889937999992981,8.62,6.49,medium,2.13,"[4020, '6,3""', 128, 12500, '5,9""', 64]",-567,-333,-566,418,-906,303,-835,-88,-335,29,-136,370,1920,1080
5,6,55.0090090000012,18,27,1,2,1,q,10.4062713000021,8.035,5.26,easy,2.775,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-599,-372,-558,369,-864,331,-814,-42,-292,55,-130,320,1920,1080
6,8,66.0102878000034,2,23,1,2,1,q,10.8933932999935,8.95,8.62,hard,0.33,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-566,-409,-543,321,-825,300,-830,6,-328,90,-179,313,1920,1080
7,9,77.0108913000004,0,24,1,2,1,p,10.172530900003,6.97,6.49,hard,0.479999999999999,"[8000, '6,1""', 64, 12500, '5,9""', 64]",-589,-454,-494,310,-776,307,-802,-35,-344,43,-158,267,1920,1080
8,10,88.0104160000046,12,24,1,2,1,q,10.0672201999987,9.265,6.49,easy,2.775,"[5000, '6,6""', 128, 12500, '5,9""', 64]",-572,-407,-447,328,-825,316,-837,-71,-299,65,-143,315,1920,1080
9,11,99.0103772000002,19,28,1,2,1,p,9.65331480000168,9.13,9.73,medium,0.600000000000001,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-529,-433,-486,297,-832,266,-820,-118,-275,21,-111,276,1920,1080
10,12,110.010685800007,3,16,1,2,1,q,10.1069019999995,9.46,9.01,hard,0.450000000000001,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-578,-441,-534,310,-834,316,-770,-116,-252,66,-85,319,1920,1080
11,14,121.010431300005,2,24,1,2,1,q,9.90219219999562,8.95,6.49,medium,2.46,"[4380, '5,7""', 128, 12500, '5,9""', 64]",-529,-453,-581,326,-876,289,-720,-114,-232,112,-68,366,1920,1080
12,15,132.008939000007,5,24,1,2,1,p,8.69774859999598,3.82,6.49,easy,2.67,"[3020, '6""', 32, 12500, '5,9""', 64]",-577,-439,-547,290,-872,239,-698,-159,-277,91,-34,329,1920,1080
13,16,143.008857199995,2,18,1,2,1,q,6.15292720000434,8.95,8.035,medium,0.914999999999999,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-614,-472,-564,337,-825,221,-684,-111,-326,101,-30,279,1920,1080
14,17,154.008766200001,11,24,1,2,1,q,5.57391510000161,9.325,6.49,easy,2.835,"[4500, '6,4""', 128, 12500, '5,9""', 64]",-589,-429,-518,317,-845,175,-677,-62,-328,151,-75,300,1920,1080
15,18,165.009019799996,4,8,1,2,1,p,7.85559970000759,7,9.595,easy,2.595,"[15000, '6,5""', 64, 5000, '6,4""', 256]",-573,-476,-475,342,-895,173,-638,-94,-356,110,-58,253,1920,1080
16,19,176.008875700005,12,28,1,2,1,p,5.69565379999403,9.265,9.73,hard,0.465,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-563,-427,-426,330,-859,208,-593,-116,-336,64,-21,287,1920,1080
17,20,187.008964599998,15,26,1,2,1,q,7.73274000000674,9.535,9.43,hard,0.105,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-555,-378,-460,293,-871,159,-568,-73,-286,62,-49,246,1920,1080
18,21,198.009122200005,0,20,1,2,1,p,3.79055900000094,6.97,9.07,medium,2.1,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-570,-426,-413,310,-909,127,-609,-44,-333,46,-99,241,1920,1080
19,22,209.009019000005,17,25,1,2,1,p,10.4826126999978,9.415,9.595,hard,0.18,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-567,-476,-444,271,-909,77,-582,-2,-308,3,-146,225,1920,1080
20,25,220.008962299995,0,9,1,2,1,p,7.61967640000512,6.97,9.445,easy,2.475,"[8000, '6,1""', 64, 5000, '6,4""', 128]",-617,-483,-492,283,-897,126,-612,-42,-348,-26,-196,227,1920,1080
21,26,231.010285199998,4,11,1,2,1,p,10.6806191000069,7,9.325,medium,2.325,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-587,-443,-444,270,-909,175,-602,7,-331,-73,-169,269,1920,1080
22,27,242.010359499996,2,13,1,2,1,q,3.30832300000475,8.95,3.235,easy,5.715,"[4380, '5,7""', 128, 3000, '6,1""', 64]",-540,-461,-494,276,-871,143,-652,12,-380,-66,-143,312,1920,1080
23,28,253.009088000006,0,25,1,2,1,p,5.23467559998971,6.97,9.595,easy,2.625,"[8000, '6,1""', 64, 5080, '6,6""', 256]",-492,-448,-490,226,-880,94,-604,-2,-378,-116,-162,266,1920,1080
24,29,264.010433100004,14,25,1,2,1,p,8.58332700000028,9.31,9.595,hard,0.285,"[5000, '6,7""', 256, 5080, '6,6""', 256]",-540,-464,-463,268,-878,44,-610,-52,-338,-145,-149,218,1920,1080
25,30,275.010551700005,3,28,1,2,1,p,3.39118279999821,9.46,9.73,hard,0.27,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-581,-435,-435,309,-894,-3,-606,-2,-303,-180,-195,238,1920,1080
26,31,286.010464399995,0,24,1,2,1,p,10.0023358000035,6.97,6.49,hard,0.479999999999999,"[8000, '6,1""', 64, 12500, '5,9""', 64]",-619,-403,-478,283,-881,45,-556,-9,-327,-224,-230,203,1920,1080
27,32,297.010380599997,8,17,1,2,1,q,8.78049900000042,9.595,9.415,hard,0.18,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-626,-453,-511,321,-901,-1,-513,-34,-301,-181,-207,159,1920,1080
28,33,308.010550899999,0,15,1,2,1,p,9.68630580000172,6.97,9.535,easy,2.565,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-577,-444,-505,271,-865,-35,-513,-84,-276,-225,-178,200,1920,1080
29,34,319.009239000006,2,18,1,2,1,q,5.3237814999884,8.95,8.035,medium,0.914999999999999,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-527,-448,-554,282,-895,-75,-463,-81,-229,-241,-198,154,1920,1080
30,35,330.008704199994,7,13,1,2,1,q,9.02024050000182,4.96,3.235,medium,1.725,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-574,-432,-556,332,-887,-26,-458,-31,-211,-288,-233,118,1920,1080
31,36,341.009009999994,12,24,1,2,1,q,10.7359700000088,9.265,6.49,easy,2.775,"[5000, '6,6""', 128, 12500, '5,9""', 64]",-567,-482,-545,381,-838,-17,-431,-73,-260,-296,-279,137,1920,1080
32,37,352.008884900002,18,27,1,2,1,q,3.37523510000028,8.035,5.26,easy,2.775,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-564,-432,-583,348,-830,-66,-389,-46,-219,-268,-241,170,1920,1080
33,38,363.009095500005,1,29,1,2,1,q,5.26082579999638,3.55,5.2,medium,1.65,"[3000, '4""', 64, 3000, '6""', 32]",-614,-434,-539,324,-815,-18,-339,-48,-190,-309,-191,177,1920,1080
34,39,374.008978400001,7,29,1,2,1,q,7.1641493000061,4.96,5.2,hard,0.239999999999999,"[3100, '5,9""', 64, 3000, '6""', 32]",-564,-434,-583,349,-845,-58,-389,-53,-145,-332,-239,164,1920,1080
35,41,385.009074600006,12,28,1,2,1,p,9.84780369998771,9.265,9.73,hard,0.465,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-544,-480,-543,320,-895,-57,-352,-87,-148,-382,-219,210,1920,1080
36,42,396.009023000006,8,17,1,2,1,q,9.44894159999967,9.595,9.415,hard,0.18,"[5000, '6,4""', 256, 5000, '6,7""', 128]",-564,-434,-523,366,-869,-100,-302,-92,-170,-337,-178,181,1920,1080
37,43,407.0103772,0,24,1,2,1,p,4.18064330000198,6.97,6.49,hard,0.479999999999999,"[8000, '6,1""', 64, 12500, '5,9""', 64]",-562,-484,-513,317,-822,-83,-264,-124,-208,-369,-211,144,1920,1080
38,44,418.009086799997,6,24,1,2,1,q,4.83086550000007,8.965,6.49,easy,2.475,"[5000, '6,4""', 128, 12500, '5,9""', 64]",-610,-471,-554,289,-776,-62,-313,-112,-187,-414,-246,179,1920,1080
39,46,429.010580500006,21,23,1,2,1,p,5.66561379999621,13.98,8.62,easy,5.36,"[4000, '6,4""', 128, 4020, '6,3""', 128]",-586,-427,-602,276,-807,-101,-328,-64,-148,-446,-199,162,1920,1080
40,48,440.010341600006,12,16,1,2,1,q,4.01082739999401,9.265,9.01,hard,0.255000000000001,"[5000, '6,6""', 128, 4800, '6,8""', 128]",-538,-412,-554,289,-832,-58,-279,-73,-104,-423,-237,194,1920,1080
41,49,451.010559300004,10,21,1,2,1,q,8.92743769999652,7.855,13.98,easy,6.125,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-560,-367,-576,334,-880,-73,-308,-114,-91,-471,-188,182,1920,1080
42,50,462.010286799996,23,27,1,2,1,q,3.39380010000605,8.62,5.26,easy,3.36,"[4020, '6,3""', 128, 4050, '6,3""', 64]",-564,-317,-568,383,-858,-118,-336,-72,-141,-467,-171,229,1920,1080
43,52,473.0105625,7,29,1,2,1,q,3.81562649999978,4.96,5.2,hard,0.239999999999999,"[3100, '5,9""', 64, 3000, '6""', 32]",-594,-277,-616,369,-831,-160,-337,-122,-95,-486,-179,278,1920,1080
44,53,484.009622600002,0,12,1,2,1,p,7.11436289999983,6.97,9.265,medium,2.295,"[8000, '6,1""', 64, 5000, '6,6""', 128]",-642,-290,-656,339,-845,-112,-378,-94,-114,-440,-221,251,1920,1080
45,54,495.010537900002,0,15,1,2,1,p,9.3198354000051,6.97,9.535,easy,2.565,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-639,-240,-648,290,-885,-82,-425,-76,-74,-410,-263,279,1920,1080
46,55,506.009293099996,10,21,1,2,1,q,5.38601420000487,7.855,13.98,easy,6.125,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-674,-276,-674,333,-902,-129,-397,-35,-24,-407,-274,328,1920,1080
