Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00193420005962253,1,5,1,2,1,q,7.50884789996781,2.98,2.455,hard,0.525,"[3000, '4""', 64, 3020, '6""', 32]",386,34,257,355,612,392,788,-106,434,-229,629,126,1920,1080
1,1,11.0092683001421,4,10,1,2,1,q,5.32177459984087,7.285,4.81,easy,2.475,"[15000, '6,5""', 64, 4500, '6,3""', 128]",416,74,235,310,572,422,743,-85,471,-195,660,166,1920,1080
2,2,22.0088830001187,23,27,1,2,1,q,8.87185820005834,4.18,2.53,medium,1.65,"[4020, '6,3""', 128, 4050, '6,3""', 64]",367,86,193,337,622,419,724,-131,434,-161,648,118,1920,1080
3,4,33.0090292000677,0,18,1,2,1,p,8.13073530001566,7.32,5.995,medium,1.325,"[8000, '6,1""', 64, 3340, '6,1""', 128]",408,114,225,298,639,466,724,-181,477,-135,678,158,1920,1080
4,5,44.0089607001282,3,16,1,2,1,q,7.34470089990646,6.82,5.59,medium,1.23,"[5000, '6,7""', 128, 4800, '6,8""', 128]",369,145,195,338,679,436,763,-213,436,-106,639,127,1920,1080
5,7,55.0090721000452,4,22,1,2,1,q,6.56969100004062,7.285,5.845,medium,1.44,"[15000, '6,5""', 64, 4500, '6,4""', 128]",419,138,240,360,631,421,809,-194,486,-105,665,85,1920,1080
6,8,66.0104623001534,2,18,1,2,1,q,7.99129679985344,4.495,5.995,medium,1.5,"[4380, '5,7""', 128, 3340, '6,1""', 128]",409,187,193,376,671,391,771,-162,486,-155,715,85,1920,1080
7,9,77.0105654001236,5,13,1,2,1,p,7.87020169990137,2.455,12.66,easy,10.205,"[3020, '6""', 32, 3000, '6,1""', 64]",442,149,181,425,692,346,821,-168,472,-107,764,78,1920,1080
8,10,88.010478900047,4,12,1,2,1,q,8.14829359995201,7.285,6.325,medium,0.960000000000001,"[15000, '6,5""', 64, 5000, '6,6""', 128]",392,152,213,386,671,391,829,-217,518,-127,735,37,1920,1080
9,11,99.0106242001057,0,15,1,2,1,p,6.93727759993635,7.32,6.88,hard,0.44,"[8000, '6,1""', 64, 5000, '6,7""', 128]",365,194,231,432,714,416,870,-188,514,-77,729,87,1920,1080
