Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00289170001633465,0,11,1,2,1,,NaN,3.925,4.225,hard,0.3,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-801,-322,-317,91,-437,-143,-496,-463,-712,473,-601,53,1920,1080
1,1,11.0093935000477,4,23,1,2,1,p,8.98654690000694,2.905,3.445,hard,0.54,"[15000, '6,5""', 64, 4020, '6,3""', 128]",-774,-280,-272,113,-388,-152,-460,-428,-699,425,-651,51,1920,1080
2,3,22.0095266000135,26,28,1,2,1,p,4.60740670002997,7.405,8.515,medium,1.11,"[4500, '6,5""', 256, 6000, '6,4""', 256]",-824,-273,-255,160,-438,-153,-470,-477,-729,385,-676,94,1920,1080
3,5,33.0090350999962,4,14,1,2,1,p,4.02192890003789,2.905,7.885,easy,4.98,"[15000, '6,5""', 64, 5000, '6,7""', 256]",-864,-243,-263,111,-390,-140,-461,-428,-691,353,-719,69,1920,1080
4,6,44.0103647999931,3,25,1,2,1,p,2.85329110000748,4.405,8.155,easy,3.75,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-820,-267,-275,160,-341,-148,-488,-386,-652,322,-715,19,1920,1080
5,7,55.0104746000143,8,26,1,2,1,q,4.67512689996511,7.525,7.405,hard,0.12,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-863,-241,-317,187,-320,-102,-486,-436,-691,291,-668,36,1920,1080
6,9,66.0104394999798,1,5,1,2,1,q,5.43032080004923,1.96,2.95,medium,0.99,"[3000, '4""', 64, 3020, '6""', 32]",-842,-286,-365,174,-292,-144,-461,-479,-649,263,-627,7,1920,1080
7,10,77.0104808000615,14,24,1,2,1,q,3.35432199994102,7.885,2.62,easy,5.265,"[5000, '6,7""', 256, 12500, '5,9""', 64]",-811,-325,-315,175,-315,-189,-478,-432,-644,313,-582,-15,1920,1080
8,11,88.0103469000896,2,5,1,2,1,q,3.10046149999835,4.195,2.95,medium,1.245,"[4380, '5,7""', 128, 3020, '6""', 32]",-765,-306,-358,201,-287,-230,-502,-388,-595,302,-630,-2,1920,1080
9,12,99.0104510000674,8,26,1,2,1,q,4.37452489999123,7.525,7.405,hard,0.12,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-800,-342,-315,227,-297,-279,-544,-360,-614,256,-582,-15,1920,1080
10,13,110.010293900035,10,21,1,2,1,q,4.29936770000495,5.275,4.495,hard,0.780000000000001,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-804,-292,-357,255,-252,-256,-508,-325,-664,256,-535,1,1920,1080
11,15,121.010425999994,10,21,1,2,1,p,7.370415900019,5.275,4.495,hard,0.780000000000001,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-791,-340,-356,205,-269,-209,-498,-374,-614,259,-532,-49,1920,1080
12,16,132.010500100092,17,26,1,2,1,p,8.16314339998644,4.66,7.405,easy,2.745,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-757,-303,-357,155,-237,-247,-458,-404,-660,239,-577,-28,1920,1080
13,18,143.008954500081,14,25,1,2,1,q,9.0904951998964,7.885,8.155,hard,0.270000000000001,"[5000, '6,7""', 256, 5080, '6,6""', 256]",-783,-346,-329,197,-276,-216,-505,-388,-612,253,-574,-78,1920,1080
