Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00236490042880177,0,19,1,2,1,,NaN,7.485,7.375,hard,0.109999999999999,"[8000, '6,1""', 64, 5000, '6,7""', 128]",-106,-273,-883,191,-570,-148,-244,301,-522,241,-804,454,1920,1080
1,2,11.0105559001677,0,10,1,2,1,p,5.03153239982203,7.485,11.28,easy,3.795,"[8000, '6,1""', 64, 4500, '6,3""', 128]",-141,-309,-903,145,-552,-101,-241,251,-567,264,-825,409,1920,1080
2,3,22.0090303001925,0,2,1,2,1,p,5.81001579994336,7.485,7.03,hard,0.454999999999999,"[8000, '6,1""', 64, 4380, '5,7""', 128]",-95,-289,-853,143,-533,-55,-206,287,-527,234,-776,418,1920,1080
3,4,33.008801900316,9,26,1,2,1,p,5.87531369971111,7.105,8.35,medium,1.245,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-109,-241,-893,113,-562,-96,-255,279,-553,191,-763,466,1920,1080
4,5,44.008940000087,23,24,1,2,1,q,4.72031900007278,7.99,6.31,medium,1.68,"[4020, '6,3""', 128, 12500, '5,9""', 64]",-158,-232,-858,78,-605,-121,-262,229,-579,148,-802,435,1920,1080
5,6,55.0091485003941,17,26,1,2,1,p,5.12294459994882,6.94,8.35,medium,1.41,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-206,-218,-875,125,-565,-91,-308,210,-626,165,-781,390,1920,1080
6,7,66.0091510000639,2,21,1,2,1,p,5.24102979991585,7.03,7.555,hard,0.524999999999999,"[4380, '5,7""', 128, 4000, '6,4""', 128]",-157,-210,-869,175,-532,-54,-286,255,-586,195,-732,400,1920,1080
7,8,77.0087657002732,4,22,1,2,1,p,6.67723569972441,5.485,6.64,medium,1.155,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-205,-194,-825,150,-491,-25,-236,258,-564,240,-778,419,1920,1080
8,9,88.0089543000795,6,16,1,2,1,q,5.64422779995948,7.285,7.195,hard,0.0900000000000007,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-216,-243,-829,200,-449,2,-241,208,-551,288,-759,465,1920,1080
9,10,99.0091173001565,18,27,1,2,1,q,4.38514050003141,8.715,5.98,easy,2.735,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-224,-194,-876,182,-466,-45,-191,212,-501,294,-809,458,1920,1080
10,11,110.009226800408,0,6,1,2,1,p,4.83091839961708,7.485,7.285,hard,0.199999999999999,"[8000, '6,1""', 64, 5000, '6,4""', 128]",-182,-221,-826,179,-420,-26,-181,261,-484,247,-772,425,1920,1080
11,12,121.009118300397,6,26,1,2,1,p,3.48700159974396,7.285,8.35,hard,1.065,"[5000, '6,4""', 128, 4500, '6,5""', 256]",-197,-173,-867,151,-465,-47,-181,211,-434,247,-748,469,1920,1080
12,13,132.010329300072,8,16,1,2,1,q,5.5147700002417,8.395,7.195,medium,1.2,"[5000, '6,4""', 256, 4800, '6,8""', 128]",-242,-195,-820,135,-501,-12,-169,260,-476,274,-771,425,1920,1080
13,14,143.010691700038,16,24,1,2,1,q,5.75341780018061,7.195,6.31,hard,0.885,"[4800, '6,8""', 128, 12500, '5,9""', 64]",-195,-177,-845,91,-547,-31,-136,298,-456,320,-764,474,1920,1080
14,15,154.010451100301,2,21,1,2,1,,NaN,7.03,7.555,hard,0.524999999999999,"[4380, '5,7""', 128, 4000, '6,4""', 128]",-236,-148,-869,47,-595,-46,-143,347,-408,307,-780,427,1920,1080
15,16,165.010679100175,3,26,1,2,1,p,5.29838870000094,7.6,8.35,hard,0.749999999999999,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-283,-166,-828,76,-578,-93,-145,297,-404,357,-825,405,1920,1080
16,17,176.010792800225,1,5,1,2,1,q,3.71828859997913,6.435,5.205,medium,1.23,"[3000, '4""', 64, 3020, '6""', 32]",-331,-181,-778,71,-604,-136,-120,340,-395,406,-829,455,1920,1080
17,18,187.010545200203,5,7,1,2,1,p,6.1875927997753,5.205,9.965,easy,4.76,"[3020, '6""', 32, 3100, '5,9""', 64]",-333,-231,-732,51,-629,-179,-100,386,-360,370,-830,405,1920,1080
18,19,198.009409800172,2,13,1,2,1,q,3.90859499992803,7.03,4.99,medium,2.04,"[4380, '5,7""', 128, 3000, '6,1""', 64]",-292,-203,-754,96,-675,-198,-77,430,-338,325,-840,356,1920,1080
19,20,209.008749400265,14,16,1,2,1,q,4.34820149978623,8.71,7.195,medium,1.515,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-317,-246,-765,47,-629,-217,-63,382,-371,287,-830,405,1920,1080
20,22,220.009281800128,4,22,1,2,1,p,2.75997709995136,5.485,6.64,medium,1.155,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-347,-206,-797,86,-658,-258,-20,408,-390,333,-877,421,1920,1080
21,23,231.00918589998,15,16,1,2,1,q,5.07983850035816,10.605,7.195,easy,3.41,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-339,-157,-775,41,-683,-215,11,447,-343,351,-831,440,1920,1080
22,25,242.009516100399,16,24,1,2,1,q,5.1435663998127,7.195,6.31,hard,0.885,"[4800, '6,8""', 128, 12500, '5,9""', 64]",-290,-150,-787,90,-728,-192,-33,424,-392,342,-875,464,1920,1080
23,26,253.009074900299,12,28,1,2,1,p,5.63500900007784,6.58,8.965,easy,2.385,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-338,-163,-739,103,-704,-236,-72,455,-404,293,-850,420,1920,1080
24,27,264.009256600402,16,19,1,2,1,p,6.41369959991425,7.195,7.375,hard,0.180000000000001,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-388,-160,-737,153,-695,-285,-113,483,-443,261,-879,379,1920,1080
