Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00179099990054965,18,27,1,2,1,q,7.93071259977296,5.98,5.065,hard,0.915,"[3340, '6,1""', 128, 4050, '6,3""', 64]",171,308,566,310,818,141,403,-2,889,-335,458,-453,1920,1080
1,2,11.0090709999204,4,16,1,2,1,p,7.14749539969489,6.175,7.84,medium,1.665,"[15000, '6,5""', 64, 4800, '6,8""', 128]",141,268,537,351,771,125,363,-32,842,-318,409,-462,1920,1080
2,3,22.0091870999895,17,26,1,2,1,p,5.3713937997818,8.05,9.13,medium,1.08,"[5000, '6,7""', 128, 4500, '6,5""', 256]",179,300,487,356,724,142,313,-33,866,-274,388,-417,1920,1080
3,4,33.0105458996259,21,27,1,2,1,q,8.71805920032784,8.065,5.065,easy,3,"[4000, '6,4""', 128, 4050, '6,3""', 64]",216,266,446,385,753,101,281,5,869,-324,396,-466,1920,1080
4,5,44.0104879997671,4,22,1,2,1,p,5.47604390000924,6.175,7.075,hard,0.9,"[15000, '6,5""', 64, 4500, '6,4""', 128]",183,228,455,434,709,76,331,3,820,-334,426,-426,1920,1080
5,6,55.0104728997685,8,12,1,2,1,q,10.318920600228,8.2,7.6,hard,0.600000000000001,"[5000, '6,4""', 256, 5000, '6,6""', 128]",232,217,449,384,756,93,314,-44,771,-344,438,-377,1920,1080
6,8,66.0107073998079,7,13,1,2,1,p,7.93169669993222,3.985,5.275,medium,1.29,"[3100, '5,9""', 64, 3000, '6,1""', 64]",182,214,407,412,751,43,265,-53,780,-295,421,-424,1920,1080
7,9,77.010449799709,2,5,1,2,1,q,4.69899970013648,5.875,2.98,easy,2.895,"[4380, '5,7""', 128, 3020, '6""', 32]",218,180,414,362,701,49,241,-97,830,-289,387,-461,1920,1080
8,10,88.0103309997357,2,27,1,2,1,q,7.11619789991528,5.875,5.065,hard,0.81,"[4380, '5,7""', 128, 4050, '6,3""', 64]",229,131,464,359,720,95,280,-128,879,-297,434,-443,1920,1080
9,11,99.0096122999676,4,17,1,2,1,,NaN,6.175,8.05,medium,1.875,"[15000, '6,5""', 64, 5000, '6,7""', 128]",208,177,437,317,670,97,290,-79,878,-247,389,-465,1920,1080
