Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00236200029030442,15,28,1,2,1,p,5.67523479973897,8.02,8.875,medium,0.855,"[5000, '6,7""', 128, 6000, '6,4""', 256]",435,190,230,-114,673,480,485,-336,397,465,863,-189,1920,1080
1,1,11.009529300034,14,28,1,2,1,p,4.48820120003074,8.38,8.875,hard,0.495000000000001,"[5000, '6,7""', 256, 6000, '6,4""', 256]",427,239,214,-161,723,484,449,-370,350,482,819,-166,1920,1080
2,2,22.0092541999184,3,25,1,2,1,p,3.63745340006426,6.91,8.875,easy,1.965,"[5000, '6,7""', 128, 5080, '6,6""', 256]",440,191,259,-183,677,465,473,-326,400,478,810,-117,1920,1080
3,3,33.0090928999707,0,15,1,2,1,p,5.76055540004745,4.99,8.02,easy,3.03,"[8000, '6,1""', 64, 5000, '6,7""', 128]",392,176,261,-233,712,429,509,-291,385,430,800,-68,1920,1080
4,4,44.0094356001355,19,25,1,2,1,p,4.81911410018802,7.435,8.875,medium,1.44,"[5000, '6,7""', 128, 5080, '6,6""', 256]",347,154,238,-188,663,436,500,-242,412,472,833,-105,1920,1080
5,5,55.0089771002531,6,16,1,2,1,q,9.33979839971289,7.675,7.285,hard,0.39,"[5000, '6,4""', 128, 4800, '6,8""', 128]",396,163,228,-139,629,399,465,-278,375,438,788,-126,1920,1080
6,8,66.0091498000547,11,24,1,2,1,p,7.09181619994342,6.46,5.125,medium,1.335,"[4500, '6,4""', 128, 12500, '5,9""', 64]",441,141,266,-106,581,414,494,-319,325,435,776,-175,1920,1080
7,9,77.0088994000107,5,13,1,2,1,p,3.95579909998923,1.69,4.99,easy,3.3,"[3020, '6""', 32, 3000, '6,1""', 64]",487,121,308,-79,631,413,533,-287,374,444,801,-218,1920,1080
8,10,88.0090876002796,10,21,1,2,1,q,5.0636048996821,6.43,6.655,hard,0.225000000000001,"[4500, '6,3""', 128, 4000, '6,4""', 128]",437,125,269,-110,680,422,505,-245,413,475,851,-213,1920,1080
9,11,99.0088977999985,14,16,1,2,1,q,4.78277159994468,8.38,7.285,medium,1.095,"[5000, '6,7""', 256, 4800, '6,8""', 128]",408,84,268,-160,656,378,531,-287,363,476,901,-210,1920,1080
10,12,110.00943659991,9,26,1,2,1,p,3.58130690036342,6.115,8.38,easy,2.265,"[5000, '6,4""', 128, 4500, '6,5""', 256]",375,122,287,-114,704,363,552,-242,403,446,894,-260,1920,1080
