Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00272069999482483,2,18,1,2,1,q,8.19833260006271,5.86,4.645,hard,1.215,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-621,99,-765,-457,-315,0,-352,-358,-289,399,-875,102,1920,1080
1,1,11.0091623000335,8,26,1,2,1,q,6.25513579999097,7.855,7.495,hard,0.36,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-601,145,-814,-467,-321,-50,-372,-312,-324,363,-839,67,1920,1080
2,2,22.0092411000514,0,11,1,2,1,p,6.22571649996098,3.88,5.125,medium,1.245,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-552,137,-847,-430,-348,-8,-325,-294,-297,321,-806,29,1920,1080
3,4,33.0103031999897,0,20,1,2,1,p,6.4328458000673,3.88,5.305,medium,1.425,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-571,183,-864,-383,-303,-29,-374,-286,-347,318,-761,8,1920,1080
4,5,44.0104405999882,17,26,1,2,1,p,4.91252980008721,5.905,7.495,medium,1.59,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-573,233,-855,-432,-326,16,-330,-262,-297,315,-791,-32,1920,1080
5,6,55.0104897000128,23,27,1,2,1,q,5.01848720002454,4.81,3.925,hard,0.885,"[4020, '6,3""', 128, 4050, '6,3""', 64]",-621,218,-811,-455,-322,66,-326,-312,-276,360,-811,-78,1920,1080
6,7,66.0091445000144,12,26,1,2,1,p,6.48401360004209,5.335,7.495,medium,2.16,"[5000, '6,6""', 128, 4500, '6,5""', 256]",-664,243,-843,-417,-356,29,-318,-361,-316,390,-860,-67,1920,1080
7,8,77.0104452000232,14,16,1,2,1,q,5.62454220000654,11.31,4.96,easy,6.35,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-702,210,-875,-455,-379,74,-268,-366,-317,440,-821,-36,1920,1080
8,9,88.0103487999877,3,28,1,2,1,p,5.36965930007864,5.41,7.135,medium,1.725,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-697,160,-853,-410,-331,59,-221,-350,-363,461,-865,-60,1920,1080
9,10,99.0105021999916,2,7,1,2,1,q,5.29947219998576,5.86,2.335,easy,3.525,"[4380, '5,7""', 128, 3100, '5,9""', 64]",-660,193,-841,-362,-304,17,-237,-397,-326,427,-824,-88,1920,1080
10,11,110.01022940001,0,28,1,2,1,p,3.2738595000701,3.88,7.135,easy,3.255,"[8000, '6,1""', 64, 6000, '6,4""', 256]",-618,220,-839,-412,-262,45,-191,-377,-370,450,-849,-131,1920,1080
11,12,121.010759000084,15,16,1,2,1,q,9.67516759992577,4.795,4.96,hard,0.165,"[5000, '6,7""', 128, 4800, '6,8""', 128]",-575,246,-789,-406,-309,62,-239,-365,-325,428,-800,-121,1920,1080
12,13,132.010510400054,3,26,1,2,1,p,6.29529879998881,5.41,7.495,medium,2.085,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-534,275,-770,-452,-353,39,-280,-394,-329,478,-753,-105,1920,1080
13,14,143.01047530002,17,25,1,2,1,p,4.63842430000659,5.905,7.765,medium,1.86,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-571,309,-779,-403,-383,79,-263,-347,-378,488,-704,-96,1920,1080
14,16,154.009095699992,4,8,1,2,1,p,4.29067780007608,3.34,7.855,easy,4.515,"[15000, '6,5""', 64, 5000, '6,4""', 256]",-587,261,-828,-414,-333,74,-267,-297,-428,483,-681,-52,1920,1080
15,19,165.008933200035,13,24,1,2,1,p,5.57099809998181,2.83,2.86,hard,0.0300000000000002,"[3000, '6,1""', 64, 12500, '5,9""', 64]",-637,260,-855,-456,-380,92,-217,-294,-478,487,-702,-97,1920,1080
16,20,176.009341199999,18,24,1,2,1,q,8.30046290007886,4.645,2.86,medium,1.785,"[3340, '6,1""', 128, 12500, '5,9""', 64]",-628,211,-806,-465,-367,44,-249,-256,-527,477,-659,-122,1920,1080
17,21,187.009123499971,2,23,1,2,1,q,7.74672390008345,5.86,4.81,hard,1.05,"[4380, '5,7""', 128, 4020, '6,3""', 128]",-676,196,-788,-418,-410,70,-204,-233,-537,428,-610,-111,1920,1080
18,22,198.008888300043,3,28,1,2,1,p,4.87303320004139,5.41,7.135,medium,1.725,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-645,157,-739,-409,-360,72,-229,-189,-560,472,-560,-115,1920,1080
19,23,209.009142199997,0,27,1,2,1,q,5.31271930004004,3.88,3.925,hard,0.0449999999999999,"[8000, '6,1""', 64, 4050, '6,3""', 64]",-668,112,-740,-359,-317,98,-182,-173,-573,424,-602,-143,1920,1080
20,24,220.009187299991,16,26,1,2,1,p,6.23304369999096,4.96,7.495,easy,2.535,"[4800, '6,8""', 128, 4500, '6,5""', 256]",-657,63,-790,-366,-367,98,-217,-209,-523,424,-587,-191,1920,1080
21,25,231.008935800055,12,28,1,2,1,p,4.91784889996052,5.335,7.135,medium,1.8,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-610,81,-834,-343,-358,49,-267,-211,-510,376,-602,-239,1920,1080
22,26,242.008948000031,14,16,1,2,1,q,5.75894920004066,11.31,4.96,easy,6.35,"[5000, '6,7""', 256, 4800, '6,8""', 128]",-658,68,-812,-388,-403,70,-291,-255,-511,326,-559,-265,1920,1080
23,27,253.008938800078,1,29,1,2,1,q,8.43392879993189,2.92,2.965,hard,0.0449999999999999,"[3000, '4""', 64, 3000, '6""', 32]",-630,27,-814,-438,-390,118,-306,-303,-545,362,-573,-313,1920,1080
24,28,264.009054400027,4,20,1,2,1,q,8.56899529998191,3.34,5.305,medium,1.965,"[15000, '6,5""', 64, 4500, '6,4""', 128]",-678,43,-838,-482,-354,84,-283,-259,-550,312,-605,-352,1920,1080
25,29,275.008947300026,10,21,1,2,1,q,10.712982499972,6.28,4.48,medium,1.8,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-688,92,-871,-445,-334,38,-314,-220,-505,290,-559,-372,1920,1080
26,30,286.009045500075,2,21,1,2,1,q,5.42064169992227,5.86,4.48,medium,1.38,"[4380, '5,7""', 128, 4000, '6,4""', 128]",-737,101,-889,-398,-307,80,-338,-264,-551,309,-554,-422,1920,1080
27,31,297.010376300081,7,13,1,2,1,q,10.3924534999533,2.335,2.83,hard,0.495,"[3100, '5,9""', 64, 3000, '6,1""', 64]",-778,73,-901,-447,-259,95,-341,-214,-587,344,-581,-464,1920,1080
28,33,308.009047199972,18,27,1,2,1,p,5.13469540001824,4.645,3.925,hard,0.72,"[3340, '6,1""', 128, 4050, '6,3""', 64]",-748,113,-906,-397,-295,130,-295,-195,-538,354,-531,-468,1920,1080
29,34,319.009196600062,4,10,1,2,1,p,6.08954860002268,3.34,6.28,easy,2.94,"[15000, '6,5""', 64, 4500, '6,3""', 128]",-793,134,-895,-446,-276,176,-249,-176,-560,309,-482,-477,1920,1080
30,35,330.010537400027,19,25,1,2,1,p,5.14910349994898,3.865,7.765,easy,3.9,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-807,182,-898,-396,-321,197,-260,-127,-534,351,-438,-453,1920,1080
31,36,341.01069330005,19,26,1,2,1,p,4.10949750000145,3.865,7.495,easy,3.63,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-823,229,-856,-423,-324,247,-296,-92,-571,317,-488,-447,1920,1080
32,37,352.010356100043,2,7,1,2,1,q,6.36858449992724,5.86,2.335,easy,3.525,"[4380, '5,7""', 128, 3100, '5,9""', 64]",-863,259,-895,-392,-284,217,-341,-114,-606,281,-439,-454,1920,1080
33,38,363.010442600003,0,24,1,2,1,p,6.42538070003502,3.88,2.86,hard,1.02,"[8000, '6,1""', 64, 12500, '5,9""', 64]",-855,210,-878,-439,-257,259,-311,-154,-607,331,-397,-481,1920,1080
34,39,374.010337300016,0,28,1,2,1,p,6.04537389997859,3.88,7.135,easy,3.255,"[8000, '6,1""', 64, 6000, '6,4""', 256]",-888,248,-830,-455,-208,248,-300,-203,-636,290,-428,-441,1920,1080
35,40,385.010367500014,15,25,1,2,1,p,6.60040530003607,4.795,7.765,easy,2.97,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-893,298,-866,-489,-246,216,-350,-198,-600,324,-474,-461,1920,1080
36,42,396.010407899972,8,26,1,2,1,q,7.73114000004716,7.855,7.495,hard,0.36,"[5000, '6,4""', 256, 4500, '6,5""', 256]",-852,327,-851,-441,-232,264,-386,-164,-604,274,-426,-476,1920,1080
37,43,407.010448400048,4,12,1,2,1,p,8.7221674999455,3.34,5.335,medium,1.995,"[15000, '6,5""', 64, 5000, '6,6""', 128]",-895,353,-899,-426,-182,264,-346,-135,-580,230,-376,-476,1920,1080
38,44,418.010553800035,7,29,1,2,1,q,5.83405079995282,2.335,2.965,hard,0.63,"[3100, '5,9""', 64, 3000, '6""', 32]",-867,311,-906,-376,-207,221,-331,-87,-592,181,-422,-455,1920,1080
39,45,429.010726000066,10,21,1,2,1,q,8.43507799995132,6.28,4.48,medium,1.8,"[4500, '6,3""', 128, 4000, '6,4""', 128]",-907,281,-857,-365,-161,241,-305,-44,-635,207,-377,-477,1920,1080
40,46,440.00913650007,10,24,1,2,1,q,7.37855529994704,6.28,2.86,easy,3.42,"[4500, '6,3""', 128, 12500, '5,9""', 64]",-860,265,-905,-351,-119,269,-340,-79,-594,236,-329,-461,1920,1080
41,47,451.009239000035,8,16,1,2,1,q,6.73155060003046,7.855,4.96,easy,2.895,"[5000, '6,4""', 256, 4800, '6,8""', 128]",-900,236,-892,-399,-122,319,-299,-50,-554,265,-279,-463,1920,1080
42,52,462.009551100084,2,18,1,2,1,q,7.60833289998118,5.86,4.645,hard,1.215,"[4380, '5,7""', 128, 3340, '6,1""', 128]",-850,232,-847,-421,-170,304,-330,-89,-513,237,-288,-414,1920,1080
43,53,473.009061200079,0,14,1,2,1,p,4.01751489995513,3.88,11.31,easy,7.43,"[8000, '6,1""', 64, 5000, '6,7""', 256]",-881,271,-874,-463,-220,304,-309,-43,-523,188,-289,-464,1920,1080
44,55,484.00897970004,1,5,1,2,1,q,7.25747099996079,2.92,2.05,hard,0.87,"[3000, '4""', 64, 3020, '6""', 32]",-900,317,-891,-416,-267,321,-340,-83,-475,173,-338,-452,1920,1080
45,56,495.00894249999,15,25,1,2,1,p,5.66669340000954,4.795,7.765,easy,2.97,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-852,304,-852,-385,-229,289,-362,-38,-492,220,-290,-466,1920,1080
46,57,506.00905750005,4,18,1,2,1,p,5.8894478000002,3.34,4.645,medium,1.305,"[15000, '6,5""', 64, 3340, '6,1""', 128]",-842,353,-893,-356,-181,303,-411,-47,-503,269,-339,-474,1920,1080
47,58,517.008824800025,17,25,1,2,1,p,5.04573340003844,5.905,7.765,medium,1.86,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-823,307,-844,-367,-216,339,-373,-15,-465,237,-369,-434,1920,1080
48,59,528.009091400076,1,29,1,2,1,q,7.00037649995647,2.92,2.965,hard,0.0449999999999999,"[3000, '4""', 64, 3000, '6""', 32]",-808,259,-845,-417,-260,362,-328,7,-513,223,-379,-483,1920,1080
49,60,539.009258000064,9,16,1,2,1,q,6.06814509991091,4.75,4.96,hard,0.21,"[5000, '6,4""', 128, 4800, '6,8""', 128]",-770,226,-805,-387,-212,348,-281,24,-521,174,-334,-461,1920,1080
50,61,550.009179400047,5,7,1,2,1,p,6.10355819994584,2.05,2.335,hard,0.285,"[3020, '6""', 32, 3100, '5,9""', 64]",-755,274,-755,-384,-227,300,-306,-19,-519,124,-298,-426,1920,1080
51,62,561.00898360007,0,8,1,2,1,p,3.35544869990554,3.88,7.855,easy,3.975,"[8000, '6,1""', 64, 5000, '6,4""', 256]",-714,303,-718,-350,-207,254,-257,-9,-503,77,-347,-434,1920,1080
52,63,572.00899230002,11,24,1,2,1,q,7.09290819999296,5.125,2.86,medium,2.265,"[4500, '6,4""', 128, 12500, '5,9""', 64]",-669,325,-668,-353,-255,269,-303,-28,-551,92,-356,-385,1920,1080
