Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00329379999993762,16,19,1,2,1,,NaN,7.12,7.09,hard,0.0300000000000002,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-126,-253,-704,-127,-711,276,-310,-458,-721,-419,-454,211,1920,1080
1,1,11.0090858000003,4,6,1,2,1,q,8.28838009999981,7.405,8.47,medium,1.065,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-158,-214,-752,-139,-759,262,-344,-422,-765,-444,-442,163,1920,1080
2,2,22.0089115000001,4,9,1,2,1,q,8.68573000000015,7.405,7,hard,0.405,"[15000, '6,5""', 64, 5000, '6,4""', 128]",-186,-172,-800,-126,-807,248,-295,-412,-774,-395,-393,156,1920,1080
3,3,33.0091987000001,5,7,1,2,1,p,5.74430260000008,3.13,3.55,hard,0.42,"[3020, '6""', 32, 3100, '5,9""', 64]",-214,-130,-754,-146,-806,298,-282,-460,-823,-387,-365,115,1920,1080
4,4,44.0088734000001,21,27,1,2,1,p,6.03372050000007,6.025,7.375,easy,1.35,"[4000, '6,4""', 128, 4050, '6,3""', 64]",-189,-173,-727,-104,-815,249,-332,-463,-850,-345,-367,65,1920,1080
5,5,55.0090457000001,16,17,1,2,1,p,5.73945940000021,7.12,6.67,hard,0.45,"[4800, '6,8""', 128, 5000, '6,7""', 128]",-234,-194,-703,-60,-859,226,-366,-426,-898,-331,-392,108,1920,1080
6,6,66.0088285000002,2,29,1,2,1,q,6.7408790999998,5.92,2.95,easy,2.97,"[4380, '5,7""', 128, 3000, '6""', 32]",-264,-154,-753,-65,-907,211,-353,-474,-907,-282,-442,103,1920,1080
7,7,77.0089395,0,16,1,2,1,q,9.59665780000023,7.69,7.12,medium,0.569999999999999,"[8000, '6,1""', 64, 4800, '6,8""', 128]",-242,-199,-784,-26,-860,229,-400,-457,-865,-308,-413,144,1920,1080
8,8,88.0089022000002,12,28,1,2,1,p,4.79658830000017,7.675,7.255,hard,0.419999999999999,"[5000, '6,6""', 128, 6000, '6,4""', 256]",-209,-162,-794,-75,-908,242,-434,-420,-879,-356,-363,142,1920,1080
9,9,99.0103457,5,7,1,2,1,p,9.48338690000037,3.13,3.55,hard,0.42,"[3020, '6""', 32, 3100, '5,9""', 64]",-171,-195,-819,-32,-862,223,-472,-452,-891,-405,-328,178,1920,1080
10,10,110.0088202,0,20,1,2,1,q,5.15842699999985,7.69,7.825,hard,0.135,"[8000, '6,1""', 64, 4500, '6,4""', 128]",-165,-245,-827,-81,-897,259,-434,-420,-856,-440,-355,136,1920,1080
11,11,121.0091835,1,29,1,2,1,p,6.54095929999994,2.815,2.95,hard,0.135,"[3000, '4""', 64, 3000, '6""', 32]",-149,-292,-812,-33,-891,209,-479,-399,-896,-470,-399,113,1920,1080
12,12,132.0090459,17,28,1,2,1,p,4.55157669999971,6.67,7.255,medium,0.585,"[5000, '6,7""', 128, 6000, '6,4""', 256]",-196,-309,-844,-71,-850,181,-504,-356,-906,-421,-410,162,1920,1080
13,13,143.0103262,14,28,1,2,1,p,8.31916809999984,6.94,7.255,hard,0.315,"[5000, '6,7""', 256, 6000, '6,4""', 256]",-227,-270,-871,-113,-872,226,-554,-359,-856,-417,-370,191,1920,1080
14,14,154.0092774,0,23,1,2,1,q,5.24226160000035,7.69,7.24,hard,0.449999999999999,"[8000, '6,1""', 64, 4020, '6,3""', 128]",-190,-304,-823,-126,-868,176,-505,-368,-904,-402,-359,240,1920,1080
15,15,165.0089878,0,18,1,2,1,q,4.05360029999974,7.69,3.55,easy,4.14,"[8000, '6,1""', 64, 3340, '6,1""', 128]",-181,-353,-865,-100,-822,196,-554,-356,-863,-431,-317,266,1920,1080
16,17,176.0104641,2,13,1,2,1,p,5.05112499999996,5.92,5.275,medium,0.645,"[4380, '5,7""', 128, 3000, '6,1""', 64]",-211,-393,-904,-132,-823,246,-584,-316,-825,-463,-301,219,1920,1080
17,18,187.0102887,4,15,1,2,1,q,6.0652212,7.405,6.88,medium,0.525,"[15000, '6,5""', 64, 5000, '6,7""', 128]",-182,-353,-905,-182,-796,288,-539,-338,-875,-467,-331,179,1920,1080
18,19,198.0088236,6,24,1,2,1,p,5.27377449999994,8.47,8.245,hard,0.224999999999998,"[5000, '6,4""', 128, 12500, '5,9""', 64]",-152,-393,-858,-164,-746,285,-516,-294,-840,-431,-379,193,1920,1080
19,20,209.0089445,4,21,1,2,1,q,4.41760859999977,7.405,6.025,easy,1.38,"[15000, '6,5""', 64, 4000, '6,4""', 128]",-178,-350,-820,-131,-780,248,-468,-279,-814,-388,-401,148,1920,1080
20,21,220.0106409,0,25,1,2,1,q,7.89186110000037,7.69,7.63,hard,0.0599999999999996,"[8000, '6,1""', 64, 5080, '6,6""', 256]",-193,-302,-770,-131,-825,227,-516,-293,-860,-368,-451,146,1920,1080
21,22,231.0105134,19,26,1,2,1,q,6.28401530000019,7.09,7.54,medium,0.450000000000001,"[5000, '6,7""', 128, 4500, '6,5""', 256]",-206,-254,-770,-81,-839,179,-468,-280,-859,-418,-479,105,1920,1080
22,23,242.0092631,24,26,1,2,1,q,8.88927250000006,8.245,7.54,medium,0.705,"[12500, '5,9""', 64, 4500, '6,5""', 256]",-237,-293,-735,-116,-872,142,-503,-245,-847,-467,-429,111,1920,1080
23,24,253.0103227,19,25,1,2,1,p,9.72340100000019,7.09,7.63,medium,0.54,"[5000, '6,7""', 128, 5080, '6,6""', 256]",-188,-282,-685,-113,-864,191,-502,-295,-816,-428,-379,107,1920,1080
