Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00177520141005516,3,8,1,2,1,p,10.1508069001138,8.185,8.785,hard,0.6,"[5000, '6,7""', 128, 5000, '6,4""', 256]",329,-415,404,-161,365,166,600,-377,839,-272,752,20,1920,1080
1,1,11.0095201022923,4,19,1,2,1,p,6.8411271981895,3.67,8.26,easy,4.59,"[15000, '6,5""', 64, 5000, '6,7""', 128]",280,-404,358,-141,410,187,620,-331,875,-307,783,-19,1920,1080
2,2,22.0089116990566,8,15,1,2,1,q,4.05663730204105,8.785,6.565,medium,2.22,"[5000, '6,4""', 256, 5000, '6,7""', 128]",309,-363,406,-127,371,155,578,-359,825,-313,736,-35,1920,1080
3,3,33.0104192011058,14,25,1,2,1,q,5.77930260077119,6.865,8.98,medium,2.115,"[5000, '6,7""', 256, 5080, '6,6""', 256]",285,-319,415,-78,408,189,574,-409,873,-328,771,-71,1920,1080
4,4,44.0094926021993,3,25,1,2,1,p,3.80593209713697,8.185,8.98,hard,0.795,"[5000, '6,7""', 128, 5080, '6,6""', 256]",283,-369,365,-83,380,231,604,-369,892,-374,723,-56,1920,1080
5,5,55.0087773017585,1,29,1,2,1,q,7.40273639932275,2.11,1.045,hard,1.065,"[3000, '4""', 64, 3000, '6""', 32]",333,-374,388,-38,363,278,652,-355,895,-424,674,-64,1920,1080
6,6,66.0093576014042,0,26,1,2,1,p,3.87699269875884,5.035,7.72,easy,2.685,"[8000, '6,1""', 64, 4500, '6,5""', 256]",341,-423,356,-77,404,250,603,-344,845,-420,722,-79,1920,1080
7,7,77.0093651004136,2,29,1,2,1,q,4.02685910090804,5.365,1.045,easy,4.32,"[4380, '5,7""', 128, 3000, '6""', 32]",297,-400,316,-107,355,240,554,-334,877,-381,766,-56,1920,1080
8,8,88.0108878016472,8,24,1,2,1,q,4.2446343973279,8.785,5.44,easy,3.345,"[5000, '6,4""', 256, 12500, '5,9""', 64]",268,-441,300,-154,347,191,520,-297,869,-332,718,-42,1920,1080
9,10,99.009456500411,0,17,1,2,1,p,4.28694640100002,5.035,6.52,medium,1.485,"[8000, '6,1""', 64, 5000, '6,7""', 128]",317,-433,320,-108,372,234,564,-320,819,-334,763,-20,1920,1080
10,11,110.009059101343,0,24,1,2,1,p,5.69629630073905,5.035,5.44,hard,0.404999999999999,"[8000, '6,1""', 64, 12500, '5,9""', 64]",277,-463,276,-83,325,251,516,-307,792,-292,736,22,1920,1080
11,13,121.010881699622,0,20,1,2,1,p,4.07451390102506,5.035,7.39,medium,2.355,"[8000, '6,1""', 64, 4500, '6,4""', 128]",233,-486,236,-113,354,211,487,-266,820,-333,775,-9,1920,1080
12,15,132.010387402028,10,21,1,2,1,p,6.07516309991479,6.79,4.735,medium,2.055,"[4500, '6,3""', 128, 4000, '6,4""', 128]",262,-445,239,-163,349,161,478,-315,865,-311,731,-32,1920,1080
13,16,143.008783198893,0,25,1,2,1,p,3.14469300210476,5.035,8.98,easy,3.945,"[8000, '6,1""', 64, 5080, '6,6""', 256]",232,-485,252,-115,389,131,498,-269,868,-361,774,-6,1920,1080
14,17,154.008781600744,10,24,1,2,1,q,6.25156810134649,6.79,5.44,medium,1.35,"[4500, '6,3""', 128, 12500, '5,9""', 64]",183,-473,236,-162,404,83,512,-317,819,-369,805,33,1920,1080
15,18,165.010314799845,0,24,1,2,1,p,3.7031571008265,5.035,5.44,hard,0.404999999999999,"[8000, '6,1""', 64, 12500, '5,9""', 64]",233,-475,199,-196,379,39,505,-267,769,-376,758,16,1920,1080
16,19,176.010618299246,8,19,1,2,1,q,3.41994180157781,8.785,8.26,hard,0.525,"[5000, '6,4""', 256, 5000, '6,7""', 128]",279,-456,156,-222,423,63,493,-218,761,-327,792,53,1920,1080
17,21,187.009643800557,0,9,1,2,1,p,3.84083149954677,5.035,5.59,hard,0.555,"[8000, '6,1""', 64, 5000, '6,4""', 128]",231,-470,203,-205,400,108,467,-261,793,-366,761,92,1920,1080
18,22,198.008850000799,6,26,1,2,1,p,3.75152479857206,8.065,7.72,hard,0.345000000000002,"[5000, '6,4""', 128, 4500, '6,5""', 256]",280,-478,154,-215,443,82,514,-245,810,-413,798,126,1920,1080
19,23,209.010413002223,2,5,1,2,1,q,3.74205449968576,5.365,2.955,medium,2.41,"[4380, '5,7""', 128, 3020, '6""', 32]",295,-430,201,-198,492,70,557,-219,769,-385,751,143,1920,1080
20,24,220.010362502187,8,17,1,2,1,q,2.9948746971786,8.785,6.52,medium,2.265,"[5000, '6,4""', 256, 5000, '6,7""', 128]",255,-460,212,-149,531,101,559,-169,741,-344,789,111,1920,1080
21,25,231.009645700455,5,13,1,2,1,p,2.712895501405,2.955,6.205,easy,3.25,"[3020, '6""', 32, 3000, '6,1""', 64]",270,-412,242,-109,516,149,517,-142,788,-360,796,61,1920,1080
22,26,242.008749101311,16,19,1,2,1,p,5.24526520073414,8.635,8.26,hard,0.375,"[4800, '6,8""', 128, 5000, '6,7""', 128]",319,-403,252,-60,471,171,524,-92,788,-410,839,35,1920,1080
23,27,253.010772399604,19,28,1,2,1,p,4.36749660223722,8.26,9.4,medium,1.14,"[5000, '6,7""', 128, 6000, '6,4""', 256]",366,-419,264,-12,432,202,504,-138,747,-439,827,-14,1920,1080
24,29,264.010826501995,4,21,1,2,1,p,5.9304674975574,3.67,4.735,hard,1.065,"[15000, '6,5""', 64, 4000, '6,4""', 128]",326,-449,308,11,481,195,553,-147,705,-411,875,0,1920,1080
