Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00186609989032149,1,15,1,2,1,q,4.73090540012345,7,4.165,easy,2.835,"[4, '2,6 km', '17 m2', 3, '0,45 km', '18 m2']",395,307,434,-352,550,-110,158,-433,902,-69,803,-349,1920,1080
1,1,11.0093749000225,2,26,1,2,1,p,3.33941649994813,7.825,7.93,hard,0.104999999999999,"[4, '0,06 km', '23 m2', 5, '1,7 km', '30 m2']",445,309,468,-389,592,-138,204,-453,872,-109,754,-342,1920,1080
2,2,22.009195700055,8,17,1,2,1,p,4.68966969987378,4.495,4.93,hard,0.435,"[3, '1,1 km', '21 m2', 3, '0,1 km', '20 m2']",405,279,508,-418,551,-109,229,-409,894,-154,775,-388,1920,1080
3,3,33.0103601999581,1,6,1,2,1,q,4.40041500004008,7,4.645,medium,2.355,"[4, '2,6 km', '17 m2', 3, '0,1 km', '20 m2']",443,311,474,-455,599,-95,194,-445,891,-204,766,-437,1920,1080
4,4,44.0103179998696,9,20,1,2,1,p,3.77347380015999,3.82,4.99,medium,1.17,"[3, '1,3 km', '19 m2', 4, '1,1 km', '14 m2']",416,269,458,-408,616,-48,163,-484,860,-164,746,-483,1920,1080
5,5,55.0103354998864,1,28,1,2,1,q,2.9304404000286,7,1.33,easy,5.67,"[4, '2,6 km', '17 m2', 2, '3,8 km', '18 m2']",384,231,415,-434,665,-36,114,-473,853,-214,709,-449,1920,1080
6,6,66.0103865000419,8,22,1,2,1,q,4.31776549993083,4.495,4.9,hard,0.405,"[3, '1,1 km', '21 m2', 3, '0,25 km', '18 m2']",339,210,400,-482,653,-85,128,-425,901,-229,755,-468,1920,1080
7,7,77.0102957999334,0,25,1,2,1,q,3.33943730010651,7.39,4.315,easy,3.075,"[4, '0,04 km', '18 m2', 3, '0,2 km', '20 m2']",295,187,447,-465,631,-40,167,-456,851,-226,715,-438,1920,1080
8,8,88.0107446999755,0,19,1,2,1,q,3.95996950007975,7.39,8.02,hard,0.629999999999999,"[4, '0,04 km', '18 m2', 4, '0,7 km', '23 m2']",343,173,438,-416,600,-1,176,-407,895,-251,713,-488,1920,1080
9,9,99.0089300000109,9,29,1,2,1,q,2.93685019994155,3.82,1.96,medium,1.86,"[3, '1,3 km', '19 m2', 2, '1,1 km', '23 m2']",321,218,488,-411,632,37,126,-411,855,-221,744,-449,1920,1080
10,10,110.008972699987,10,22,1,2,1,p,5.37682730006054,3.775,4.9,medium,1.125,"[3, '1,8 km', '20 m2', 3, '0,25 km', '18 m2']",360,187,537,-419,639,87,170,-434,883,-179,788,-426,1920,1080
11,11,121.00912679988,12,24,1,2,1,q,3.76214490015991,5.125,4.015,medium,1.11,"[3, '0,04 km', '21 m2', 3, '3,3 km', '30 m2']",409,199,557,-373,686,103,172,-484,834,-172,832,-450,1920,1080
12,12,132.00892459997,20,26,1,2,1,p,2.88601329992525,4.99,7.93,easy,2.94,"[4, '1,1 km', '14 m2', 5, '1,7 km', '30 m2']",376,161,581,-329,721,139,142,-444,794,-143,880,-435,1920,1080
13,13,143.00914209988,7,24,1,2,1,q,3.5307662000414,3.565,4.015,hard,0.449999999999999,"[3, '1,8 km', '18 m2', 3, '3,3 km', '30 m2']",394,208,553,-370,690,178,184,-417,757,-109,844,-470,1920,1080
14,14,154.008976100013,0,23,1,2,1,q,2.87096099997871,7.39,4.315,easy,3.075,"[4, '0,04 km', '18 m2', 3, '1,5 km', '24 m2']",417,252,554,-320,680,129,216,-455,775,-156,794,-475,1920,1080
15,16,165.009077399969,13,18,1,2,1,q,6.33968289988115,7.18,8.17,medium,0.990000000000002,"[4, '0,6 km', '20 m2', 4, '0,65 km', '23 m2']",449,291,524,-360,671,80,169,-471,779,-206,744,-479,1920,1080
16,17,176.009002499981,8,26,1,2,1,p,2.76370449992828,4.495,7.93,easy,3.435,"[3, '1,1 km', '21 m2', 5, '1,7 km', '30 m2']",400,300,478,-340,667,130,125,-447,829,-202,711,-441,1920,1080
17,19,187.010254999856,14,19,1,2,1,q,4.97384060011245,7.045,8.02,hard,0.975,"[4, '0,05 km', '22 m2', 4, '0,7 km', '23 m2']",397,350,440,-307,637,90,155,-407,781,-188,664,-423,1920,1080
18,24,198.010636699852,19,22,1,2,1,q,3.20641480013728,8.02,4.9,easy,3.12,"[4, '0,7 km', '23 m2', 3, '0,25 km', '18 m2']",348,342,414,-264,687,96,126,-367,758,-144,712,-410,1920,1080
19,25,209.009121499956,6,19,1,2,1,p,2.71461099991575,4.645,8.02,easy,3.375,"[3, '0,1 km', '20 m2', 4, '0,7 km', '23 m2']",314,305,424,-215,641,76,94,-405,806,-132,743,-449,1920,1080
20,26,220.010478199925,4,29,1,2,1,q,2.40240729996003,3.67,1.96,medium,1.71,"[3, '2,2 km', '17 m2', 2, '1,1 km', '23 m2']",356,279,376,-201,651,27,143,-413,816,-181,784,-477,1920,1080
21,27,231.010590699967,13,25,1,2,1,q,3.3462701998651,7.18,4.315,easy,2.865,"[4, '0,6 km', '20 m2', 3, '0,2 km', '20 m2']",381,322,336,-171,626,70,99,-389,859,-207,734,-474,1920,1080
22,28,242.010323999915,22,24,1,2,1,q,5.32627600012347,4.9,4.015,hard,0.885000000000001,"[3, '0,25 km', '18 m2', 3, '3,3 km', '30 m2']",398,275,382,-192,585,99,106,-438,894,-171,723,-425,1920,1080
23,29,253.010635399958,0,27,1,2,1,p,3.01913419994526,7.39,9.82,medium,2.43,"[4, '0,04 km', '18 m2', 5, '0,05 km', '30 m2']",409,324,432,-186,627,126,105,-488,866,-129,739,-472,1920,1080
24,30,264.010345799848,13,26,1,2,1,p,2.30563900014386,7.18,7.93,hard,0.75,"[4, '0,6 km', '20 m2', 5, '1,7 km', '30 m2']",366,350,429,-236,584,100,155,-484,879,-81,719,-426,1920,1080
