Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00320159998955205,6,20,1,2,1,,NaN,6.175,6.685,hard,0.510000000000001,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",-150,-262,-560,45,-809,-225,-127,265,-461,-402,-822,187,1920,1080
1,1,11.0076930999931,14,26,1,2,1,q,10.7931066000019,9.1,8.275,hard,0.824999999999999,"[4, '0,05 km', '22 m2', 5, '1,7 km', '30 m2']",-145,-212,-511,53,-789,-179,-167,294,-490,-361,-798,231,1920,1080
2,3,22.0059531000006,0,10,1,2,1,q,9.33900739999081,8.59,4.93,easy,3.66,"[4, '0,04 km', '18 m2', 3, '1,8 km', '20 m2']",-110,-247,-516,3,-790,-229,-129,262,-538,-346,-750,219,1920,1080
3,4,33.0058175000013,7,29,1,2,1,q,9.10788199999661,3.985,1.735,medium,2.25,"[3, '1,8 km', '18 m2', 2, '1,1 km', '23 m2']",-159,-256,-558,31,-785,-179,-172,287,-588,-352,-714,253,1920,1080
4,5,44.0060915999929,1,8,1,2,1,p,7.68295440000657,4.855,5.845,medium,0.989999999999999,"[4, '2,6 km', '17 m2', 3, '1,1 km', '21 m2']",-208,-265,-515,5,-797,-131,-159,239,-554,-315,-740,296,1920,1080
5,6,55.0073790999886,9,10,1,2,1,q,8.20460789999925,5.665,4.93,hard,0.734999999999999,"[3, '1,3 km', '19 m2', 3, '1,8 km', '20 m2']",-225,-312,-536,50,-811,-83,-207,226,-539,-267,-700,326,1920,1080
6,7,66.0074824999901,3,11,1,2,1,q,6.46249230000831,7.105,4.06,easy,3.045,"[3, '0,04 km', '18 m2', 3, '4,2 km', '19 m2']",-245,-266,-581,28,-838,-125,-256,218,-589,-274,-654,307,1920,1080
7,8,77.0073410999903,4,28,1,2,1,q,8.74455400000443,5.515,1.09,easy,4.425,"[3, '2,2 km', '17 m2', 2, '3,8 km', '18 m2']",-198,-282,-535,47,-866,-166,-305,225,-633,-299,-679,350,1920,1080
8,9,88.0074362999876,6,19,1,2,1,p,7.04150630001095,6.175,8.83,easy,2.655,"[3, '0,1 km', '20 m2', 4, '0,7 km', '23 m2']",-244,-263,-585,41,-877,-117,-263,198,-587,-318,-724,372,1920,1080
9,10,99.0074496999878,17,20,1,2,1,q,9.51338950000354,5.23,6.685,medium,1.455,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",-288,-287,-545,11,-895,-164,-224,230,-564,-274,-714,421,1920,1080
