Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00300660007633269,11,22,1,2,1,p,6.38813810003921,5.08,8.095,easy,3.015,"[3, '4,2 km', '19 m2', 3, '0,25 km', '18 m2']",456,-480,267,-171,762,44,287,129,474,444,824,-259,1920,1080
1,1,11.0091852000914,14,19,1,2,1,q,4.9857518998906,8.56,7.96,hard,0.599999999999999,"[4, '0,05 km', '22 m2', 4, '0,7 km', '23 m2']",490,-444,279,-123,753,93,238,139,424,450,778,-278,1920,1080
2,2,22.0092516001314,4,20,1,2,1,p,4.23634959990159,4.51,7.015,easy,2.505,"[3, '2,2 km', '17 m2', 4, '1,1 km', '14 m2']",514,-488,229,-118,792,62,238,189,393,411,790,-230,1920,1080
3,3,33.0101912999526,4,24,1,2,1,q,3.78454919997603,4.51,3.94,hard,0.57,"[3, '2,2 km', '17 m2', 3, '3,3 km', '30 m2']",515,-438,199,-158,781,111,207,150,407,459,741,-238,1920,1080
4,4,44.0102951999288,1,22,1,2,1,p,6.53542620013468,6.19,8.095,medium,1.905,"[4, '2,6 km', '17 m2', 3, '0,25 km', '18 m2']",490,-395,246,-140,794,159,241,114,451,483,785,-214,1920,1080
5,5,55.0105173999909,5,24,1,2,1,q,5.1304369000718,5.605,3.94,medium,1.665,"[3, '1,6 km', '18 m2', 3, '3,3 km', '30 m2']",529,-364,202,-163,812,112,282,85,451,433,834,-207,1920,1080
6,6,66.0105232999194,1,16,1,2,1,p,4.89919090014882,6.19,8.935,easy,2.745,"[4, '2,6 km', '17 m2', 3, '0,02 km', '20 m2']",483,-384,199,-213,857,90,293,36,432,479,883,-197,1920,1080
7,7,77.0103651001118,0,27,1,2,1,p,5.83933089999482,9.625,9.745,hard,0.120000000000001,"[4, '0,04 km', '18 m2', 5, '0,05 km', '30 m2']",433,-378,236,-180,819,123,323,76,446,431,850,-159,1920,1080
8,8,88.0103675001301,13,29,1,2,1,q,3.51326639996842,8.845,4.03,easy,4.815,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",483,-373,245,-131,779,94,353,116,465,477,870,-205,1920,1080
9,9,99.0095049000811,10,20,1,2,1,p,5.12023249990307,5.98,7.015,medium,1.035,"[3, '1,8 km', '20 m2', 4, '1,1 km', '14 m2']",451,-412,260,-179,746,57,306,99,417,462,825,-228,1920,1080
10,10,110.009136999957,24,29,1,2,1,p,6.87466790014878,3.94,4.03,hard,0.0900000000000003,"[3, '3,3 km', '30 m2', 2, '1,1 km', '23 m2']",479,-370,234,-222,781,93,356,98,466,451,779,-207,1920,1080
11,11,121.009443500079,13,23,1,2,1,q,4.05627619987354,8.845,5.635,easy,3.21,"[4, '0,6 km', '20 m2', 3, '1,5 km', '24 m2']",448,-331,184,-227,827,113,316,128,433,489,825,-186,1920,1080
12,12,132.009061800083,3,13,1,2,1,q,7.88366239983588,7.195,8.845,medium,1.65,"[3, '0,04 km', '18 m2', 4, '0,6 km', '20 m2']",476,-290,207,-182,804,157,327,79,466,452,827,-136,1920,1080
