Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00199690001318231,9,10,1,2,1,q,5.73335849997238,8.185,8.38,hard,0.194999999999999,"[3, '1,3 km', '19 m2', 3, '1,8 km', '20 m2']",-779,54,-400,401,-249,-83,-786,-414,43,-300,-554,-105,1920,1080
1,1,11.0106569000054,18,22,1,2,1,p,7.54678979999153,9.85,8.08,medium,1.77,"[4, '0,65 km', '23 m2', 3, '0,25 km', '18 m2']",-771,5,-433,439,-241,-132,-836,-417,30,-252,-505,-95,1920,1080
2,2,22.0105783999898,1,8,1,2,1,p,7.2619365999999,7.735,8.44,hard,0.705000000000002,"[4, '2,6 km', '17 m2', 3, '1,1 km', '21 m2']",-773,55,-483,436,-208,-170,-845,-368,45,-300,-461,-72,1920,1080
3,3,33.0103747000103,6,13,1,2,1,p,6.89018509999732,8.635,9.805,medium,1.17,"[3, '0,1 km', '20 m2', 4, '0,6 km', '20 m2']",-742,94,-525,408,-245,-137,-798,-351,65,-346,-498,-105,1920,1080
4,4,44.0105070999998,3,10,1,2,1,p,7.35214920001454,7.6,8.38,hard,0.779999999999999,"[3, '0,04 km', '18 m2', 3, '1,8 km', '20 m2']",-786,70,-544,362,-262,-184,-774,-395,24,-375,-512,-153,1920,1080
5,5,55.0089691999892,7,20,1,2,1,p,6.96813240001211,8.38,9.145,hard,0.765000000000001,"[3, '1,8 km', '18 m2', 4, '1,1 km', '14 m2']",-754,109,-546,412,-264,-134,-800,-352,-8,-413,-554,-126,1920,1080
6,6,66.0090544999985,6,24,1,2,1,q,4.36544970000978,8.635,5.155,easy,3.48,"[3, '0,1 km', '20 m2', 3, '3,3 km', '30 m2']",-708,128,-528,459,-270,-84,-811,-303,-33,-456,-546,-175,1920,1080
7,8,77.0092815000098,4,28,1,2,1,q,5.08509330000379,7.285,3.19,easy,4.095,"[3, '2,2 km', '17 m2', 2, '3,8 km', '18 m2']",-673,163,-480,473,-299,-43,-860,-313,-46,-408,-541,-125,1920,1080
8,9,88.0090252000082,9,24,1,2,1,q,5.63334859997849,8.185,5.155,easy,3.03,"[3, '1,3 km', '19 m2', 3, '3,3 km', '30 m2']",-623,167,-526,453,-257,-70,-909,-321,-12,-445,-586,-147,1920,1080
9,10,99.008925800008,3,27,1,2,1,p,5.22551980000571,7.6,9.34,medium,1.74,"[3, '0,04 km', '18 m2', 5, '0,05 km', '30 m2']",-648,210,-576,451,-275,-117,-861,-334,28,-475,-569,-100,1920,1080
