Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.0022054000000935,23,29,1,2,1,,NaN,4.405,3.13,medium,1.275,"[3, '1,5 km', '24 m2', 2, '1,1 km', '23 m2']",738,-334,885,190,378,35,409,413,320,-298,799,434,1920,1080
1,3,11.0092292999998,13,15,1,2,1,q,7.00143709999975,7.21,4.96,medium,2.25,"[4, '0,6 km', '20 m2', 3, '0,45 km', '18 m2']",694,-311,905,144,416,68,420,462,271,-309,759,404,1920,1080
2,4,22.0105698000007,14,24,1,2,1,q,7.01732850000008,8.455,4.045,easy,4.41,"[4, '0,05 km', '22 m2', 3, '3,3 km', '30 m2']",726,-349,902,194,455,36,469,451,241,-349,801,431,1920,1080
3,5,33.0104900999995,12,26,1,2,1,p,6.30728080000154,4.84,7.21,medium,2.37,"[3, '0,04 km', '21 m2', 5, '1,7 km', '30 m2']",715,-398,893,145,491,1,519,446,291,-351,819,384,1920,1080
4,6,44.0094492000007,5,11,1,2,1,q,6.14628950000042,3.955,2.065,medium,1.89,"[3, '1,6 km', '18 m2', 3, '4,2 km', '19 m2']",666,-390,903,96,541,6,569,448,333,-378,799,338,1920,1080
5,8,55.0105263999994,4,29,1,2,1,q,10.2789719000011,3.31,3.13,hard,0.18,"[3, '2,2 km', '17 m2', 2, '1,1 km', '23 m2']",656,-341,885,49,588,22,533,413,370,-344,823,382,1920,1080
6,9,66.0103627000008,3,8,1,2,1,q,7.13659369999914,5.38,4.24,medium,1.14,"[3, '0,04 km', '18 m2', 3, '1,1 km', '21 m2']",621,-377,835,52,538,28,485,398,339,-305,806,429,1920,1080
7,10,77.0105729999996,8,29,1,2,1,q,5.03324280000015,4.24,3.13,medium,1.11,"[3, '1,1 km', '21 m2', 2, '1,1 km', '23 m2']",640,-331,867,13,521,75,435,403,369,-265,791,381,1920,1080
8,11,88.0090117,12,18,1,2,1,p,10.3008662000011,4.84,7.495,easy,2.655,"[3, '0,04 km', '21 m2', 4, '0,65 km', '23 m2']",690,-331,817,16,528,26,459,359,415,-284,754,414,1920,1080
9,12,99.0088589000006,1,9,1,2,1,p,7.73003459999927,4.54,3.46,medium,1.08,"[4, '2,6 km', '17 m2', 3, '1,3 km', '19 m2']",710,-285,831,-32,541,-22,497,392,365,-281,798,390,1920,1080
10,13,110.009047699999,14,23,1,2,1,q,5.97697620000145,8.455,4.405,easy,4.05,"[4, '0,05 km', '22 m2', 3, '1,5 km', '24 m2']",690,-239,861,8,491,-19,508,343,324,-252,765,352,1920,1080
11,14,121.0090009,22,26,1,2,1,p,4.69293050000124,3.925,7.21,easy,3.285,"[3, '0,25 km', '18 m2', 5, '1,7 km', '30 m2']",658,-277,904,-18,526,17,465,369,340,-205,743,397,1920,1080
12,16,132.0090941,11,22,1,2,1,p,7.1307551000009,2.065,3.925,medium,1.86,"[3, '4,2 km', '19 m2', 3, '0,25 km', '18 m2']",690,-315,856,-33,557,56,441,325,346,-155,793,398,1920,1080
13,17,143.0088651,1,15,1,2,1,p,4.71576420000019,4.54,4.96,hard,0.42,"[4, '2,6 km', '17 m2', 3, '0,45 km', '18 m2']",740,-312,860,17,507,58,393,338,338,-204,821,356,1920,1080
14,18,154.009126000001,17,19,1,2,1,p,7.83184210000036,5.605,7.615,medium,2.01,"[3, '0,1 km', '20 m2', 4, '0,7 km', '23 m2']",696,-335,814,-3,458,46,384,289,314,-160,772,367,1920,1080
15,19,165.0091319,15,19,1,2,1,p,5.81276179999986,4.96,7.615,easy,2.655,"[3, '0,45 km', '18 m2', 4, '0,7 km', '23 m2']",735,-303,821,46,499,18,410,332,287,-118,771,317,1920,1080
16,20,176.0102458,16,26,1,2,1,p,7.67866350000077,3.88,7.21,easy,3.33,"[3, '0,02 km', '20 m2', 5, '1,7 km', '30 m2']",783,-290,866,25,508,-31,406,282,248,-87,772,367,1920,1080
17,21,187.0104385,1,7,1,2,1,q,8.17146640000101,4.54,3.49,medium,1.05,"[4, '2,6 km', '17 m2', 3, '1,8 km', '18 m2']",786,-340,897,-14,555,-49,436,242,295,-105,766,317,1920,1080
18,22,198.009083000001,6,8,1,2,1,q,4.9418697000001,4.285,4.24,hard,0.0449999999999999,"[3, '0,1 km', '20 m2', 3, '1,1 km', '21 m2']",764,-385,894,-64,591,-84,458,197,258,-71,796,277,1920,1080
19,23,209.010515100001,19,25,1,2,1,q,6.47552650000034,7.615,5.005,easy,2.61,"[4, '0,7 km', '23 m2', 3, '0,2 km', '20 m2']",715,-395,886,-113,576,-132,501,171,283,-28,829,314,1920,1080
20,24,220.010299900001,11,21,1,2,1,p,6.27174740000009,2.065,2.77,hard,0.705000000000001,"[3, '4,2 km', '19 m2', 3, '2,1 km', '18 m2']",715,-345,895,-162,526,-127,551,164,267,-75,848,360,1920,1080
21,25,231.0104876,10,20,1,2,1,q,9.26848950000021,4.015,6.775,easy,2.76,"[3, '1,8 km', '20 m2', 4, '1,1 km', '14 m2']",749,-382,879,-115,531,-177,536,212,307,-45,898,361,1920,1080
22,26,242.010430600001,1,28,1,2,1,q,5.951168399999,4.54,1.915,easy,2.625,"[4, '2,6 km', '17 m2', 2, '3,8 km', '18 m2']",789,-413,846,-153,519,-225,493,187,258,-53,851,343,1920,1080
23,27,253.009032800001,6,18,1,2,1,p,6.05902439999954,4.285,7.495,easy,3.21,"[3, '0,1 km', '20 m2', 4, '0,65 km', '23 m2']",771,-460,892,-173,566,-243,443,190,279,-99,867,296,1920,1080
24,28,264.0089162,19,22,1,2,1,q,9.36097449999943,7.615,3.925,easy,3.69,"[4, '0,7 km', '23 m2', 3, '0,25 km', '18 m2']",820,-448,881,-124,607,-271,413,150,258,-144,825,323,1920,1080
25,29,275.0090186,2,12,1,2,1,p,7.58913190000021,7.705,4.84,easy,2.865,"[4, '0,06 km', '23 m2', 3, '0,04 km', '21 m2']",868,-434,863,-77,604,-321,449,184,274,-97,874,334,1920,1080
