Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00190989999100566,16,27,1,2,1,p,5.59570240002358,7.24,15,easy,7.76,"[3, '0,02 km', '20 m2', 5, '0,05 km', '30 m2']",-286,1,-387,326,-758,21,-202,-292,-897,478,-611,-254,1920,1080
1,1,11.0092420000001,8,17,1,2,1,p,6.5962686999992,6.76,22.65,easy,15.89,"[3, '1,1 km', '21 m2', 3, '0,1 km', '20 m2']",-323,-33,-355,288,-798,-9,-181,-337,-902,428,-631,-208,1920,1080
2,2,22.0091193999979,20,28,1,2,1,q,4.67436760000419,8.02,2.61,easy,5.41,"[4, '1,1 km', '14 m2', 2, '3,8 km', '18 m2']",-358,-69,-336,242,-816,38,-228,-319,-852,430,-604,-166,1920,1080
3,3,33.0092592000146,12,24,1,2,1,q,5.93961619999027,15.575,5.56,easy,10.015,"[3, '0,04 km', '21 m2', 3, '3,3 km', '30 m2']",-357,-19,-299,276,-766,37,-258,-279,-875,474,-558,-186,1920,1080
4,5,44.0106555999955,18,22,1,2,1,q,6.69983620001585,12.135,10.56,hard,1.575,"[4, '0,65 km', '23 m2', 3, '0,25 km', '18 m2']",-313,5,-250,268,-815,46,-300,-252,-900,431,-573,-138,1920,1080
5,6,55.0105896999885,4,20,1,2,1,p,5.58513460002723,5.005,8.02,medium,3.015,"[3, '2,2 km', '17 m2', 4, '1,1 km', '14 m2']",-270,31,-202,283,-850,82,-348,-238,-894,381,-556,-91,1920,1080
6,8,66.0107727000141,4,29,1,2,1,q,9.57475549998344,5.005,2.815,medium,2.19,"[3, '2,2 km', '17 m2', 2, '1,1 km', '23 m2']",-315,53,-188,331,-812,115,-311,-204,-905,430,-605,-81,1920,1080
7,10,77.0096316999989,13,24,1,2,1,q,6.31182780000381,8.74,5.56,medium,3.18,"[4, '0,6 km', '20 m2', 3, '3,3 km', '30 m2']",-362,36,-140,343,-823,66,-355,-228,-870,394,-588,-128,1920,1080
8,11,88.0105420000036,10,24,1,2,1,q,7.77388449999853,5.995,5.56,hard,0.434999999999999,"[3, '1,8 km', '20 m2', 3, '3,3 km', '30 m2']",-345,83,-107,381,-787,101,-351,-178,-835,359,-637,-118,1920,1080
9,12,99.009412000014,7,11,1,2,1,q,6.37721569999121,6.145,4.54,hard,1.605,"[3, '1,8 km', '18 m2', 3, '4,2 km', '19 m2']",-361,130,-151,357,-836,110,-348,-228,-834,409,-591,-136,1920,1080
10,13,110.010436300014,13,23,1,2,1,q,8.00711330000195,8.74,9.975,hard,1.235,"[4, '0,6 km', '20 m2', 3, '1,5 km', '24 m2']",-330,91,-123,398,-812,66,-352,-278,-852,362,-631,-166,1920,1080
11,15,121.008923899994,1,25,1,2,1,p,7.28350469999714,7.555,7.87,hard,0.315000000000001,"[4, '2,6 km', '17 m2', 3, '0,2 km', '20 m2']",-285,70,-130,448,-856,89,-319,-240,-804,375,-661,-126,1920,1080
12,16,132.009007199988,16,27,1,2,1,p,4.25134690001141,7.24,15,easy,7.76,"[3, '0,02 km', '20 m2', 5, '0,05 km', '30 m2']",-238,87,-179,458,-904,102,-357,-208,-838,411,-618,-151,1920,1080
13,17,143.008777700015,9,20,1,2,1,p,6.25362839997979,9.615,8.02,hard,1.595,"[3, '1,3 km', '19 m2', 4, '1,1 km', '14 m2']",-248,136,-145,422,-872,63,-325,-170,-796,439,-629,-200,1920,1080
14,18,154.009038299991,8,15,1,2,1,p,7.27234950001002,6.76,10.26,medium,3.5,"[3, '1,1 km', '21 m2', 3, '0,45 km', '18 m2']",-210,168,-194,433,-826,44,-276,-162,-775,394,-647,-153,1920,1080
15,20,165.0091541,12,29,1,2,1,q,4.65814499999397,15.575,2.815,easy,12.76,"[3, '0,04 km', '21 m2', 2, '1,1 km', '23 m2']",-194,215,-232,466,-865,13,-277,-212,-739,359,-636,-202,1920,1080
16,21,176.008825900004,15,29,1,2,1,q,6.46951890000491,10.26,2.815,easy,7.445,"[3, '0,45 km', '18 m2', 2, '1,1 km', '23 m2']",-193,165,-206,423,-824,41,-232,-190,-694,338,-646,-153,1920,1080
