Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00191260001156479,0,6,1,2,1,,NaN,9.73,8.74,medium,0.99,"[4, '0,04 km', '18 m2', 3, '0,1 km', '20 m2']",175,-228,886,-461,649,-352,585,-33,758,188,332,119,1920,1080
1,1,11.0091254999861,13,29,1,2,1,q,7.23390260001179,9.25,7.765,medium,1.485,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",203,-187,861,-418,628,-307,633,-48,708,191,358,162,1920,1080
2,2,22.0090189999901,0,26,1,2,1,q,5.20302469999297,9.73,7.435,easy,2.295,"[4, '0,04 km', '18 m2', 5, '1,7 km', '30 m2']",230,-229,842,-372,580,-320,607,-5,693,239,337,207,1920,1080
3,3,33.0103360000067,11,20,1,2,1,p,4.21769769999082,5.335,8.125,easy,2.79,"[3, '4,2 km', '19 m2', 4, '1,1 km', '14 m2']",231,-279,889,-355,580,-370,631,-49,658,203,302,243,1920,1080
4,4,44.0105416000006,19,26,1,2,1,q,7.0405230000033,8.665,7.435,medium,1.23,"[4, '0,7 km', '23 m2', 5, '1,7 km', '30 m2']",280,-289,867,-310,601,-416,601,-89,680,248,273,202,1920,1080
5,6,55.0104007000045,3,14,1,2,1,p,6.38364489999367,8.8,14.265,easy,5.465,"[3, '0,04 km', '18 m2', 4, '0,05 km', '22 m2']",329,-281,841,-268,554,-432,599,-139,696,201,283,153,1920,1080
6,7,66.0104789999896,0,24,1,2,1,q,6.45356560000801,9.73,5.74,easy,3.99,"[4, '0,04 km', '18 m2', 3, '3,3 km', '30 m2']",323,-231,890,-261,508,-451,641,-112,653,175,331,138,1920,1080
7,9,77.010392199998,18,26,1,2,1,q,6.18164950000937,7.885,7.435,hard,0.449999999999999,"[4, '0,65 km', '23 m2', 5, '1,7 km', '30 m2']",364,-203,873,-214,523,-403,663,-67,604,186,357,95,1920,1080
8,10,88.0104709999869,0,26,1,2,1,q,6.26955880000605,9.73,7.435,easy,2.295,"[4, '0,04 km', '18 m2', 5, '1,7 km', '30 m2']",330,-240,846,-256,571,-417,703,-38,557,170,308,87,1920,1080
9,11,99.0104394000082,12,20,1,2,1,q,4.61252159997821,8.62,8.125,hard,0.494999999999999,"[3, '0,04 km', '21 m2', 4, '1,1 km', '14 m2']",372,-213,843,-306,571,-367,747,-14,524,207,259,99,1920,1080
