Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,1,0.0107795000076294,0,2,1,2,1,,NaN,9.04,9.43,hard,0.390000000000001,"[4, '0,04 km', '18 m2', 4, '0,06 km', '23 m2']",599,-209,355,-379,597,274,116,309,812,-33,377,89,1920,1080
1,2,11.0106141001452,1,16,1,2,1,p,4.30267469980754,4.105,8.125,easy,4.02,"[4, '2,6 km', '17 m2', 3, '0,02 km', '20 m2']",642,-234,307,-393,572,231,155,278,839,-75,389,41,1920,1080
2,3,22.0105992001481,0,9,1,2,1,q,5.06442889990285,9.04,5.86,easy,3.18,"[4, '0,04 km', '18 m2', 3, '1,3 km', '19 m2']",674,-273,291,-346,530,204,127,236,795,-50,349,11,1920,1080
3,4,33.0102860000916,11,15,1,2,1,p,6.00963580003008,3.235,6.49,easy,3.255,"[3, '4,2 km', '19 m2', 3, '0,45 km', '18 m2']",686,-322,276,-394,501,245,85,263,753,-23,322,-31,1920,1080
4,6,44.0103829000145,9,15,1,2,1,p,5.41955039999448,5.86,6.49,hard,0.630000000000001,"[3, '1,3 km', '19 m2', 3, '0,45 km', '18 m2']",661,-366,326,-391,477,289,126,234,736,-70,321,19,1920,1080
5,7,55.0088784000836,2,26,1,2,1,q,6.5950690000318,9.43,7.15,easy,2.28,"[4, '0,06 km', '23 m2', 5, '1,7 km', '30 m2']",698,-333,376,-389,514,323,78,249,780,-46,355,-18,1920,1080
6,8,66.0090278999414,1,9,1,2,1,p,9.12390030012466,4.105,5.86,medium,1.755,"[4, '2,6 km', '17 m2', 3, '1,3 km', '19 m2']",747,-324,401,-346,558,347,97,295,818,-14,355,32,1920,1080
7,9,77.00881629996,12,19,1,2,1,q,7.27727590012364,8.965,7.555,medium,1.41,"[3, '0,04 km', '21 m2', 4, '0,7 km', '23 m2']",760,-276,450,-335,521,313,57,265,864,6,405,31,1920,1080
8,10,88.0090727000497,8,20,1,2,1,,NaN,6.775,6.565,hard,0.21,"[3, '1,1 km', '21 m2', 4, '1,1 km', '14 m2']",732,-317,469,-289,568,297,99,238,843,51,449,8,1920,1080
9,11,99.0088661001064,13,22,1,2,1,q,7.04597919993103,8.26,6.76,medium,1.5,"[4, '0,6 km', '20 m2', 3, '0,25 km', '18 m2']",684,-304,419,-293,545,342,50,246,837,1,447,58,1920,1080
