Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00294840009883046,8,24,1,2,1,,NaN,5.68,4.84,hard,0.84,"[3, '1,1 km', '21 m2', 3, '3,3 km', '30 m2']",-807,-258,-892,243,-680,67,-389,-341,-70,390,-627,480,1920,1080
1,1,11.0106343000662,11,15,1,2,1,p,10.1877611000091,4.66,4.81,hard,0.15,"[3, '4,2 km', '19 m2', 3, '0,45 km', '18 m2']",-847,-288,-903,194,-635,88,-420,-302,-72,440,-611,433,1920,1080
2,3,22.0095945000648,13,23,1,2,1,q,4.65480519994162,8.62,4.855,easy,3.765,"[4, '0,6 km', '20 m2', 3, '1,5 km', '24 m2']",-798,-300,-853,191,-585,93,-456,-337,-26,459,-562,442,1920,1080
3,4,33.0090597001836,0,27,1,2,1,p,7.95034199999645,8.425,9.7,medium,1.275,"[4, '0,04 km', '18 m2', 5, '0,05 km', '30 m2']",-845,-282,-803,189,-562,49,-407,-329,-74,444,-581,488,1920,1080
4,5,44.009045700077,12,24,1,2,1,q,7.06929440004751,6.64,4.84,medium,1.8,"[3, '0,04 km', '21 m2', 3, '3,3 km', '30 m2']",-829,-235,-783,143,-519,74,-431,-373,-44,404,-609,446,1920,1080
5,6,55.0089619001374,1,4,1,2,1,q,7.62436939985491,6.58,5.11,medium,1.47,"[4, '2,6 km', '17 m2', 3, '2,2 km', '17 m2']",-834,-185,-786,193,-503,121,-381,-371,-71,362,-655,466,1920,1080
6,7,66.0090605001897,0,19,1,2,1,q,7.89441259996966,8.425,7.735,hard,0.69,"[4, '0,04 km', '18 m2', 4, '0,7 km', '23 m2']",-877,-159,-780,143,-524,167,-372,-420,-65,412,-616,435,1920,1080
7,8,77.0090054001193,10,15,1,2,1,p,7.19921680004336,4.675,4.81,hard,0.135000000000001,"[3, '1,8 km', '20 m2', 3, '0,45 km', '18 m2']",-879,-109,-830,143,-475,176,-322,-414,-104,443,-566,432,1920,1080
8,9,88.0093850002158,14,23,1,2,1,q,4.99413099978119,8.89,4.855,easy,4.035,"[4, '0,05 km', '22 m2', 3, '1,5 km', '24 m2']",-836,-83,-786,166,-524,185,-306,-366,-138,406,-591,476,1920,1080
9,10,99.0106840000954,2,3,1,2,1,q,5.72857500007376,8.47,6.22,easy,2.25,"[4, '0,06 km', '23 m2', 3, '0,04 km', '18 m2']",-882,-63,-748,198,-481,160,-337,-327,-164,448,-635,452,1920,1080
