Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00134570000000167,8,15,1,2,1,p,7.74104859999988,5.29,6.055,hard,0.765,"[3, '1,1 km', '21 m2', 3, '0,45 km', '18 m2']",620,-99,539,-344,895,275,242,153,132,-225,856,-366,1920,1080
1,1,11.0090224000001,13,29,1,2,1,q,3.74457409999968,8.185,2.62,easy,5.565,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",654,-62,545,-294,846,267,287,131,97,-261,899,-392,1920,1080
2,2,22.0087417999998,1,10,1,2,1,p,6.12172790000022,5.89,6.16,hard,0.27,"[4, '2,6 km', '17 m2', 3, '1,8 km', '20 m2']",604,-60,495,-295,867,312,337,137,147,-256,901,-442,1920,1080
3,4,33.0090820999999,2,26,1,2,1,q,5.69885810000005,9.28,11.49,medium,2.21,"[4, '0,06 km', '23 m2', 5, '1,7 km', '30 m2']",652,-47,476,-249,841,269,387,138,197,-251,867,-478,1920,1080
4,5,44.0087175999997,18,23,1,2,1,q,4.48443220000036,8.365,4.99,easy,3.375,"[4, '0,65 km', '23 m2', 3, '1,5 km', '24 m2']",695,-22,489,-297,807,232,354,175,200,-201,890,-434,1920,1080
5,7,55.0090675000001,4,28,1,2,1,q,4.10523429999967,5.695,2.575,medium,3.12,"[3, '2,2 km', '17 m2', 2, '3,8 km', '18 m2']",657,-55,464,-341,826,278,304,175,150,-208,856,-471,1920,1080
6,8,66.0087250000001,1,28,1,2,1,q,4.56174999999985,5.89,2.575,easy,3.315,"[4, '2,6 km', '17 m2', 2, '3,8 km', '18 m2']",649,-104,433,-302,800,235,354,171,194,-184,848,-422,1920,1080
7,9,77.0106292999999,5,29,1,2,1,q,5.28686139999991,5.335,2.62,medium,2.715,"[3, '1,6 km', '18 m2', 2, '1,1 km', '23 m2']",699,-111,445,-351,805,285,397,146,219,-227,875,-464,1920,1080
8,11,88.0088295,13,15,1,2,1,q,4.21467080000002,8.185,6.055,medium,2.13,"[4, '0,6 km', '20 m2', 3, '0,45 km', '18 m2']",718,-157,492,-335,785,239,426,105,214,-277,861,-416,1920,1080
9,12,99.0088534000001,23,25,1,2,1,p,4.90244349999966,4.99,6.73,medium,1.74,"[3, '1,5 km', '24 m2', 3, '0,2 km', '20 m2']",755,-123,527,-370,811,196,472,124,264,-276,901,-446,1920,1080
