Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00288239982910454,2,14,1,2,1,q,7.68219100008719,5.74,7.39,medium,1.65,"[4, '0,06 km', '23 m2', 4, '0,05 km', '22 m2']",-225,-400,217,-474,-403,-76,-484,212,-790,81,-564,-487,1920,1080
1,1,11.0075297998264,0,12,1,2,1,q,2.1246797000058,6.91,6.295,hard,0.615,"[4, '0,04 km', '18 m2', 3, '0,04 km', '21 m2']",-213,-449,249,-436,-425,-121,-484,162,-783,32,-590,-444,1920,1080
2,2,22.0074912998825,18,22,1,2,1,q,4.88276700000279,7.15,4.075,easy,3.075,"[4, '0,65 km', '23 m2', 3, '0,25 km', '18 m2']",-166,-431,204,-415,-391,-157,-470,114,-823,2,-559,-483,1920,1080
3,3,33.0073986998759,6,20,1,2,1,q,7.05174010014161,4.435,5.08,hard,0.645,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",-209,-406,168,-381,-399,-108,-487,161,-778,23,-509,-486,1920,1080
4,4,44.0074645997956,0,16,1,2,1,q,6.28463640017435,6.91,5.995,medium,0.915,"[4, '0,04 km', '18 m2', 3, '0,02 km', '20 m2']",-256,-422,190,-426,-445,-128,-438,169,-728,24,-555,-467,1920,1080
5,5,55.0076012997888,5,10,1,2,1,p,8.95441920007579,3.49,4.195,medium,0.705,"[3, '1,6 km', '18 m2', 3, '1,8 km', '20 m2']",-290,-459,204,-474,-486,-156,-405,132,-776,10,-569,-419,1920,1080
6,6,66.007376199821,11,20,1,2,1,p,5.23174339998513,2.935,5.08,easy,2.145,"[3, '4,2 km', '19 m2', 4, '1,1 km', '14 m2']",-335,-480,185,-428,-481,-106,-356,121,-762,-38,-619,-419,1920,1080
7,7,77.006295299856,1,21,1,2,1,q,6.81782080000266,4.48,3.325,medium,1.155,"[4, '2,6 km', '17 m2', 3, '2,1 km', '18 m2']",-356,-435,142,-402,-525,-129,-352,171,-798,-3,-661,-392,1920,1080
8,8,88.0059322998859,4,24,1,2,1,p,5.56720399996266,2.98,3.76,medium,0.78,"[3, '2,2 km', '17 m2', 3, '3,3 km', '30 m2']",-319,-469,123,-356,-494,-90,-400,156,-829,-42,-664,-442,1920,1080
9,9,99.0060254000127,3,19,1,2,1,p,6.3729937998578,3.67,8.395,easy,4.725,"[3, '0,04 km', '18 m2', 4, '0,7 km', '23 m2']",-280,-438,93,-316,-472,-45,-396,206,-867,-75,-713,-451,1920,1080
10,10,110.007389399921,9,26,1,2,1,p,4.46265179989859,4.09,7.39,easy,3.3,"[3, '1,3 km', '19 m2', 5, '1,7 km', '30 m2']",-278,-388,46,-333,-495,-89,-433,173,-861,-125,-762,-439,1920,1080
11,11,121.00745509984,1,12,1,2,1,p,8.65177660016343,4.48,6.295,easy,1.815,"[4, '2,6 km', '17 m2', 3, '0,04 km', '21 m2']",-280,-438,69,-377,-446,-80,-462,214,-814,-142,-775,-391,1920,1080
12,12,132.006384399952,14,24,1,2,1,q,7.18062529992312,7.39,3.76,easy,3.63,"[4, '0,05 km', '22 m2', 3, '3,3 km', '30 m2']",-289,-389,23,-396,-449,-130,-512,221,-796,-95,-744,-352,1920,1080
13,13,143.007460399996,6,20,1,2,1,q,6.13737859996036,4.435,5.08,hard,0.645,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",-293,-339,56,-434,-499,-132,-557,243,-748,-82,-729,-400,1920,1080
14,14,154.00752499979,2,16,1,2,1,q,7.0262861000374,5.74,5.995,hard,0.255000000000001,"[4, '0,06 km', '23 m2', 3, '0,02 km', '20 m2']",-250,-365,104,-447,-449,-129,-552,193,-770,-127,-681,-385,1920,1080
15,15,165.007352699991,14,18,1,2,1,q,8.54961659992114,7.39,7.15,hard,0.24,"[4, '0,05 km', '22 m2', 4, '0,65 km', '23 m2']",-277,-407,63,-419,-439,-178,-513,224,-779,-78,-640,-356,1920,1080
16,18,176.007757799933,12,23,1,2,1,q,5.07908080006018,6.295,4.33,easy,1.965,"[3, '0,04 km', '21 m2', 3, '1,5 km', '24 m2']",-310,-370,21,-447,-447,-129,-504,175,-826,-96,-638,-406,1920,1080
17,19,187.007404799806,13,22,1,2,1,q,6.44246170017868,6.025,4.075,easy,1.95,"[4, '0,6 km', '20 m2', 3, '0,25 km', '18 m2']",-284,-327,19,-397,-496,-120,-460,198,-803,-51,-629,-357,1920,1080
18,20,198.007553400006,6,18,1,2,1,p,8.3482279998716,4.435,7.15,easy,2.715,"[3, '0,1 km', '20 m2', 4, '0,65 km', '23 m2']",-334,-326,10,-348,-507,-71,-413,215,-760,-26,-678,-345,1920,1080
19,22,209.007484499831,1,11,1,2,1,q,5.70668540010229,4.48,2.935,medium,1.545,"[4, '2,6 km', '17 m2', 3, '4,2 km', '19 m2']",-289,-348,51,-320,-477,-31,-462,227,-791,13,-652,-388,1920,1080
20,23,220.007553200005,1,6,1,2,1,p,6.61141319992021,4.48,4.435,hard,0.0449999999999999,"[4, '2,6 km', '17 m2', 3, '0,1 km', '20 m2']",-249,-318,5,-339,-522,-9,-508,248,-803,-35,-644,-339,1920,1080
21,24,231.007588699926,19,25,1,2,1,q,8.9872747999616,8.395,5.17,easy,3.225,"[4, '0,7 km', '23 m2', 3, '0,2 km', '20 m2']",-285,-353,53,-326,-493,-50,-532,292,-847,-11,-694,-333,1920,1080
22,25,242.007720499998,13,29,1,2,1,q,5.80314549989998,6.025,4.27,easy,1.755,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",-318,-391,89,-292,-488,0,-581,284,-886,-42,-743,-344,1920,1080
23,26,253.007580499863,8,13,1,2,1,p,6.81738390005194,4.405,6.025,medium,1.62,"[3, '1,1 km', '21 m2', 4, '0,6 km', '20 m2']",-354,-356,40,-300,-495,49,-543,316,-903,-89,-733,-393,1920,1080
