Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00213019992224872,0,17,1,2,1,q,8.68662500008941,6.775,5.965,hard,0.81,"[4, '0,04 km', '18 m2', 3, '0,1 km', '20 m2']",595,380,166,281,320,-18,417,-281,636,55,884,480,1920,1080
1,1,11.0093354999553,18,26,1,2,1,p,4.75959709996823,7.33,8.14,hard,0.81,"[4, '0,65 km', '23 m2', 5, '1,7 km', '30 m2']",593,330,216,287,323,32,368,-292,668,16,895,431,1920,1080
2,2,22.0091682999628,1,3,1,2,1,q,6.16579140000977,6.445,4.945,medium,1.5,"[4, '2,6 km', '17 m2', 3, '0,04 km', '18 m2']",568,373,166,293,369,12,407,-323,695,-26,855,401,1920,1080
3,3,33.0090727999341,13,19,1,2,1,p,7.18776300002355,7.12,8.425,medium,1.305,"[4, '0,6 km', '20 m2', 4, '0,7 km', '23 m2']",564,323,197,332,418,4,453,-302,727,13,850,451,1920,1080
4,4,44.0104402999859,6,18,1,2,1,p,6.13577259995509,5.005,7.33,medium,2.325,"[3, '0,1 km', '20 m2', 4, '0,65 km', '23 m2']",555,274,232,296,373,-17,464,-253,677,16,807,426,1920,1080
5,5,55.0090942999814,4,24,1,2,1,q,6.06883899995591,2.8,3.175,hard,0.375,"[3, '2,2 km', '17 m2', 3, '3,3 km', '30 m2']",527,315,189,271,323,-23,479,-301,696,62,837,386,1920,1080
6,6,66.0091476999223,22,29,1,2,1,q,4.39592680009082,4.735,2.125,medium,2.61,"[3, '0,25 km', '18 m2', 2, '1,1 km', '23 m2']",495,276,148,300,274,-34,484,-351,710,14,882,407,1920,1080
7,7,77.0106277000159,24,25,1,2,1,q,5.08310829999391,3.175,5.815,easy,2.64,"[3, '3,3 km', '30 m2', 3, '0,2 km', '20 m2']",493,226,179,339,310,-69,503,-305,683,-28,904,362,1920,1080
8,8,88.0104753000196,17,19,1,2,1,p,6.66319959994871,5.965,8.425,medium,2.46,"[3, '0,1 km', '20 m2', 4, '0,7 km', '23 m2']",478,274,227,326,283,-27,547,-282,670,20,861,387,1920,1080
9,9,99.0105790999951,0,16,1,2,1,q,9.76212480000686,6.775,5.53,medium,1.245,"[4, '0,04 km', '18 m2', 3, '0,02 km', '20 m2']",434,251,185,300,309,16,520,-240,720,20,883,342,1920,1080
10,10,110.010277500027,24,25,1,2,1,q,6.3205605999101,3.175,5.815,easy,2.64,"[3, '3,3 km', '30 m2', 3, '0,2 km', '20 m2']",470,285,164,255,352,42,500,-286,700,-26,835,330,1920,1080
11,11,121.010616899934,12,24,1,2,1,q,4.99022510007489,4.465,3.175,medium,1.29,"[3, '0,04 km', '21 m2', 3, '3,3 km', '30 m2']",516,304,122,282,312,12,524,-242,705,24,874,361,1920,1080
12,12,132.010323100025,3,14,1,2,1,p,8.87425369990524,4.945,7.825,easy,2.88,"[3, '0,04 km', '18 m2', 4, '0,05 km', '22 m2']",472,328,154,320,361,2,546,-287,697,-25,850,405,1920,1080
13,14,143.01058579993,1,21,1,2,1,q,8.98694610001985,6.445,3.415,easy,3.03,"[4, '2,6 km', '17 m2', 3, '2,1 km', '18 m2']",517,307,130,364,314,-14,549,-237,684,23,800,403,1920,1080
14,16,154.009187399992,15,26,1,2,1,p,2.95969789999072,2.665,8.14,easy,5.475,"[3, '0,45 km', '18 m2', 5, '1,7 km', '30 m2']",566,314,180,361,292,31,594,-259,718,-14,850,406,1920,1080
15,17,165.008962500025,0,9,1,2,1,q,3.84091239992995,6.775,3.745,easy,3.03,"[4, '0,04 km', '18 m2', 3, '1,3 km', '19 m2']",529,280,229,350,336,8,625,-298,670,-26,898,420,1920,1080
16,18,176.008967299946,1,4,1,2,1,p,4.92980889999308,6.445,2.8,easy,3.645,"[4, '2,6 km', '17 m2', 3, '2,2 km', '17 m2']",536,330,263,313,337,58,629,-348,693,18,849,428,1920,1080
17,20,187.009008899913,11,29,1,2,1,p,4.85777880006935,2.005,2.125,hard,0.12,"[3, '4,2 km', '19 m2', 2, '1,1 km', '23 m2']",571,366,297,350,345,9,623,-298,643,20,828,473,1920,1080
18,21,198.009393199929,4,28,1,2,1,q,8.07239700003993,2.8,1.06,medium,1.74,"[3, '2,2 km', '17 m2', 2, '3,8 km', '18 m2']",597,409,290,300,375,-31,663,-328,677,-16,870,446,1920,1080
19,22,209.008876599954,22,29,1,2,1,q,5.23990859999321,4.735,2.125,medium,2.61,"[3, '0,25 km', '18 m2', 2, '1,1 km', '23 m2']",552,387,256,263,380,-81,635,-287,717,-46,878,397,1920,1080
20,23,220.008871299913,6,23,1,2,1,q,4.5410260000499,5.005,3.91,hard,1.095,"[3, '0,1 km', '20 m2', 3, '1,5 km', '24 m2']",569,434,206,268,339,-110,603,-325,763,-65,893,445,1920,1080
21,24,231.008909199969,13,16,1,2,1,p,3.55079869995825,7.12,5.53,medium,1.59,"[4, '0,6 km', '20 m2', 3, '0,02 km', '20 m2']",575,484,163,242,382,-84,646,-351,720,-40,843,439,1920,1080
22,25,242.009043799946,0,6,1,2,1,p,4.29493680002633,6.775,5.005,medium,1.77,"[4, '0,04 km', '18 m2', 3, '0,1 km', '20 m2']",623,472,113,248,401,-38,659,-303,682,-8,876,476,1920,1080
23,26,253.008976800018,14,19,1,2,1,p,6.13378679996822,7.825,8.425,hard,0.600000000000001,"[4, '0,05 km', '22 m2', 4, '0,7 km', '23 m2']",573,472,150,282,381,-84,655,-353,732,-12,850,433,1920,1080
24,27,264.009052400012,15,23,1,2,1,q,5.61954699992202,2.665,3.91,medium,1.245,"[3, '0,45 km', '18 m2', 3, '1,5 km', '24 m2']",537,438,154,232,369,-35,671,-306,710,33,841,384,1920,1080
25,28,275.009372800006,0,18,1,2,1,p,6.66712639993057,6.775,7.33,hard,0.555,"[4, '0,04 km', '18 m2', 4, '0,65 km', '23 m2']",584,422,182,191,344,-79,681,-257,660,29,872,344,1920,1080
26,29,286.009015699965,3,8,1,2,1,p,9.61258459999226,4.945,5.29,hard,0.345,"[3, '0,04 km', '18 m2', 3, '1,1 km', '21 m2']",535,430,230,177,393,-88,690,-306,703,55,824,358,1920,1080
27,30,297.009147899924,16,27,1,2,1,p,5.25531690008938,5.53,9.805,easy,4.275,"[3, '0,02 km', '20 m2', 5, '0,05 km', '30 m2']",552,477,188,204,354,-119,727,-339,695,104,862,326,1920,1080
28,31,308.010629100027,24,29,1,2,1,q,10.5119469999336,3.175,2.125,hard,1.05,"[3, '3,3 km', '30 m2', 2, '1,1 km', '23 m2']",502,479,201,156,325,-78,768,-368,656,136,899,292,1920,1080
29,33,319.010510599939,6,20,1,2,1,q,7.71485600003507,5.005,4.57,hard,0.435,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",491,430,229,197,357,-39,751,-415,703,120,904,342,1920,1080
30,34,330.010572099942,17,29,1,2,1,q,3.18624120007735,5.965,2.125,easy,3.84,"[3, '0,1 km', '20 m2', 2, '1,1 km', '23 m2']",490,380,219,246,407,-38,793,-388,660,146,901,292,1920,1080
31,35,341.010441099992,0,12,1,2,1,q,4.7632424000185,6.775,4.465,medium,2.31,"[4, '0,04 km', '18 m2', 3, '0,04 km', '21 m2']",495,430,170,238,412,-88,828,-353,610,152,873,250,1920,1080
32,37,352.010319499997,23,25,1,2,1,p,5.32408409996424,3.91,5.815,medium,1.905,"[3, '1,5 km', '24 m2', 3, '0,2 km', '20 m2']",482,382,140,278,450,-120,837,-304,573,118,824,258,1920,1080
