Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00208369991742074,17,23,1,2,1,q,6.23611579998396,12.765,5.56,easy,7.205,"[3, '0,1 km', '20 m2', 3, '1,5 km', '24 m2']",-239,412,-367,-157,-559,-437,-302,158,-547,428,-629,23,1920,1080
1,1,11.0106210999657,1,21,1,2,1,q,4.19884979980998,8.815,3.715,easy,5.1,"[4, '2,6 km', '17 m2', 3, '2,1 km', '18 m2']",-240,462,-346,-112,-509,-434,-302,208,-586,396,-580,13,1920,1080
2,2,22.0103291999549,25,26,1,2,1,p,3.98401260003447,7.495,9.895,medium,2.4,"[3, '0,2 km', '20 m2', 5, '1,7 km', '30 m2']",-247,413,-393,-129,-473,-469,-310,159,-571,348,-624,36,1920,1080
3,3,33.0105465999804,13,29,1,2,1,q,4.99468449992128,9.265,3.93,easy,5.335,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",-265,460,-392,-179,-426,-487,-352,132,-540,387,-616,-13,1920,1080
4,4,44.0106386998668,3,18,1,2,1,p,4.40559970005415,8.905,14.085,easy,5.18,"[3, '0,04 km', '18 m2', 4, '0,65 km', '23 m2']",-304,429,-435,-204,-463,-453,-330,177,-590,392,-666,-18,1920,1080
5,5,55.0090969998855,9,15,1,2,1,p,5.36127589992248,6.625,7.825,hard,1.2,"[3, '1,3 km', '19 m2', 3, '0,45 km', '18 m2']",-264,459,-482,-187,-507,-477,-301,136,-631,421,-683,29,1920,1080
6,6,66.009457899956,12,26,1,2,1,p,3.47079039993696,7.96,9.895,medium,1.935,"[3, '0,04 km', '21 m2', 5, '1,7 km', '30 m2']",-215,466,-451,-148,-494,-429,-351,142,-666,457,-641,56,1920,1080
7,7,77.0091571998782,0,11,1,2,1,q,3.04099799995311,8.785,3.13,easy,5.655,"[4, '0,04 km', '18 m2', 3, '4,2 km', '19 m2']",-253,433,-460,-197,-527,-467,-305,123,-715,468,-676,92,1920,1080
8,8,88.0089122999925,13,15,1,2,1,q,3.45619489997625,9.265,7.825,medium,1.44,"[4, '0,6 km', '20 m2', 3, '0,45 km', '18 m2']",-291,465,-412,-182,-479,-480,-272,160,-749,431,-665,43,1920,1080
9,9,99.0090974997729,5,26,1,2,1,p,2.99009480001405,6.01,9.895,easy,3.885,"[3, '1,6 km', '18 m2', 5, '1,7 km', '30 m2']",-241,459,-429,-135,-528,-470,-224,174,-718,470,-659,-7,1920,1080
