Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00194539967924357,0,19,1,2,1,p,9.28229670040309,7.66,9.175,medium,1.515,"[4, '0,04 km', '18 m2', 4, '0,7 km', '23 m2']",243,-221,729,-337,693,340,250,445,615,11,298,24,1920,1080
1,1,11.0093109998852,15,23,1,2,1,p,7.75520949997008,7.045,4.75,medium,2.295,"[3, '0,45 km', '18 m2', 3, '1,5 km', '24 m2']",285,-249,702,-379,644,329,292,473,665,6,249,34,1920,1080
2,2,22.0103851999156,9,24,1,2,1,q,6.9117522998713,4.09,2.335,medium,1.755,"[3, '1,3 km', '19 m2', 3, '3,3 km', '30 m2']",292,-298,748,-360,681,296,330,441,715,10,294,55,1920,1080
3,3,33.0104672000743,20,28,1,2,1,q,4.70573519961908,5.815,1.255,easy,4.56,"[4, '1,1 km', '14 m2', 2, '3,8 km', '18 m2']",257,-262,747,-310,720,328,312,394,747,-28,248,74,1920,1080
4,7,44.0090772998519,5,10,1,2,1,p,5.69312650011852,4.06,4.315,hard,0.255,"[3, '1,6 km', '18 m2', 3, '1,8 km', '20 m2']",298,-290,761,-358,761,300,287,438,790,-54,266,27,1920,1080
5,8,55.0089116999879,12,26,1,2,1,p,6.23147889971733,7.87,7.57,hard,0.299999999999999,"[3, '0,04 km', '21 m2', 5, '1,7 km', '30 m2']",254,-266,725,-393,810,292,239,451,815,-97,273,76,1920,1080
6,9,66.008752099704,1,9,1,2,1,,NaN,3.91,4.09,hard,0.18,"[4, '2,6 km', '17 m2', 3, '1,3 km', '19 m2']",302,-279,684,-364,860,299,205,488,865,-91,287,28,1920,1080
7,10,77.0091451001354,22,29,1,2,1,q,4.22204629983753,8.02,1.705,easy,6.315,"[3, '0,25 km', '18 m2', 2, '1,1 km', '23 m2']",337,-243,646,-331,837,344,235,448,833,-130,298,77,1920,1080
8,11,88.0093923998065,8,13,1,2,1,p,3.08218410005793,4.705,8.245,easy,3.54,"[3, '1,1 km', '21 m2', 4, '0,6 km', '20 m2']",354,-196,611,-367,787,342,284,457,883,-127,323,120,1920,1080
9,12,99.0089658000506,16,20,1,2,1,q,6.01942180003971,7.63,5.815,medium,1.815,"[3, '0,02 km', '20 m2', 4, '1,1 km', '14 m2']",399,-218,582,-408,773,294,245,488,887,-177,305,167,1920,1080
