Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,1,0.0120222999976249,5,26,1,2,1,q,8.11736920000112,6.28,5.485,hard,0.795,"[3, '1,6 km', '18 m2', 5, '1,7 km', '30 m2']",-467,-264,-812,-333,-569,100,342,-222,-634,440,-233,-119,1920,1080
1,2,11.0096668000042,10,20,1,2,1,p,3.52904259999923,6.895,6.28,hard,0.614999999999999,"[3, '1,8 km', '20 m2', 4, '1,1 km', '14 m2']",-462,-314,-824,-284,-532,66,292,-219,-620,488,-280,-136,1920,1080
2,3,22.0091343999957,13,29,1,2,1,q,3.17824590000964,9.205,6.565,easy,2.64,"[4, '0,6 km', '20 m2', 2, '1,1 km', '23 m2']",-477,-362,-871,-302,-576,43,250,-247,-589,449,-311,-97,1920,1080
3,4,33.0091974999959,2,24,1,2,1,q,2.41529380000429,8.965,4.855,easy,4.11,"[4, '0,06 km', '23 m2', 3, '3,3 km', '30 m2']",-506,-403,-857,-254,-556,89,216,-211,-548,478,-360,-108,1920,1080
4,5,44.0104169999977,8,25,1,2,1,p,5.4131320000015,6.865,8.545,medium,1.68,"[3, '1,1 km', '21 m2', 3, '0,2 km', '20 m2']",-504,-353,-827,-294,-604,103,166,-217,-522,435,-347,-156,1920,1080
5,6,55.0104313000047,23,24,1,2,1,q,2.90913590000127,4.795,4.855,hard,0.0600000000000005,"[3, '1,5 km', '24 m2', 3, '3,3 km', '30 m2']",-493,-304,-871,-270,-574,63,133,-254,-506,482,-324,-112,1920,1080
6,7,66.0102243000001,20,22,1,2,1,p,1.97137030000158,6.28,7.675,medium,1.395,"[4, '1,1 km', '14 m2', 3, '0,25 km', '18 m2']",-527,-267,-827,-294,-531,89,107,-297,-458,467,-282,-84,1920,1080
7,8,77.0104410000058,0,10,1,2,1,q,2.37410119999549,8.755,6.895,medium,1.86,"[4, '0,04 km', '18 m2', 3, '1,8 km', '20 m2']",-563,-302,-873,-313,-511,135,90,-344,-507,457,-249,-46,1920,1080
8,9,88.0105583999975,17,18,1,2,1,p,3.43585200000962,8.32,8.875,hard,0.555,"[3, '0,1 km', '20 m2', 4, '0,65 km', '23 m2']",-516,-320,-858,-361,-520,86,136,-363,-498,408,-261,-95,1920,1080
9,10,99.0103994999954,14,19,1,2,1,q,2.91997899999842,9.22,7.96,medium,1.26,"[4, '0,05 km', '22 m2', 4, '0,7 km', '23 m2']",-545,-279,-890,-399,-569,74,121,-315,-540,435,-261,-45,1920,1080
