Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00196979998145253,5,10,1,2,1,q,7.90449880005326,6.76,5.74,medium,1.02,"[3, '1,6 km', '18 m2', 3, '1,8 km', '20 m2']",-908,414,-678,225,-526,444,-415,98,-691,-409,-807,4,1920,1080
1,1,11.0096695000539,3,25,1,2,1,q,5.28599000000395,9.235,9.67,hard,0.435,"[3, '0,04 km', '18 m2', 3, '0,2 km', '20 m2']",-882,457,-720,252,-504,489,-365,96,-655,-374,-848,33,1920,1080
2,2,22.0104821000714,14,24,1,2,1,q,4.82802439993247,9.835,3.505,easy,6.33,"[4, '0,05 km', '22 m2', 3, '3,3 km', '30 m2']",-886,407,-672,238,-515,440,-376,145,-671,-421,-895,50,1920,1080
3,3,33.0102525000693,1,16,1,2,1,p,3.89634829992428,7.03,9.25,medium,2.22,"[4, '2,6 km', '17 m2', 3, '0,02 km', '20 m2']",-873,359,-677,188,-531,487,-348,104,-646,-378,-874,5,1920,1080
4,4,44.0105943999952,8,24,1,2,1,q,5.03007320000324,6.235,3.505,medium,2.73,"[3, '1,1 km', '21 m2', 3, '3,3 km', '30 m2']",-900,317,-630,172,-567,452,-340,55,-596,-383,-833,-23,1920,1080
5,5,55.0102431999985,1,9,1,2,1,p,4.269461399992,7.03,6.505,hard,0.525,"[4, '2,6 km', '17 m2', 3, '1,3 km', '19 m2']",-886,269,-604,215,-608,480,-322,8,-620,-339,-873,6,1920,1080
6,6,66.0105842000339,6,26,1,2,1,q,3.59305220004171,10,8.005,medium,1.995,"[3, '0,1 km', '20 m2', 5, '1,7 km', '30 m2']",-836,273,-604,165,-560,467,-333,-41,-666,-358,-869,-44,1920,1080
7,7,77.010372400051,17,26,1,2,1,q,4.53236209996976,9.7,8.005,medium,1.695,"[3, '0,1 km', '20 m2', 5, '1,7 km', '30 m2']",-839,323,-603,215,-511,456,-383,-42,-636,-318,-819,-41,1920,1080
8,8,88.0104328000452,8,15,1,2,1,p,3.65622459992301,6.235,8.98,medium,2.745,"[3, '1,1 km', '21 m2', 3, '0,45 km', '18 m2']",-789,330,-595,166,-492,410,-379,8,-603,-281,-843,-85,1920,1080
9,9,99.0094820000231,12,20,1,2,1,q,4.04631480004173,9.775,8.515,medium,1.26,"[3, '0,04 km', '21 m2', 4, '1,1 km', '14 m2']",-836,312,-642,150,-442,410,-331,-4,-596,-330,-857,-133,1920,1080
10,10,110.009289200068,9,10,1,2,1,q,5.0953941999469,6.505,5.74,hard,0.765,"[3, '1,3 km', '19 m2', 3, '1,8 km', '20 m2']",-869,274,-596,169,-482,440,-343,45,-638,-357,-859,-83,1920,1080
11,13,121.00885079999,0,10,1,2,1,q,3.70990450005047,10,5.74,easy,4.26,"[4, '0,04 km', '18 m2', 3, '1,8 km', '20 m2']",-853,321,-556,200,-462,486,-298,66,-588,-353,-817,-56,1920,1080
12,15,132.009299300029,6,8,1,2,1,q,3.29434639995452,10,6.235,easy,3.765,"[3, '0,1 km', '20 m2', 3, '1,1 km', '21 m2']",-865,273,-584,158,-491,445,-347,73,-590,-403,-770,-73,1920,1080
13,16,143.00899100001,3,9,1,2,1,q,3.01863100007176,9.235,6.505,medium,2.73,"[3, '0,04 km', '18 m2', 3, '1,3 km', '19 m2']",-889,229,-628,182,-536,424,-395,59,-612,-358,-790,-27,1920,1080
14,17,154.008731900016,19,25,1,2,1,p,4.72197389998473,9.82,9.67,hard,0.15,"[4, '0,7 km', '23 m2', 3, '0,2 km', '20 m2']",-890,279,-610,229,-525,473,-359,25,-578,-321,-836,-46,1920,1080
15,18,165.009089900064,8,22,1,2,1,p,3.59866969997529,6.235,9.64,easy,3.405,"[3, '1,1 km', '21 m2', 3, '0,25 km', '18 m2']",-852,312,-621,180,-479,454,-386,-17,-544,-284,-881,-68,1920,1080
16,19,176.009476699983,9,10,1,2,1,q,3.465455400059,6.505,5.74,hard,0.765,"[3, '1,3 km', '19 m2', 3, '1,8 km', '20 m2']",-841,263,-573,165,-529,448,-337,-8,-544,-234,-833,-82,1920,1080
17,20,187.009038800024,12,14,1,2,1,p,4.91093070001807,9.775,9.835,hard,0.0600000000000023,"[3, '0,04 km', '21 m2', 4, '0,05 km', '22 m2']",-825,216,-538,129,-576,464,-287,-12,-577,-197,-883,-78,1920,1080
18,21,198.00896050001,0,9,1,2,1,q,3.79619140003342,10,6.505,easy,3.495,"[4, '0,04 km', '18 m2', 3, '1,3 km', '19 m2']",-853,174,-506,91,-529,448,-303,-59,-597,-151,-887,-128,1920,1080
19,23,209.009134200052,5,11,1,2,1,q,3.80664610001259,6.76,3.505,easy,3.255,"[3, '1,6 km', '18 m2', 3, '4,2 km', '19 m2']",-861,125,-457,101,-554,405,-253,-61,-550,-169,-883,-178,1920,1080
20,24,220.010468699969,16,18,1,2,1,q,9.09721950010862,9.25,10,hard,0.75,"[3, '0,02 km', '20 m2', 4, '0,65 km', '23 m2']",-841,171,-506,112,-594,435,-282,-20,-532,-216,-835,-192,1920,1080
21,25,231.009034499992,8,17,1,2,1,p,3.91679849999491,6.235,9.7,easy,3.465,"[3, '1,1 km', '21 m2', 3, '0,1 km', '20 m2']",-802,140,-548,85,-560,472,-266,-67,-509,-172,-862,-150,1920,1080
22,26,242.010374700068,20,24,1,2,1,q,3.86155289993621,8.515,3.505,easy,5.01,"[4, '1,1 km', '14 m2', 3, '3,3 km', '30 m2']",-776,97,-510,53,-610,478,-255,-116,-521,-221,-907,-128,1920,1080
