Var1,TrialNr,TrialTime,Option1,Option2,GrOption,BlOption,GreenL_1_orR_2_,ResponseKey,RT,Option1Val,Option2Val,DifficultyBin,ChoiceDiff,Attribs,Attr1Xpos,Attr1Ypos,Attr2Xpos,Attr2Ypos,Attr3Xpos,Attr3Ypos,Attr4Xpos,Attr4Ypos,Attr5Xpos,Attr5Ypos,Attr6Xpos,Attr6Ypos,ScreenXRes,ScreenYRes
0,0,0.00322300009429455,12,14,1,2,1,p,6.0553592001088,7.885,9.385,medium,1.5,"[3, '0,04 km', '21 m2', 4, '0,05 km', '22 m2']",151,-428,354,453,702,-469,603,252,317,200,836,-79,1920,1080
1,3,11.0075122001581,0,25,1,2,1,q,4.81095459987409,9.22,7.165,medium,2.055,"[4, '0,04 km', '18 m2', 3, '0,2 km', '20 m2']",185,-465,306,467,668,-432,553,254,271,181,885,-90,1920,1080
2,4,22.0076188000385,9,15,1,2,1,p,4.95287559996359,4.255,7.105,medium,2.85,"[3, '1,3 km', '19 m2', 3, '0,45 km', '18 m2']",151,-429,340,430,717,-421,517,219,282,132,907,-45,1920,1080
3,6,33.0075324000791,1,25,1,2,1,p,4.56898210011423,3.325,7.165,easy,3.84,"[4, '2,6 km', '17 m2', 3, '0,2 km', '20 m2']",201,-430,330,479,686,-382,485,181,240,105,893,-93,1920,1080
4,7,44.0059893000871,1,7,1,2,1,q,6.52431369991973,3.325,2.74,hard,0.585,"[4, '2,6 km', '17 m2', 3, '1,8 km', '18 m2']",200,-380,343,431,683,-332,535,187,287,121,877,-46,1920,1080
5,8,55.0058903000318,3,10,1,2,1,q,3.29258650005795,8.515,3.04,easy,5.475,"[3, '0,04 km', '18 m2', 3, '1,8 km', '20 m2']",208,-331,384,402,730,-315,585,187,272,73,856,-1,1920,1080
6,9,66.0059812001418,6,8,1,2,1,q,3.09645069995895,7.78,5.365,medium,2.415,"[3, '0,1 km', '20 m2', 3, '1,1 km', '21 m2']",208,-381,336,414,681,-323,560,144,308,38,879,-45,1920,1080
7,10,77.0073418000247,10,24,1,2,1,p,6.89441780000925,3.04,2.62,hard,0.42,"[3, '1,8 km', '20 m2', 3, '3,3 km', '30 m2']",219,-332,323,462,631,-328,582,189,313,-12,829,-40,1920,1080
8,11,88.0062774000689,10,24,1,2,1,p,6.49331980012357,3.04,2.62,hard,0.42,"[3, '1,8 km', '20 m2', 3, '3,3 km', '30 m2']",209,-283,368,439,584,-311,627,166,310,38,879,-38,1920,1080
9,12,99.0076250000857,16,18,1,2,1,q,3.61990249995142,9.295,6.895,medium,2.4,"[3, '0,02 km', '20 m2', 4, '0,65 km', '23 m2']",252,-258,373,389,600,-264,657,206,341,78,829,-32,1920,1080
10,13,110.007307199994,6,18,1,2,1,q,5.67309730011038,7.78,6.895,hard,0.885,"[3, '0,1 km', '20 m2', 4, '0,65 km', '23 m2']",276,-214,331,417,586,-216,629,165,372,117,864,-67,1920,1080
11,14,121.007566600107,7,29,1,2,1,q,5.06995650008321,2.74,3.28,hard,0.54,"[3, '1,8 km', '18 m2', 2, '1,1 km', '23 m2']",318,-241,380,407,585,-266,590,196,325,135,870,-17,1920,1080
12,15,132.007598099997,0,8,1,2,1,q,3.55698300013319,9.22,5.365,easy,3.855,"[4, '0,04 km', '18 m2', 3, '1,1 km', '21 m2']",276,-213,401,452,549,-231,595,246,314,86,838,-55,1920,1080
13,16,143.007769900141,10,15,1,2,1,p,3.42161650001071,3.04,7.105,easy,4.065,"[3, '1,8 km', '20 m2', 3, '0,45 km', '18 m2']",228,-198,352,440,504,-253,627,207,359,65,865,-97,1920,1080
14,19,154.007399300113,13,22,1,2,1,p,8.72754859994166,8.83,6.145,medium,2.685,"[4, '0,6 km', '20 m2', 3, '0,25 km', '18 m2']",263,-233,369,487,546,-226,581,227,399,35,817,-84,1920,1080
15,20,165.007331900066,12,19,1,2,1,q,3.82428169995546,7.885,7.81,hard,0.0750000000000002,"[3, '0,04 km', '21 m2', 4, '0,7 km', '23 m2']",307,-210,386,440,570,-270,613,265,403,85,771,-66,1920,1080
16,21,176.007517800201,13,15,1,2,1,p,5.7358289998956,8.83,7.105,medium,1.725,"[4, '0,6 km', '20 m2', 3, '0,45 km', '18 m2']",296,-161,336,442,601,-309,653,295,451,98,765,-116,1920,1080
17,22,187.007387000136,8,22,1,2,1,p,3.80400229990482,5.365,6.145,hard,0.779999999999999,"[3, '1,1 km', '21 m2', 3, '0,25 km', '18 m2']",298,-211,308,484,644,-335,673,249,472,53,787,-71,1920,1080
18,23,198.007532700198,0,27,1,2,1,p,5.2527218000032,9.22,9.985,hard,0.765000000000001,"[4, '0,04 km', '18 m2', 5, '0,05 km', '30 m2']",266,-173,358,485,683,-366,635,281,520,41,811,-27,1920,1080
19,24,209.007587900152,12,14,1,2,1,p,6.32674609986134,7.885,9.385,medium,1.5,"[3, '0,04 km', '21 m2', 4, '0,05 km', '22 m2']",223,-148,310,470,715,-327,685,279,530,-8,834,18,1920,1080
20,25,220.007325700019,17,20,1,2,1,q,5.25009760004468,8.785,4.54,easy,4.245,"[3, '0,1 km', '20 m2', 4, '1,1 km', '14 m2']",251,-106,290,424,665,-325,644,308,578,-23,882,32,1920,1080
